Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0.0,0.0,0.0,0.0,0.0,0.0,22036.0,0.0,0.0,11284784.0,424.0,0.0,0.0,0.0,11020.0,11020.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,20.0,0.0859341431975313,18.63496458733132
0.0,0.0,0.0,0.0,0.0,0.0,21957.0,0.0,0.0,11239576.0,416.0,0.0,0.0,0.0,10972.0,10980.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,17.0,0.0859341431975313,18.640573161747945
0.0,0.0,0.0,0.0,0.0,0.0,20906.0,0.0,0.0,10703368.0,360.0,0.0,0.0,0.0,10462.0,10442.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,19.0,0.0859341431975313,18.64176532111693
0.0,0.0,0.0,0.0,0.0,0.0,21668.0,0.0,0.0,11088032.0,400.0,0.0,0.0,0.0,10810.0,10848.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,19.0,0.0859341431975313,18.63649112526793
0.0,0.0,0.0,0.0,0.0,0.0,22095.0,0.0,0.0,11360232.0,424.0,0.0,0.0,0.0,11074.0,11066.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,29.0,0.0859341431975313,18.63550187041273
0.0,0.0,0.0,0.0,0.0,0.0,22113.0,0.0,0.0,11261112.0,416.0,0.0,0.0,0.0,11030.0,11001.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,19.0,0.0859341431975313,18.63594706340844
0.0,0.0,0.0,0.0,0.0,0.0,21880.0,0.0,0.0,11218592.0,408.0,0.0,0.0,0.0,10962.0,10957.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,20.0,0.0859341431975313,18.636063677567176
0.0,0.0,0.0,0.0,0.0,0.0,21902.0,0.0,0.0,11223520.0,488.0,0.0,0.0,0.0,10962.0,10951.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,19.0,0.0859341431975313,18.63551742298015
0.0,0.0,0.0,0.0,0.0,0.0,21506.0,0.0,0.0,11000440.0,384.0,0.0,0.0,0.0,10762.0,10737.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,17.0,0.0859341431975313,18.6363211725028
0.0,0.0,0.0,0.0,0.0,0.0,21203.0,0.0,0.0,10864680.0,432.0,0.0,0.0,0.0,10602.0,10595.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,57.0,0.0859341431975313,18.6363211725028
