etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts
0,0,0,0,0,90664,0,0,0,578729520,456,0,0,0,0,90703,0,0,0,0,0,0
0,0,0,0,0,85504,0,0,0,544274840,496,0,0,0,0,85580,0,0,0,0,0,0
0,0,0,0,0,178432,0,0,0,1136351536,928,0,0,0,0,178447,0,0,0,0,0,0
0,0,0,0,0,90855,0,0,0,576901208,440,0,0,0,0,90593,0,0,0,0,0,0
0,0,0,0,0,89796,0,0,0,573260992,432,0,0,0,0,89973,0,0,0,0,0,0
0,0,0,0,0,90016,0,0,0,572770360,408,0,0,0,0,89980,0,0,0,0,0,0
0,0,0,0,0,86525,0,0,0,550950912,416,0,0,0,0,86544,0,0,0,0,0,0
0,0,0,0,0,90395,0,0,0,575896952,440,0,0,0,0,90414,0,0,0,0,0,0
0,0,0,0,0,89592,0,0,0,570460384,488,0,0,0,0,89561,0,0,0,0,0,0
0,0,0,0,0,85950,0,0,0,547162416,416,0,0,0,0,86003,0,0,0,0,0,0
0,0,0,0,0,89849,0,0,0,572281872,456,0,0,0,0,89788,0,0,0,0,0,0
0,0,0,0,0,88310,0,0,0,562360728,416,0,0,0,0,88353,0,0,0,0,0,0
0,0,0,0,0,180855,0,0,0,1151346232,960,0,0,0,0,180807,0,0,0,0,0,0
0,0,0,0,0,86148,0,0,0,548613192,424,0,0,0,0,86166,0,0,0,0,0,0
0,0,0,0,0,89200,0,0,0,567668600,488,0,0,0,0,89184,0,0,0,0,0,0
0,0,0,0,0,90514,0,0,0,576002864,456,0,0,0,0,90379,0,0,0,0,0,0
0,0,0,0,0,89914,0,0,0,572967400,464,0,0,0,0,89976,0,0,0,0,0,0
0,0,0,0,0,173735,0,0,0,1106710544,1008,0,0,0,0,173791,0,0,0,0,0,0
0,0,0,0,0,90334,0,0,0,574832224,480,0,0,0,0,90328,0,0,0,0,0,0
0,0,0,0,0,89891,0,0,0,572836400,416,0,0,0,0,89853,0,0,0,0,0,0
0,0,0,0,0,90628,0,0,0,577120664,384,0,0,0,0,90691,0,0,0,0,0,0
0,0,0,0,0,89211,0,0,0,568100720,448,0,0,0,0,89181,0,0,0,0,0,0
0,0,0,0,0,87325,0,0,0,556088936,416,0,0,0,0,87324,0,0,0,0,0,0
0,0,0,0,0,179817,0,0,0,1145452960,872,0,0,0,0,179880,0,0,0,0,0,0
0,0,0,0,0,85784,0,0,0,546211152,416,0,0,0,0,85774,0,0,0,0,0,0
0,0,0,0,0,89683,0,0,0,570671112,592,0,0,0,0,89615,0,0,0,0,0,0
0,0,0,0,0,179582,0,0,0,1143748552,936,0,0,0,0,179545,0,0,0,0,0,0
0,0,0,0,0,90651,0,0,0,577265840,448,0,0,0,0,90735,0,0,0,0,0,0
0,0,0,0,0,84980,0,0,0,541158880,408,0,0,0,0,84951,0,0,0,0,0,0
0,0,0,0,0,90204,0,0,0,574422560,424,0,0,0,0,90204,0,0,0,0,0,0
0,0,0,0,0,179349,0,0,0,1141957080,864,0,0,0,0,179341,0,0,0,0,0,0
0,0,0,0,0,90006,0,0,0,573005648,448,0,0,0,0,90034,0,0,0,0,0,0
0,0,0,0,0,85630,0,0,0,545541880,440,0,0,0,0,85595,0,0,0,0,0,0
0,0,0,0,0,90390,0,0,0,575764592,440,0,0,0,0,90420,0,0,0,0,0,0
0,0,0,0,0,89399,0,0,0,569501736,424,0,0,0,0,89430,0,0,0,0,0,0
0,0,0,0,0,90464,0,0,0,575402704,520,0,0,0,0,90368,0,0,0,0,0,0
0,0,0,0,0,87152,0,0,0,554998216,424,0,0,0,0,87180,0,0,0,0,0,0
0,0,0,0,0,89900,0,0,0,572727264,424,0,0,0,0,89948,0,0,0,0,0,0
0,0,0,0,0,89686,0,0,0,571119216,440,0,0,0,0,89688,0,0,0,0,0,0
0,0,0,0,0,175131,0,0,0,1114577216,856,0,0,0,0,175082,0,0,0,0,0,0
0,0,0,0,0,90192,0,0,0,576535080,448,0,0,0,0,90487,0,0,0,0,0,0
