etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts
0,0,0,0,0,0,22138,0,0,11322864,480,0,0,0,11051,11074,0,0,0,0,0,0
0,0,0,0,0,0,21943,0,0,11239224,424,0,0,0,10993,10956,0,0,0,0,0,0
0,0,0,0,0,0,21177,0,0,10842648,400,0,0,0,10580,10589,0,0,0,0,0,0
0,0,0,0,0,0,44120,0,0,22589264,848,0,0,0,22062,22045,0,0,0,0,0,0
0,0,0,0,0,0,21954,0,0,11261160,416,0,0,0,11006,10983,0,0,0,0,0,0
0,0,0,0,0,0,20896,0,0,10680968,400,0,0,0,10440,10430,0,0,0,0,0,0
0,0,0,0,0,0,21912,0,0,11225528,368,0,0,0,10953,10964,0,0,0,0,0,0
0,0,0,0,0,0,22042,0,0,11288616,416,0,0,0,11002,11042,0,0,0,0,0,0
0,0,0,0,0,0,43904,0,0,22452624,872,0,0,0,21915,21964,0,0,0,0,0,0
0,0,0,0,0,0,20938,0,0,10749896,408,0,0,0,10503,10474,0,0,0,0,0,0
0,0,0,0,0,0,21863,0,0,11179152,408,0,0,0,10900,10937,0,0,0,0,0,0
0,0,0,0,0,0,21657,0,0,11098648,408,0,0,0,10840,10841,0,0,0,0,0,0
0,0,0,0,0,0,22211,0,0,11355744,416,0,0,0,11092,11092,0,0,0,0,0,0
0,0,0,0,0,0,21820,0,0,11178184,408,0,0,0,10892,10919,0,0,0,0,0,0
0,0,0,0,0,0,20899,0,0,10685864,400,0,0,0,10468,10416,0,0,0,0,0,0
0,0,0,0,0,0,43959,0,0,22517456,896,0,0,0,22019,21971,0,0,0,0,0,0
0,0,0,0,0,0,43294,0,0,22166488,840,0,0,0,21646,21637,0,0,0,0,0,0
0,0,0,0,0,0,44069,0,0,22561688,840,0,0,0,22013,22046,0,0,0,0,0,0
0,0,0,0,0,0,21713,0,0,11120536,416,0,0,0,10872,10847,0,0,0,0,0,0
0,0,0,0,0,0,43393,0,0,22221168,776,0,0,0,21703,21696,0,0,0,0,0,0
0,0,0,0,0,0,22032,0,0,11281608,480,0,0,0,11029,11004,0,0,0,0,0,0
0,0,0,0,0,0,42851,0,0,21940736,824,0,0,0,21438,21417,0,0,0,0,0,0
0,0,0,0,0,0,44523,0,0,22791992,848,0,0,0,22250,22261,0,0,0,0,0,0
0,0,0,0,0,0,20742,0,0,10621984,400,0,0,0,10385,10366,0,0,0,0,0,0
0,0,0,0,0,0,21973,0,0,11266472,416,0,0,0,10988,10991,0,0,0,0,0,0
0,0,0,0,0,0,21175,0,0,10822256,408,0,0,0,10583,10591,0,0,0,0,0,0
0,0,0,0,0,0,22986,0,0,11745776,432,0,0,0,11455,11474,0,0,0,0,0,0
0,0,0,0,0,0,20624,0,0,10577224,456,0,0,0,10301,10338,0,0,0,0,0,0
0,0,0,0,0,0,21970,0,0,11226104,424,0,0,0,10959,10977,0,0,0,0,0,0
0,0,0,0,0,0,22503,0,0,11567240,416,0,0,0,11310,11308,0,0,0,0,0,0
0,0,0,0,0,0,21114,0,0,10792136,400,0,0,0,10528,10527,0,0,0,0,0,0
0,0,0,0,0,0,21768,0,0,11156728,400,0,0,0,10892,10895,0,0,0,0,0,0
0,0,0,0,0,0,43009,0,0,22018992,768,0,0,0,21529,21484,0,0,0,0,0,0
0,0,0,0,0,0,21950,0,0,11224480,416,0,0,0,10971,10953,0,0,0,0,0,0
0,0,0,0,0,0,22012,0,0,11276008,488,0,0,0,11033,11005,0,0,0,0,0,0
0,0,0,0,0,0,22173,0,0,11347736,408,0,0,0,11066,11073,0,0,0,0,0,0
