Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
0.0,0.0,0.0,37.0,4.0,0.0,16.0,144.0,0.0,20960.0,182936.0,0.0,0.0,0.0,0.0,14.0,0.0,41.0,0.0,0.0,26.0,112.0
0.0,0.0,0.0,39.0,6.0,1.0,15.0,139.0,0.0,22384.0,194648.0,0.0,0.0,0.0,0.0,16.0,0.0,38.0,0.0,0.0,29.0,116.0
0.0,0.0,0.0,42.0,6.0,1.0,15.0,140.0,0.0,25696.0,193512.0,0.0,0.0,0.0,0.0,17.0,0.0,40.0,0.0,0.0,29.0,122.0
0.0,0.0,0.0,38.0,6.0,3.0,15.0,145.0,0.0,24384.0,198680.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,0.0,29.0,121.0
0.0,0.0,0.0,35.0,4.0,1.0,15.0,134.0,0.0,19136.0,185224.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,29.0,112.0
0.0,0.0,0.0,76.0,4.0,1.0,15.0,155.0,0.0,17312.0,252712.0,0.0,0.0,0.0,0.0,11.0,0.0,58.0,0.0,0.0,33.0,127.0
0.0,0.0,0.0,77.0,4.0,0.0,15.0,176.0,0.0,23592.0,260416.0,0.0,0.0,0.0,0.0,16.0,0.0,58.0,0.0,0.0,39.0,183.0
0.0,0.0,0.0,83.0,4.0,1.0,15.0,168.0,0.0,18440.0,250056.0,0.0,0.0,0.0,0.0,13.0,0.0,57.0,0.0,0.0,36.0,164.0
0.0,0.0,0.0,75.0,3.0,0.0,14.0,177.0,0.0,23896.0,248608.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,0.0,0.0,36.0,160.0
0.0,0.0,0.0,29.0,5.0,0.0,16.0,142.0,0.0,16880.0,176000.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,26.0,121.0
0.0,0.0,0.0,39.0,6.0,2.0,15.0,143.0,0.0,22528.0,197536.0,0.0,0.0,0.0,0.0,15.0,0.0,40.0,0.0,0.0,30.0,119.0
0.0,0.0,0.0,37.0,3.0,0.0,15.0,151.0,0.0,23384.0,180008.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,25.0,122.0
0.0,0.0,0.0,34.0,5.0,0.0,15.0,148.0,0.0,17416.0,188064.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,0.0,0.0,28.0,123.0
0.0,0.0,0.0,33.0,4.0,0.0,15.0,144.0,0.0,20096.0,180128.0,0.0,0.0,0.0,0.0,14.0,0.0,38.0,0.0,0.0,27.0,121.0
0.0,0.0,0.0,37.0,4.0,0.0,15.0,149.0,0.0,20328.0,186840.0,0.0,0.0,0.0,0.0,14.0,0.0,43.0,0.0,0.0,27.0,120.0
0.0,0.0,0.0,108.0,4.0,1.0,15.0,158.0,0.0,24200.0,306448.0,0.0,0.0,0.0,0.0,16.0,0.0,59.0,0.0,0.0,34.0,139.0
0.0,0.0,0.0,77.0,5.0,2.0,14.0,187.0,0.0,17000.0,265304.0,0.0,0.0,0.0,0.0,12.0,0.0,56.0,0.0,0.0,41.0,171.0
0.0,0.0,0.0,70.0,4.0,2.0,15.0,167.0,0.0,16680.0,258160.0,0.0,0.0,0.0,0.0,11.0,0.0,46.0,0.0,0.0,36.0,166.0
0.0,0.0,0.0,41.0,7.0,0.0,15.0,161.0,0.0,23216.0,212128.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,39.0,168.0
0.0,0.0,0.0,38.0,4.0,0.0,15.0,160.0,0.0,23352.0,194232.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,0.0,0.0,26.0,130.0
0.0,0.0,0.0,36.0,6.0,1.0,15.0,165.0,0.0,18376.0,220736.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,28.0,139.0
0.0,0.0,0.0,33.0,7.0,1.0,14.0,149.0,0.0,16264.0,207152.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,0.0,28.0,132.0
0.0,0.0,0.0,34.0,7.0,1.0,15.0,161.0,0.0,14088.0,207616.0,0.0,0.0,0.0,0.0,9.0,0.0,45.0,0.0,0.0,27.0,137.0
0.0,0.0,0.0,42.0,7.0,1.0,14.0,163.0,0.0,22680.0,217432.0,0.0,0.0,0.0,0.0,16.0,0.0,39.0,0.0,0.0,27.0,132.0
0.0,0.0,0.0,39.0,8.0,1.0,15.0,155.0,0.0,23960.0,206488.0,0.0,0.0,0.0,0.0,17.0,0.0,45.0,0.0,0.0,28.0,135.0
0.0,0.0,0.0,121.0,6.0,1.0,15.0,163.0,0.0,22176.0,326712.0,0.0,0.0,0.0,0.0,16.0,0.0,62.0,0.0,0.0,38.0,141.0
0.0,0.0,0.0,51.0,5.0,1.0,15.0,185.0,0.0,14576.0,253680.0,0.0,0.0,0.0,0.0,8.0,0.0,58.0,0.0,0.0,37.0,203.0
0.0,0.0,0.0,89.0,6.0,3.0,15.0,185.0,0.0,25608.0,300512.0,0.0,0.0,0.0,0.0,16.0,0.0,45.0,0.0,0.0,39.0,183.0
0.0,0.0,0.0,91.0,7.0,0.0,16.0,182.0,0.0,15784.0,289704.0,0.0,0.0,0.0,0.0,12.0,0.0,45.0,0.0,0.0,37.0,185.0
0.0,0.0,0.0,49.0,6.0,0.0,15.0,167.0,0.0,22032.0,203384.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,31.0,170.0
0.0,0.0,0.0,41.0,6.0,2.0,15.0,152.0,0.0,17224.0,227336.0,0.0,0.0,0.0,0.0,10.0,0.0,44.0,0.0,0.0,32.0,136.0
0.0,0.0,0.0,32.0,5.0,1.0,16.0,164.0,0.0,15480.0,201768.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,0.0,0.0,29.0,143.0
0.0,0.0,0.0,46.0,7.0,2.0,15.0,165.0,0.0,25048.0,223848.0,0.0,0.0,0.0,0.0,16.0,0.0,43.0,0.0,0.0,30.0,140.0
0.0,0.0,0.0,34.0,6.0,0.0,14.0,164.0,0.0,17048.0,208184.0,0.0,0.0,0.0,0.0,12.0,0.0,39.0,0.0,0.0,29.0,140.0
0.0,0.0,0.0,48.0,6.0,1.0,15.0,164.0,0.0,23064.0,232136.0,0.0,0.0,0.0,0.0,15.0,0.0,44.0,0.0,0.0,30.0,134.0
0.0,0.0,0.0,43.0,7.0,0.0,15.0,162.0,0.0,23184.0,209504.0,0.0,0.0,0.0,0.0,16.0,0.0,42.0,0.0,0.0,28.0,145.0
0.0,0.0,0.0,36.0,6.0,0.0,15.0,158.0,0.0,18400.0,204008.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,0.0,0.0,27.0,143.0
0.0,0.0,0.0,35.0,4.0,1.0,15.0,163.0,0.0,20328.0,198456.0,0.0,0.0,0.0,0.0,14.0,0.0,41.0,0.0,0.0,27.0,135.0
0.0,0.0,0.0,40.0,4.0,1.0,15.0,150.0,0.0,21480.0,197536.0,0.0,0.0,0.0,0.0,15.0,0.0,43.0,0.0,0.0,29.0,125.0
0.0,0.0,0.0,38.0,6.0,2.0,15.0,154.0,0.0,25232.0,204736.0,0.0,0.0,0.0,0.0,16.0,0.0,39.0,0.0,0.0,29.0,125.0
0.0,0.0,0.0,42.0,5.0,0.0,15.0,154.0,0.0,21688.0,196736.0,0.0,0.0,0.0,0.0,16.0,0.0,43.0,0.0,0.0,27.0,131.0
0.0,0.0,0.0,37.0,5.0,1.0,15.0,152.0,0.0,20728.0,211064.0,0.0,0.0,0.0,0.0,14.0,0.0,40.0,0.0,0.0,28.0,138.0
0.0,0.0,0.0,45.0,4.0,0.0,15.0,157.0,0.0,26200.0,196648.0,0.0,0.0,0.0,0.0,17.0,0.0,41.0,0.0,0.0,27.0,125.0
0.0,0.0,0.0,38.0,4.0,1.0,15.0,154.0,0.0,21752.0,197600.0,0.0,0.0,0.0,0.0,15.0,0.0,40.0,0.0,0.0,27.0,134.0
0.0,0.0,0.0,42.0,4.0,0.0,15.0,153.0,0.0,19968.0,202816.0,0.0,0.0,0.0,0.0,13.0,0.0,44.0,0.0,0.0,26.0,132.0
0.0,0.0,0.0,42.0,8.0,2.0,15.0,151.0,0.0,24504.0,213960.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,31.0,133.0
0.0,0.0,0.0,43.0,5.0,2.0,14.0,147.0,0.0,21592.0,202024.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,30.0,122.0
0.0,0.0,0.0,33.0,6.0,1.0,15.0,148.0,0.0,15784.0,190912.0,0.0,0.0,0.0,0.0,11.0,0.0,39.0,0.0,0.0,32.0,126.0
0.0,0.0,0.0,43.0,4.0,0.0,15.0,148.0,0.0,19336.0,206944.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,28.0,127.0
0.0,0.0,0.0,42.0,5.0,2.0,15.0,149.0,0.0,21560.0,199896.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,30.0,127.0
0.0,0.0,0.0,46.0,4.0,0.0,15.0,154.0,0.0,22320.0,208320.0,0.0,0.0,0.0,0.0,15.0,0.0,41.0,0.0,0.0,28.0,124.0
0.0,0.0,0.0,38.0,5.0,0.0,15.0,147.0,0.0,21664.0,189576.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,27.0,143.0
0.0,0.0,0.0,36.0,4.0,0.0,14.0,147.0,0.0,15768.0,183320.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,28.0,121.0
0.0,0.0,0.0,41.0,4.0,1.0,15.0,149.0,0.0,22312.0,199184.0,0.0,0.0,0.0,0.0,16.0,0.0,39.0,0.0,0.0,27.0,126.0
0.0,0.0,0.0,36.0,5.0,0.0,14.0,149.0,0.0,16648.0,198936.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,30.0,126.0
0.0,0.0,0.0,41.0,7.0,0.0,15.0,138.0,0.0,17144.0,194608.0,0.0,0.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,28.0,118.0
0.0,0.0,0.0,40.0,4.0,0.0,14.0,150.0,0.0,16792.0,200744.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,27.0,127.0
0.0,0.0,0.0,47.0,8.0,1.0,15.0,151.0,0.0,25976.0,203176.0,0.0,0.0,0.0,0.0,18.0,0.0,39.0,0.0,0.0,29.0,131.0
0.0,0.0,0.0,47.0,4.0,0.0,15.0,144.0,0.0,22408.0,204672.0,0.0,0.0,0.0,0.0,16.0,0.0,42.0,0.0,0.0,28.0,130.0
0.0,0.0,0.0,33.0,6.0,1.0,15.0,148.0,0.0,15560.0,195288.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,0.0,30.0,128.0
0.0,0.0,0.0,39.0,6.0,3.0,15.0,150.0,0.0,18768.0,208840.0,0.0,0.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,31.0,125.0
0.0,0.0,0.0,37.0,6.0,2.0,15.0,149.0,0.0,18352.0,206832.0,0.0,0.0,0.0,0.0,12.0,0.0,40.0,0.0,0.0,32.0,128.0
0.0,0.0,0.0,47.0,4.0,0.0,14.0,156.0,0.0,24624.0,195344.0,0.0,0.0,0.0,0.0,17.0,0.0,41.0,0.0,0.0,27.0,129.0
0.0,0.0,0.0,33.0,5.0,1.0,15.0,139.0,0.0,15320.0,194784.0,0.0,0.0,0.0,0.0,9.0,0.0,38.0,0.0,0.0,29.0,123.0
0.0,0.0,0.0,40.0,4.0,0.0,15.0,144.0,0.0,17264.0,192080.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,28.0,119.0
0.0,0.0,0.0,35.0,5.0,0.0,15.0,152.0,0.0,15832.0,193152.0,0.0,0.0,0.0,0.0,11.0,0.0,39.0,0.0,0.0,27.0,129.0
0.0,0.0,0.0,42.0,3.0,0.0,15.0,158.0,0.0,23240.0,193176.0,0.0,0.0,0.0,0.0,15.0,0.0,44.0,0.0,0.0,27.0,130.0
0.0,0.0,0.0,36.0,4.0,0.0,14.0,154.0,0.0,15776.0,196512.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,0.0,29.0,134.0
0.0,0.0,0.0,45.0,5.0,2.0,15.0,148.0,0.0,21616.0,224664.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,30.0,128.0
0.0,0.0,0.0,46.0,5.0,0.0,15.0,163.0,0.0,23880.0,215160.0,0.0,0.0,0.0,0.0,17.0,0.0,41.0,0.0,0.0,29.0,140.0
0.0,0.0,0.0,49.0,8.0,1.0,15.0,161.0,0.0,21808.0,229336.0,0.0,0.0,0.0,0.0,17.0,0.0,44.0,0.0,0.0,29.0,143.0
0.0,0.0,0.0,43.0,5.0,1.0,15.0,165.0,0.0,23744.0,217024.0,0.0,0.0,0.0,0.0,15.0,0.0,41.0,0.0,0.0,28.0,148.0
0.0,0.0,0.0,43.0,5.0,0.0,15.0,155.0,0.0,19456.0,216608.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,0.0,0.0,30.0,137.0
0.0,0.0,0.0,36.0,5.0,1.0,15.0,159.0,0.0,14056.0,211488.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,29.0,142.0
0.0,0.0,0.0,44.0,5.0,2.0,14.0,153.0,0.0,22680.0,208336.0,0.0,0.0,0.0,0.0,17.0,0.0,42.0,0.0,0.0,30.0,127.0
0.0,0.0,0.0,44.0,7.0,2.0,16.0,152.0,0.0,23976.0,227688.0,0.0,0.0,0.0,0.0,14.0,0.0,43.0,0.0,0.0,30.0,133.0
0.0,0.0,0.0,45.0,7.0,0.0,15.0,168.0,0.0,22312.0,210784.0,0.0,0.0,0.0,0.0,17.0,0.0,42.0,0.0,0.0,31.0,137.0
0.0,0.0,0.0,36.0,5.0,0.0,15.0,153.0,0.0,17936.0,193896.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,0.0,0.0,28.0,138.0
0.0,0.0,0.0,37.0,5.0,2.0,15.0,156.0,0.0,15904.0,212824.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,29.0,130.0
0.0,0.0,0.0,43.0,5.0,0.0,15.0,156.0,0.0,14808.0,211656.0,0.0,0.0,0.0,0.0,9.0,0.0,40.0,0.0,0.0,29.0,135.0
0.0,0.0,0.0,48.0,6.0,0.0,15.0,156.0,0.0,22704.0,215592.0,0.0,0.0,0.0,0.0,16.0,0.0,42.0,0.0,0.0,29.0,134.0
0.0,0.0,0.0,44.0,7.0,0.0,15.0,147.0,0.0,20040.0,204112.0,0.0,0.0,0.0,0.0,13.0,0.0,39.0,0.0,0.0,29.0,141.0
0.0,0.0,0.0,51.0,5.0,2.0,15.0,158.0,0.0,27592.0,229712.0,0.0,0.0,0.0,0.0,17.0,0.0,42.0,0.0,0.0,28.0,132.0
0.0,0.0,0.0,37.0,8.0,2.0,15.0,153.0,0.0,16128.0,214136.0,0.0,0.0,0.0,0.0,13.0,0.0,39.0,0.0,0.0,32.0,144.0
0.0,0.0,0.0,40.0,6.0,0.0,15.0,149.0,0.0,17896.0,208448.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,29.0,125.0
0.0,0.0,0.0,35.0,9.0,0.0,15.0,140.0,0.0,15248.0,189392.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,29.0,127.0
0.0,0.0,0.0,53.0,6.0,0.0,16.0,156.0,0.0,24472.0,219424.0,0.0,0.0,0.0,0.0,17.0,0.0,44.0,0.0,0.0,29.0,130.0
0.0,0.0,0.0,40.0,7.0,0.0,14.0,150.0,0.0,21000.0,200296.0,0.0,0.0,0.0,0.0,13.0,0.0,38.0,0.0,0.0,29.0,137.0
0.0,0.0,0.0,40.0,5.0,2.0,15.0,143.0,0.0,15560.0,210320.0,0.0,0.0,0.0,0.0,11.0,0.0,41.0,0.0,0.0,29.0,124.0
0.0,0.0,0.0,43.0,8.0,1.0,16.0,141.0,0.0,22448.0,200960.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,31.0,119.0
0.0,0.0,0.0,48.0,9.0,3.0,15.0,158.0,0.0,19688.0,246496.0,0.0,0.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,32.0,128.0
0.0,0.0,0.0,35.0,8.0,0.0,15.0,145.0,0.0,14784.0,190016.0,0.0,0.0,0.0,0.0,11.0,0.0,38.0,0.0,0.0,29.0,141.0
0.0,0.0,0.0,70.0,8.0,1.0,15.0,156.0,0.0,33640.0,271936.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,32.0,123.0
0.0,0.0,2.0,46.0,7.0,2.0,15.0,141.0,0.0,24192.0,213320.0,0.0,0.0,0.0,0.0,16.0,0.0,39.0,0.0,0.0,29.0,161.0
0.0,0.0,0.0,39.0,5.0,1.0,15.0,155.0,0.0,14456.0,203144.0,0.0,0.0,0.0,0.0,9.0,0.0,43.0,0.0,0.0,30.0,134.0
0.0,0.0,0.0,39.0,6.0,0.0,15.0,154.0,0.0,19880.0,199000.0,0.0,0.0,0.0,0.0,14.0,0.0,39.0,0.0,0.0,27.0,132.0
0.0,0.0,0.0,41.0,4.0,0.0,16.0,154.0,0.0,20856.0,198128.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,27.0,134.0
0.0,0.0,0.0,34.0,6.0,1.0,15.0,157.0,0.0,14840.0,204648.0,0.0,0.0,0.0,0.0,12.0,0.0,39.0,0.0,0.0,31.0,124.0
0.0,0.0,0.0,42.0,5.0,1.0,15.0,149.0,0.0,17688.0,214504.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,0.0,0.0,29.0,134.0
