Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts
0.0,0.0,11.0,507.0,27.0,5.0,18.0,209.0,0.0,386400.0,2849616.0,0.0,0.0,0.0,0.0,165.0,0.0,67.0,0.0,0.0,48.0,221.0
0.0,0.0,185.0,128.0,33.0,8.0,17.0,217.0,0.0,39584.0,479152.0,0.0,0.0,0.0,0.0,70.0,0.0,84.0,0.0,0.0,46.0,611.0
0.0,0.0,1.0,130.0,24.0,1.0,16.0,200.0,0.0,37360.0,410616.0,0.0,0.0,0.0,0.0,26.0,0.0,64.0,0.0,0.0,45.0,240.0
0.0,0.0,11.0,105.0,25.0,2.0,16.0,189.0,0.0,158608.0,409136.0,0.0,0.0,0.0,0.0,37.0,0.0,48.0,0.0,0.0,44.0,235.0
0.0,0.0,1.0,105.0,32.0,3.0,17.0,165.0,0.0,67744.0,411416.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,46.0,221.0
0.0,0.0,15.0,96.0,29.0,3.0,16.0,171.0,0.0,62288.0,525040.0,0.0,0.0,0.0,0.0,27.0,0.0,47.0,0.0,0.0,37.0,228.0
0.0,0.0,3.0,86.0,29.0,0.0,16.0,174.0,0.0,35440.0,359424.0,0.0,0.0,0.0,0.0,23.0,0.0,48.0,0.0,0.0,36.0,199.0
0.0,0.0,1.0,147.0,25.0,3.0,16.0,170.0,0.0,76232.0,505728.0,0.0,0.0,0.0,0.0,25.0,0.0,48.0,0.0,0.0,35.0,197.0
0.0,0.0,31.0,97.0,33.0,4.0,16.0,166.0,0.0,51496.0,645848.0,0.0,0.0,0.0,0.0,53.0,0.0,51.0,0.0,0.0,41.0,255.0
0.0,0.0,2.0,180.0,27.0,8.0,17.0,169.0,0.0,83936.0,822616.0,0.0,0.0,0.0,0.0,50.0,0.0,54.0,0.0,0.0,39.0,201.0
0.0,0.0,31.0,129.0,24.0,2.0,15.0,213.0,0.0,39200.0,443608.0,0.0,0.0,0.0,0.0,24.0,0.0,61.0,0.0,0.0,56.0,327.0
0.0,0.0,3.0,132.0,28.0,3.0,16.0,168.0,0.0,33936.0,454248.0,0.0,0.0,0.0,0.0,22.0,0.0,52.0,0.0,0.0,39.0,216.0
0.0,0.0,0.0,126.0,29.0,1.0,17.0,182.0,0.0,23440.0,392384.0,0.0,0.0,0.0,0.0,16.0,0.0,55.0,0.0,0.0,48.0,227.0
0.0,0.0,0.0,85.0,23.0,0.0,16.0,181.0,0.0,19600.0,390864.0,0.0,0.0,0.0,0.0,13.0,0.0,45.0,0.0,0.0,45.0,239.0
0.0,0.0,0.0,104.0,26.0,0.0,17.0,173.0,0.0,31200.0,383624.0,0.0,0.0,0.0,0.0,18.0,0.0,48.0,0.0,0.0,40.0,212.0
0.0,0.0,0.0,85.0,23.0,2.0,16.0,167.0,0.0,25840.0,359376.0,0.0,0.0,0.0,0.0,19.0,0.0,47.0,0.0,0.0,36.0,200.0
0.0,0.0,0.0,76.0,29.0,6.0,15.0,152.0,0.0,18528.0,355832.0,0.0,0.0,0.0,0.0,14.0,0.0,47.0,0.0,0.0,40.0,183.0
0.0,0.0,0.0,100.0,26.0,1.0,16.0,160.0,0.0,36888.0,391688.0,0.0,0.0,0.0,0.0,22.0,0.0,46.0,0.0,0.0,38.0,184.0
0.0,0.0,2.0,95.0,27.0,2.0,15.0,170.0,0.0,38952.0,384528.0,0.0,0.0,0.0,0.0,22.0,0.0,47.0,0.0,0.0,36.0,210.0
0.0,0.0,1.0,94.0,26.0,1.0,16.0,164.0,0.0,34408.0,373528.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,0.0,0.0,37.0,201.0
0.0,0.0,1.0,157.0,25.0,1.0,16.0,200.0,0.0,33584.0,453328.0,0.0,0.0,0.0,0.0,24.0,0.0,63.0,0.0,0.0,47.0,226.0
0.0,0.0,0.0,126.0,22.0,2.0,16.0,173.0,0.0,24368.0,431552.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,0.0,0.0,44.0,239.0
0.0,0.0,2.0,108.0,26.0,2.0,16.0,177.0,0.0,28864.0,378064.0,0.0,0.0,0.0,0.0,19.0,0.0,53.0,0.0,0.0,48.0,231.0
0.0,0.0,0.0,85.0,19.0,8.0,16.0,183.0,0.0,26448.0,377640.0,0.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,0.0,46.0,228.0
0.0,0.0,0.0,96.0,24.0,0.0,16.0,158.0,0.0,27392.0,339824.0,0.0,0.0,0.0,0.0,18.0,0.0,49.0,0.0,0.0,42.0,178.0
0.0,0.0,2.0,74.0,19.0,4.0,16.0,170.0,0.0,28272.0,356072.0,0.0,0.0,0.0,0.0,21.0,0.0,45.0,0.0,0.0,36.0,196.0
0.0,0.0,0.0,64.0,26.0,1.0,16.0,163.0,0.0,22752.0,303184.0,0.0,0.0,0.0,0.0,12.0,0.0,49.0,0.0,0.0,36.0,182.0
0.0,0.0,0.0,87.0,20.0,0.0,15.0,167.0,0.0,40416.0,332808.0,0.0,0.0,0.0,0.0,24.0,0.0,44.0,0.0,0.0,32.0,171.0
0.0,0.0,1.0,76.0,25.0,2.0,15.0,163.0,0.0,24984.0,332104.0,0.0,0.0,0.0,0.0,17.0,0.0,47.0,0.0,0.0,34.0,180.0
0.0,0.0,0.0,111.0,22.0,1.0,16.0,158.0,0.0,37408.0,370352.0,0.0,0.0,0.0,0.0,21.0,0.0,52.0,0.0,0.0,36.0,186.0
0.0,0.0,4.0,153.0,26.0,4.0,16.0,187.0,0.0,31568.0,511432.0,0.0,0.0,0.0,0.0,22.0,0.0,65.0,0.0,0.0,48.0,246.0
0.0,0.0,0.0,133.0,22.0,6.0,17.0,200.0,0.0,23640.0,450824.0,0.0,0.0,0.0,0.0,18.0,0.0,51.0,0.0,0.0,47.0,255.0
0.0,0.0,1.0,134.0,24.0,1.0,16.0,178.0,0.0,34296.0,447016.0,0.0,0.0,0.0,0.0,20.0,0.0,64.0,0.0,0.0,46.0,242.0
0.0,0.0,3.0,104.0,24.0,1.0,16.0,186.0,0.0,23848.0,420288.0,0.0,0.0,0.0,0.0,17.0,0.0,46.0,0.0,0.0,48.0,240.0
0.0,0.0,0.0,264.0,33.0,6.0,16.0,174.0,0.0,142280.0,2538208.0,0.0,0.0,0.0,0.0,22.0,0.0,47.0,0.0,0.0,42.0,200.0
0.0,0.0,351.0,151.0,31.0,5.0,17.0,308.0,0.0,21496.0,2621480.0,0.0,0.0,0.0,0.0,83.0,0.0,48.0,0.0,0.0,43.0,868.0
0.0,0.0,0.0,92.0,30.0,3.0,16.0,165.0,0.0,44184.0,388960.0,0.0,0.0,0.0,0.0,18.0,0.0,49.0,0.0,0.0,38.0,194.0
0.0,0.0,2.0,81.0,27.0,1.0,16.0,162.0,0.0,24208.0,363080.0,0.0,0.0,0.0,0.0,21.0,0.0,45.0,0.0,0.0,41.0,203.0
0.0,0.0,12.0,125.0,32.0,8.0,17.0,166.0,0.0,74664.0,604840.0,0.0,0.0,0.0,0.0,27.0,0.0,49.0,0.0,0.0,40.0,216.0
0.0,0.0,6.0,154.0,33.0,2.0,17.0,170.0,0.0,78992.0,524232.0,0.0,0.0,0.0,0.0,40.0,0.0,51.0,0.0,0.0,42.0,233.0
0.0,0.0,8.0,140.0,25.0,3.0,17.0,198.0,0.0,34672.0,468096.0,0.0,0.0,0.0,0.0,20.0,0.0,74.0,0.0,0.0,55.0,274.0
0.0,0.0,2.0,124.0,26.0,3.0,16.0,181.0,0.0,25248.0,432624.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,47.0,240.0
0.0,0.0,0.0,125.0,27.0,0.0,16.0,164.0,0.0,30256.0,401872.0,0.0,0.0,0.0,0.0,20.0,0.0,51.0,0.0,0.0,46.0,212.0
0.0,0.0,0.0,87.0,22.0,1.0,16.0,163.0,0.0,32640.0,351280.0,0.0,0.0,0.0,0.0,21.0,0.0,45.0,0.0,0.0,38.0,202.0
0.0,0.0,1.0,116.0,25.0,1.0,17.0,168.0,0.0,36776.0,388104.0,0.0,0.0,0.0,0.0,23.0,0.0,50.0,0.0,0.0,36.0,194.0
0.0,0.0,0.0,113.0,33.0,5.0,17.0,164.0,0.0,19760.0,449328.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,50.0,220.0
0.0,0.0,0.0,82.0,29.0,5.0,17.0,153.0,0.0,23592.0,405488.0,0.0,0.0,0.0,0.0,15.0,0.0,106.0,0.0,0.0,41.0,208.0
0.0,0.0,1.0,106.0,28.0,5.0,17.0,241.0,0.0,23992.0,413048.0,0.0,0.0,0.0,0.0,16.0,0.0,64.0,0.0,0.0,44.0,212.0
0.0,0.0,0.0,90.0,26.0,2.0,17.0,165.0,0.0,33568.0,368904.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,0.0,0.0,37.0,201.0
0.0,0.0,1.0,88.0,23.0,1.0,19.0,166.0,0.0,25880.0,344512.0,0.0,0.0,0.0,0.0,22.0,0.0,55.0,0.0,0.0,36.0,181.0
0.0,0.0,2.0,145.0,21.0,1.0,19.0,196.0,0.0,36272.0,445200.0,0.0,0.0,0.0,0.0,23.0,0.0,65.0,0.0,0.0,45.0,216.0
0.0,0.0,0.0,116.0,23.0,5.0,19.0,183.0,0.0,28248.0,434696.0,0.0,0.0,0.0,0.0,21.0,0.0,63.0,0.0,0.0,48.0,227.0
0.0,0.0,3.0,113.0,24.0,3.0,19.0,188.0,0.0,27912.0,436576.0,0.0,0.0,0.0,0.0,16.0,0.0,66.0,0.0,0.0,48.0,228.0
0.0,0.0,0.0,88.0,22.0,1.0,17.0,170.0,0.0,31992.0,339168.0,0.0,0.0,0.0,0.0,21.0,0.0,46.0,0.0,0.0,47.0,217.0
0.0,0.0,1.0,91.0,31.0,2.0,18.0,171.0,0.0,24520.0,381872.0,0.0,0.0,0.0,0.0,18.0,0.0,50.0,0.0,0.0,37.0,194.0
0.0,0.0,1.0,89.0,24.0,2.0,17.0,159.0,0.0,26792.0,380688.0,0.0,0.0,0.0,0.0,15.0,0.0,47.0,0.0,0.0,41.0,202.0
0.0,0.0,0.0,74.0,25.0,3.0,19.0,169.0,0.0,28624.0,322376.0,0.0,0.0,0.0,0.0,23.0,0.0,53.0,0.0,0.0,35.0,191.0
0.0,0.0,1.0,102.0,26.0,2.0,17.0,163.0,0.0,218440.0,362640.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,0.0,35.0,186.0
0.0,0.0,12.0,86.0,32.0,1.0,18.0,168.0,0.0,27040.0,356032.0,0.0,0.0,0.0,0.0,20.0,0.0,52.0,0.0,0.0,37.0,194.0
0.0,0.0,0.0,103.0,28.0,3.0,18.0,160.0,0.0,23560.0,408688.0,0.0,0.0,0.0,0.0,12.0,0.0,55.0,0.0,0.0,39.0,196.0
0.0,0.0,0.0,147.0,35.0,1.0,17.0,184.0,0.0,23552.0,462104.0,0.0,0.0,0.0,0.0,15.0,0.0,62.0,0.0,0.0,53.0,246.0
0.0,0.0,0.0,119.0,26.0,4.0,18.0,186.0,0.0,23328.0,443504.0,0.0,0.0,0.0,0.0,19.0,0.0,61.0,0.0,0.0,45.0,235.0
0.0,0.0,0.0,129.0,28.0,1.0,18.0,196.0,0.0,26256.0,437488.0,0.0,0.0,0.0,0.0,18.0,0.0,67.0,0.0,0.0,47.0,239.0
0.0,0.0,0.0,85.0,27.0,1.0,17.0,185.0,0.0,26928.0,359600.0,0.0,0.0,0.0,0.0,18.0,0.0,46.0,0.0,0.0,46.0,240.0
0.0,0.0,1.0,83.0,29.0,2.0,17.0,169.0,0.0,49936.0,353456.0,0.0,0.0,0.0,0.0,20.0,0.0,49.0,0.0,0.0,34.0,190.0
0.0,0.0,0.0,80.0,25.0,2.0,17.0,170.0,0.0,19552.0,345296.0,0.0,0.0,0.0,0.0,12.0,0.0,49.0,0.0,0.0,39.0,199.0
0.0,0.0,0.0,73.0,30.0,3.0,17.0,172.0,0.0,23032.0,352152.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0,0.0,0.0,45.0,189.0
0.0,0.0,0.0,68.0,26.0,2.0,17.0,150.0,0.0,22600.0,322736.0,0.0,0.0,0.0,0.0,16.0,0.0,46.0,0.0,0.0,38.0,167.0
0.0,0.0,1.0,104.0,27.0,4.0,17.0,157.0,0.0,294744.0,370176.0,0.0,0.0,0.0,0.0,57.0,0.0,49.0,0.0,0.0,39.0,179.0
0.0,0.0,19.0,96.0,24.0,4.0,16.0,163.0,0.0,30968.0,372352.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,35.0,177.0
0.0,0.0,0.0,136.0,23.0,0.0,19.0,198.0,0.0,17888.0,438328.0,0.0,0.0,0.0,0.0,13.0,0.0,65.0,0.0,0.0,50.0,230.0
0.0,0.0,1.0,119.0,27.0,3.0,18.0,193.0,0.0,51904.0,416416.0,0.0,0.0,0.0,0.0,18.0,0.0,65.0,0.0,0.0,48.0,238.0
0.0,0.0,1.0,119.0,25.0,4.0,17.0,177.0,0.0,37304.0,427536.0,0.0,0.0,0.0,0.0,24.0,0.0,61.0,0.0,0.0,46.0,215.0
0.0,0.0,0.0,70.0,24.0,0.0,18.0,172.0,0.0,23632.0,310328.0,0.0,0.0,0.0,0.0,17.0,0.0,47.0,0.0,0.0,40.0,218.0
0.0,0.0,0.0,120.0,24.0,2.0,18.0,168.0,0.0,34624.0,853024.0,0.0,0.0,0.0,0.0,17.0,0.0,51.0,0.0,0.0,36.0,181.0
0.0,0.0,38.0,72.0,26.0,1.0,17.0,168.0,0.0,23384.0,319112.0,0.0,0.0,0.0,0.0,19.0,0.0,46.0,0.0,0.0,36.0,268.0
0.0,0.0,2.0,76.0,25.0,2.0,17.0,165.0,0.0,26952.0,389592.0,0.0,0.0,0.0,0.0,15.0,0.0,48.0,0.0,0.0,38.0,181.0
0.0,0.0,0.0,73.0,26.0,0.0,19.0,167.0,0.0,22256.0,315496.0,0.0,0.0,0.0,0.0,17.0,0.0,50.0,0.0,0.0,36.0,194.0
0.0,0.0,1.0,91.0,23.0,2.0,18.0,164.0,0.0,38560.0,348808.0,0.0,0.0,0.0,0.0,22.0,0.0,51.0,0.0,0.0,34.0,177.0
0.0,0.0,0.0,115.0,24.0,3.0,18.0,168.0,0.0,27640.0,411096.0,0.0,0.0,0.0,0.0,21.0,0.0,55.0,0.0,0.0,41.0,192.0
0.0,0.0,0.0,130.0,25.0,2.0,18.0,205.0,0.0,36784.0,445712.0,0.0,0.0,0.0,0.0,20.0,0.0,71.0,0.0,0.0,56.0,252.0
0.0,0.0,4.0,126.0,26.0,3.0,18.0,197.0,0.0,33920.0,447264.0,0.0,0.0,0.0,0.0,23.0,0.0,60.0,0.0,0.0,47.0,231.0
0.0,0.0,0.0,122.0,25.0,2.0,18.0,181.0,0.0,25432.0,402968.0,0.0,0.0,0.0,0.0,19.0,0.0,55.0,0.0,0.0,45.0,227.0
0.0,0.0,0.0,59.0,24.0,1.0,18.0,171.0,0.0,21352.0,301064.0,0.0,0.0,0.0,0.0,13.0,0.0,48.0,0.0,0.0,37.0,203.0
0.0,0.0,0.0,82.0,22.0,1.0,17.0,157.0,0.0,46240.0,359536.0,0.0,0.0,0.0,0.0,15.0,0.0,55.0,0.0,0.0,35.0,176.0
0.0,0.0,1.0,77.0,29.0,1.0,16.0,175.0,0.0,28832.0,341672.0,0.0,0.0,0.0,0.0,20.0,0.0,46.0,0.0,0.0,37.0,195.0
0.0,0.0,0.0,98.0,29.0,1.0,17.0,169.0,0.0,19208.0,406320.0,0.0,0.0,0.0,0.0,16.0,0.0,49.0,0.0,0.0,40.0,199.0
0.0,0.0,0.0,81.0,28.0,0.0,17.0,171.0,0.0,23392.0,330200.0,0.0,0.0,0.0,0.0,15.0,0.0,47.0,0.0,0.0,39.0,207.0
0.0,0.0,0.0,78.0,26.0,2.0,17.0,154.0,0.0,22080.0,371680.0,0.0,0.0,0.0,0.0,14.0,0.0,49.0,0.0,0.0,37.0,178.0
0.0,0.0,0.0,75.0,29.0,1.0,17.0,162.0,0.0,21800.0,340888.0,0.0,0.0,0.0,0.0,15.0,0.0,52.0,0.0,0.0,40.0,180.0
0.0,0.0,0.0,93.0,28.0,4.0,17.0,176.0,0.0,32944.0,391224.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,0.0,0.0,41.0,202.0
0.0,0.0,2.0,70.0,27.0,1.0,16.0,169.0,0.0,23576.0,337552.0,0.0,0.0,0.0,0.0,20.0,0.0,45.0,0.0,0.0,36.0,193.0
0.0,0.0,0.0,70.0,28.0,2.0,17.0,168.0,0.0,19800.0,345544.0,0.0,0.0,0.0,0.0,12.0,0.0,56.0,0.0,0.0,36.0,178.0
0.0,0.0,0.0,80.0,25.0,3.0,17.0,167.0,0.0,44440.0,363888.0,0.0,0.0,0.0,0.0,20.0,0.0,47.0,0.0,0.0,35.0,188.0
0.0,0.0,8.0,107.0,25.0,3.0,17.0,162.0,0.0,32408.0,453304.0,0.0,0.0,0.0,0.0,29.0,0.0,48.0,0.0,0.0,36.0,194.0
0.0,0.0,8.0,86.0,26.0,3.0,16.0,171.0,0.0,23488.0,422792.0,0.0,0.0,0.0,0.0,16.0,0.0,46.0,0.0,0.0,42.0,214.0
0.0,0.0,0.0,93.0,30.0,3.0,16.0,162.0,0.0,20672.0,385296.0,0.0,0.0,0.0,0.0,13.0,0.0,49.0,0.0,0.0,44.0,200.0
0.0,0.0,0.0,84.0,28.0,1.0,15.0,166.0,0.0,25392.0,350968.0,0.0,0.0,0.0,0.0,18.0,0.0,44.0,0.0,0.0,39.0,199.0
0.0,0.0,0.0,88.0,27.0,3.0,16.0,170.0,0.0,32304.0,364136.0,0.0,0.0,0.0,0.0,19.0,0.0,49.0,0.0,0.0,39.0,196.0
0.0,0.0,1.0,266.0,30.0,3.0,15.0,162.0,0.0,50376.0,2642256.0,0.0,0.0,0.0,0.0,38.0,0.0,46.0,0.0,0.0,40.0,196.0
0.0,0.0,172.0,256.0,24.0,2.0,15.0,173.0,0.0,53040.0,2516448.0,0.0,0.0,0.0,0.0,37.0,0.0,48.0,0.0,0.0,34.0,521.0
0.0,0.0,177.0,78.0,26.0,3.0,17.0,158.0,0.0,18904.0,392528.0,0.0,0.0,0.0,0.0,15.0,0.0,62.0,0.0,0.0,37.0,532.0
0.0,0.0,1.0,131.0,26.0,6.0,16.0,198.0,0.0,34736.0,469776.0,0.0,0.0,0.0,0.0,14.0,0.0,63.0,0.0,0.0,47.0,209.0
0.0,0.0,1.0,115.0,25.0,3.0,17.0,175.0,0.0,24048.0,394400.0,0.0,0.0,0.0,0.0,22.0,0.0,52.0,0.0,0.0,44.0,220.0
0.0,0.0,0.0,103.0,30.0,1.0,18.0,168.0,0.0,21008.0,373664.0,0.0,0.0,0.0,0.0,13.0,0.0,53.0,0.0,0.0,46.0,219.0
0.0,0.0,0.0,75.0,21.0,2.0,17.0,165.0,0.0,32808.0,341072.0,0.0,0.0,0.0,0.0,21.0,0.0,45.0,0.0,0.0,42.0,204.0
0.0,0.0,1.0,80.0,25.0,0.0,18.0,163.0,0.0,18856.0,333768.0,0.0,0.0,0.0,0.0,13.0,0.0,52.0,0.0,0.0,35.0,181.0
0.0,0.0,0.0,72.0,24.0,2.0,16.0,169.0,0.0,25600.0,334704.0,0.0,0.0,0.0,0.0,18.0,0.0,46.0,0.0,0.0,35.0,189.0
0.0,0.0,0.0,70.0,24.0,2.0,17.0,162.0,0.0,22288.0,343464.0,0.0,0.0,0.0,0.0,12.0,0.0,51.0,0.0,0.0,34.0,177.0
0.0,0.0,0.0,82.0,38.0,6.0,17.0,164.0,0.0,36560.0,408576.0,0.0,0.0,0.0,0.0,16.0,0.0,47.0,0.0,0.0,42.0,189.0
0.0,0.0,2.0,101.0,36.0,3.0,17.0,162.0,0.0,43336.0,411928.0,0.0,0.0,0.0,0.0,28.0,0.0,49.0,0.0,0.0,40.0,201.0
0.0,0.0,1.0,91.0,27.0,2.0,17.0,168.0,0.0,26992.0,371312.0,0.0,0.0,0.0,0.0,20.0,0.0,54.0,0.0,0.0,39.0,201.0
0.0,0.0,0.0,148.0,25.0,2.0,18.0,205.0,0.0,27400.0,448488.0,0.0,0.0,0.0,0.0,16.0,0.0,65.0,0.0,0.0,49.0,222.0
0.0,0.0,9.0,142.0,32.0,4.0,18.0,171.0,0.0,45752.0,567200.0,0.0,0.0,0.0,0.0,27.0,0.0,54.0,0.0,0.0,50.0,253.0
0.0,0.0,1.0,125.0,30.0,2.0,20.0,194.0,0.0,37016.0,444240.0,0.0,0.0,0.0,0.0,18.0,0.0,69.0,0.0,0.0,46.0,243.0
0.0,0.0,14.0,97.0,26.0,1.0,20.0,175.0,0.0,26576.0,526336.0,0.0,0.0,0.0,0.0,25.0,0.0,51.0,0.0,0.0,39.0,267.0
0.0,0.0,0.0,90.0,29.0,4.0,19.0,173.0,0.0,36856.0,376672.0,0.0,0.0,0.0,0.0,24.0,0.0,53.0,0.0,0.0,34.0,192.0
0.0,0.0,1.0,83.0,29.0,3.0,18.0,166.0,0.0,33088.0,356304.0,0.0,0.0,0.0,0.0,22.0,0.0,47.0,0.0,0.0,37.0,199.0
0.0,0.0,2.0,80.0,31.0,2.0,18.0,157.0,0.0,24088.0,389632.0,0.0,0.0,0.0,0.0,19.0,0.0,51.0,0.0,0.0,38.0,189.0
0.0,0.0,0.0,79.0,37.0,1.0,18.0,169.0,0.0,29008.0,376704.0,0.0,0.0,0.0,0.0,17.0,0.0,49.0,0.0,0.0,40.0,200.0
0.0,0.0,25.0,113.0,28.0,2.0,17.0,167.0,0.0,29792.0,679168.0,0.0,0.0,0.0,0.0,23.0,0.0,49.0,0.0,0.0,34.0,239.0
0.0,0.0,0.0,92.0,29.0,1.0,17.0,168.0,0.0,24208.0,379120.0,0.0,0.0,0.0,0.0,17.0,0.0,53.0,0.0,0.0,35.0,191.0
0.0,0.0,0.0,151.0,28.0,1.0,17.0,213.0,0.0,37984.0,490656.0,0.0,0.0,0.0,0.0,19.0,0.0,66.0,0.0,0.0,55.0,241.0
0.0,0.0,2.0,124.0,30.0,4.0,18.0,195.0,0.0,31160.0,469112.0,0.0,0.0,0.0,0.0,19.0,0.0,66.0,0.0,0.0,51.0,259.0
0.0,0.0,0.0,115.0,31.0,6.0,18.0,200.0,0.0,25472.0,439720.0,0.0,0.0,0.0,0.0,15.0,0.0,65.0,0.0,0.0,48.0,252.0
0.0,0.0,0.0,84.0,30.0,5.0,19.0,171.0,0.0,26568.0,390312.0,0.0,0.0,0.0,0.0,17.0,0.0,50.0,0.0,0.0,40.0,217.0
0.0,0.0,1.0,85.0,32.0,0.0,19.0,172.0,0.0,23144.0,386408.0,0.0,0.0,0.0,0.0,15.0,0.0,52.0,0.0,0.0,37.0,194.0
0.0,0.0,0.0,103.0,29.0,2.0,18.0,172.0,0.0,27400.0,422656.0,0.0,0.0,0.0,0.0,22.0,0.0,48.0,0.0,0.0,40.0,210.0
0.0,0.0,1.0,89.0,33.0,2.0,19.0,173.0,0.0,26688.0,379872.0,0.0,0.0,0.0,0.0,17.0,0.0,84.0,0.0,0.0,42.0,216.0
0.0,0.0,0.0,126.0,28.0,1.0,18.0,260.0,0.0,61784.0,618088.0,0.0,0.0,0.0,0.0,39.0,0.0,94.0,0.0,0.0,36.0,192.0
0.0,0.0,17.0,101.0,32.0,1.0,17.0,178.0,0.0,32544.0,383824.0,0.0,0.0,0.0,0.0,22.0,0.0,51.0,0.0,0.0,41.0,276.0
0.0,0.0,0.0,103.0,30.0,6.0,17.0,178.0,0.0,31800.0,412360.0,0.0,0.0,0.0,0.0,19.0,0.0,53.0,0.0,0.0,38.0,201.0
0.0,0.0,1.0,145.0,26.0,3.0,18.0,217.0,0.0,24552.0,482176.0,0.0,0.0,0.0,0.0,16.0,0.0,67.0,0.0,0.0,56.0,272.0
0.0,0.0,0.0,131.0,23.0,2.0,20.0,200.0,0.0,30592.0,444032.0,0.0,0.0,0.0,0.0,21.0,0.0,67.0,0.0,0.0,45.0,238.0
0.0,0.0,0.0,111.0,29.0,1.0,19.0,177.0,0.0,17600.0,406696.0,0.0,0.0,0.0,0.0,13.0,0.0,56.0,0.0,0.0,44.0,221.0
0.0,0.0,0.0,75.0,26.0,5.0,20.0,182.0,0.0,20776.0,380048.0,0.0,0.0,0.0,0.0,14.0,0.0,52.0,0.0,0.0,40.0,239.0
0.0,0.0,0.0,78.0,26.0,0.0,19.0,175.0,0.0,19360.0,348392.0,0.0,0.0,0.0,0.0,14.0,0.0,54.0,0.0,0.0,37.0,194.0
0.0,0.0,0.0,84.0,26.0,1.0,18.0,180.0,0.0,23440.0,365232.0,0.0,0.0,0.0,0.0,17.0,0.0,50.0,0.0,0.0,35.0,197.0
0.0,0.0,0.0,75.0,31.0,3.0,19.0,178.0,0.0,23336.0,379800.0,0.0,0.0,0.0,0.0,16.0,0.0,55.0,0.0,0.0,39.0,207.0
0.0,0.0,0.0,71.0,24.0,6.0,17.0,168.0,0.0,24704.0,348616.0,0.0,0.0,0.0,0.0,20.0,0.0,47.0,0.0,0.0,37.0,189.0
0.0,0.0,0.0,77.0,25.0,1.0,18.0,178.0,0.0,27216.0,343456.0,0.0,0.0,0.0,0.0,17.0,0.0,53.0,0.0,0.0,36.0,188.0
0.0,0.0,1.0,82.0,21.0,2.0,18.0,182.0,0.0,17880.0,358344.0,0.0,0.0,0.0,0.0,14.0,0.0,54.0,0.0,0.0,32.0,197.0
0.0,0.0,0.0,123.0,21.0,2.0,17.0,197.0,0.0,19272.0,412168.0,0.0,0.0,0.0,0.0,14.0,0.0,64.0,0.0,0.0,45.0,215.0
0.0,0.0,1.0,93.0,22.0,2.0,18.0,184.0,0.0,21792.0,363624.0,0.0,0.0,0.0,0.0,16.0,0.0,54.0,0.0,0.0,42.0,221.0
0.0,0.0,0.0,111.0,23.0,1.0,17.0,174.0,0.0,26200.0,392264.0,0.0,0.0,0.0,0.0,19.0,0.0,54.0,0.0,0.0,42.0,213.0
0.0,0.0,0.0,93.0,24.0,2.0,19.0,185.0,0.0,20712.0,376504.0,0.0,0.0,0.0,0.0,14.0,0.0,49.0,0.0,0.0,43.0,236.0
0.0,0.0,0.0,131.0,27.0,4.0,18.0,180.0,0.0,34744.0,1159192.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,0.0,0.0,36.0,197.0
0.0,0.0,62.0,80.0,22.0,1.0,19.0,160.0,0.0,27880.0,335872.0,0.0,0.0,0.0,0.0,25.0,0.0,49.0,0.0,0.0,35.0,288.0
0.0,0.0,0.0,86.0,30.0,2.0,19.0,172.0,0.0,24248.0,359136.0,0.0,0.0,0.0,0.0,18.0,0.0,52.0,0.0,0.0,38.0,198.0
0.0,0.0,0.0,72.0,23.0,0.0,19.0,171.0,0.0,25944.0,319752.0,0.0,0.0,0.0,0.0,17.0,0.0,48.0,0.0,0.0,34.0,200.0
0.0,0.0,0.0,78.0,24.0,0.0,18.0,163.0,0.0,23232.0,325632.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,0.0,0.0,33.0,176.0
