Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0.0,0.0,61294.0,0.0,1391.0,0.0,0.0,0.0,0.0,748965736.0,456.0,0.0,0.0,0.0,0.0,62687.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.621818536179877
0.0,0.0,57367.0,0.0,1304.0,0.0,0.0,0.0,0.0,701614440.0,464.0,0.0,0.0,0.0,0.0,58685.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.621818536179877
0.0,0.0,60499.0,0.0,1374.0,0.0,0.0,0.0,0.0,739240328.0,416.0,0.0,0.0,0.0,0.0,61859.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.621698457946145
0.0,0.0,57195.0,0.0,1299.0,0.0,0.0,0.0,0.0,699455688.0,408.0,0.0,0.0,0.0,0.0,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.621516934802383
0.0,0.0,59620.0,0.0,1355.0,0.0,0.0,0.0,0.0,728010648.0,448.0,0.0,0.0,0.0,0.0,60965.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.620820352282124
0.0,0.0,59866.0,0.0,1360.0,0.0,0.0,0.0,0.0,732186088.0,432.0,0.0,0.0,0.0,0.0,61220.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0859341431975313,18.620951778722223
0.0,0.0,59876.0,0.0,1361.0,0.0,0.0,0.0,0.0,731928256.0,496.0,0.0,0.0,0.0,0.0,61251.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62116722280592
0.0,0.0,58817.0,0.0,1335.0,0.0,0.0,0.0,0.0,718348336.0,400.0,0.0,0.0,0.0,0.0,60135.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62059874067224
0.0,0.0,61174.0,0.0,1390.0,0.0,0.0,0.0,0.0,749094088.0,464.0,0.0,0.0,0.0,0.0,62663.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62059874067224
0.0,0.0,56663.0,0.0,1288.0,0.0,0.0,0.0,0.0,692093696.0,408.0,0.0,0.0,0.0,0.0,57908.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62118197784429
0.0,0.0,60430.0,0.0,1372.0,0.0,0.0,0.0,0.0,738377912.0,416.0,0.0,0.0,0.0,0.0,61805.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.6219768459931
0.0,0.0,59231.0,0.0,1346.0,0.0,0.0,0.0,0.0,724206416.0,392.0,0.0,0.0,0.0,0.0,60608.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.6219768459931
0.0,0.0,60113.0,0.0,1366.0,0.0,0.0,0.0,0.0,734800136.0,432.0,0.0,0.0,0.0,0.0,61498.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62281098937376
0.0,0.0,57139.0,0.0,1300.0,0.0,0.0,0.0,0.0,699525728.0,416.0,0.0,0.0,0.0,0.0,58437.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.620954289218787
0.0,0.0,59699.0,0.0,1353.0,0.0,0.0,0.0,0.0,728090664.0,432.0,0.0,0.0,0.0,0.0,60951.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0859341431975313,18.62174940044221
0.0,0.0,60050.0,0.0,1365.0,0.0,0.0,0.0,0.0,734289928.0,504.0,0.0,0.0,0.0,0.0,61471.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62129549587018
0.0,0.0,60806.0,0.0,1381.0,0.0,0.0,0.0,0.0,742909064.0,424.0,0.0,0.0,0.0,0.0,62171.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.6222864779542
0.0,0.0,58783.0,0.0,1335.0,0.0,0.0,0.0,0.0,718437288.0,416.0,0.0,0.0,0.0,0.0,60102.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62032697990855
0.0,0.0,57642.0,0.0,1311.0,0.0,0.0,0.0,0.0,705282176.0,440.0,0.0,0.0,0.0,0.0,59038.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0859341431975313,18.62032697990855
