Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
0.0,0.0,0.0,34.0,4.0,0.0,15.0,143.0,0.0,21408.0,163128.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,27.0,120.0
0.0,0.0,0.0,41.0,4.0,2.0,16.0,149.0,0.0,24248.0,202576.0,0.0,0.0,0.0,0.0,17.0,0.0,45.0,0.0,0.0,27.0,115.0
0.0,0.0,0.0,34.0,5.0,1.0,15.0,140.0,0.0,19208.0,190168.0,0.0,0.0,0.0,0.0,12.0,0.0,39.0,0.0,0.0,30.0,123.0
0.0,0.0,0.0,40.0,5.0,2.0,15.0,150.0,0.0,21560.0,205176.0,0.0,0.0,0.0,0.0,14.0,0.0,44.0,0.0,0.0,31.0,120.0
0.0,0.0,0.0,31.0,4.0,0.0,15.0,151.0,0.0,15832.0,175488.0,0.0,0.0,0.0,0.0,11.0,0.0,39.0,0.0,0.0,27.0,123.0
0.0,0.0,0.0,38.0,4.0,1.0,16.0,147.0,0.0,19408.0,185368.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,0.0,0.0,27.0,120.0
0.0,0.0,0.0,31.0,5.0,0.0,16.0,135.0,0.0,16752.0,184752.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,28.0,118.0
0.0,0.0,0.0,37.0,4.0,0.0,15.0,143.0,0.0,18048.0,178816.0,0.0,0.0,0.0,0.0,13.0,0.0,42.0,0.0,0.0,27.0,112.0
0.0,0.0,0.0,33.0,6.0,0.0,15.0,144.0,0.0,15472.0,187888.0,0.0,0.0,0.0,0.0,10.0,0.0,37.0,0.0,0.0,26.0,120.0
0.0,0.0,0.0,44.0,5.0,2.0,15.0,150.0,0.0,24040.0,205112.0,0.0,0.0,0.0,0.0,16.0,0.0,42.0,0.0,0.0,28.0,122.0
0.0,0.0,0.0,37.0,5.0,2.0,15.0,144.0,0.0,22592.0,198016.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,0.0,0.0,31.0,125.0
0.0,0.0,0.0,35.0,4.0,0.0,16.0,147.0,0.0,19648.0,180576.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,27.0,117.0
0.0,0.0,0.0,29.0,4.0,1.0,15.0,143.0,0.0,43592656.0,177312.0,0.0,0.0,0.0,0.0,14.0,0.0,38.0,0.0,0.0,27.0,119.0
0.0,0.0,0.0,258966.0,4.0,0.0,14.0,153.0,0.0,374346440.0,196768.0,0.0,0.0,0.0,0.0,192413.0,0.0,51.0,0.0,0.0,25.0,116.0
0.0,0.0,0.0,255497.0,6.0,0.0,16.0,155.0,0.0,394390584.0,182536.0,0.0,0.0,0.0,0.0,264477.0,0.0,53.0,0.0,0.0,28.0,120.0
0.0,0.0,0.0,272399.0,4.0,0.0,14.0,162.0,0.0,393785536.0,196448.0,0.0,0.0,0.0,0.0,276139.0,0.0,52.0,0.0,0.0,27.0,120.0
0.0,0.0,0.0,261350.0,5.0,1.0,15.0,153.0,0.0,392381360.0,196384.0,0.0,0.0,0.0,0.0,266865.0,0.0,50.0,0.0,0.0,29.0,118.0
0.0,0.0,0.0,275814.0,4.0,2.0,15.0,156.0,0.0,391235336.0,196536.0,0.0,0.0,0.0,0.0,264394.0,0.0,55.0,0.0,0.0,28.0,120.0
0.0,0.0,0.0,261153.0,6.0,0.0,15.0,153.0,0.0,377951192.0,185896.0,0.0,0.0,0.0,0.0,273495.0,0.0,52.0,0.0,0.0,30.0,112.0
0.0,0.0,0.0,275201.0,4.0,0.0,14.0,150.0,0.0,392443360.0,192176.0,0.0,0.0,0.0,0.0,261832.0,0.0,53.0,0.0,0.0,27.0,116.0
0.0,0.0,0.0,267599.0,5.0,1.0,16.0,164.0,0.0,392000008.0,208944.0,0.0,0.0,0.0,0.0,270162.0,0.0,54.0,0.0,0.0,29.0,123.0
0.0,0.0,0.0,262478.0,5.0,1.0,15.0,171.0,0.0,373677552.0,214928.0,0.0,0.0,0.0,0.0,261874.0,0.0,54.0,0.0,0.0,28.0,135.0
0.0,0.0,0.0,256888.0,5.0,0.0,16.0,173.0,0.0,370564776.0,210432.0,0.0,0.0,0.0,0.0,254717.0,0.0,52.0,0.0,0.0,27.0,135.0
0.0,0.0,0.0,268753.0,4.0,0.0,16.0,160.0,0.0,391353248.0,196288.0,0.0,0.0,0.0,0.0,262231.0,0.0,55.0,0.0,0.0,27.0,131.0
0.0,0.0,0.0,263483.0,4.0,2.0,15.0,168.0,0.0,396231744.0,207472.0,0.0,0.0,0.0,0.0,275893.0,0.0,52.0,0.0,0.0,28.0,121.0
0.0,0.0,0.0,265273.0,7.0,0.0,15.0,180.0,0.0,391729192.0,216992.0,0.0,0.0,0.0,0.0,264287.0,0.0,55.0,0.0,0.0,31.0,144.0
0.0,0.0,0.0,268155.0,5.0,0.0,15.0,164.0,0.0,378248064.0,197240.0,0.0,0.0,0.0,0.0,263271.0,0.0,53.0,0.0,0.0,26.0,126.0
0.0,0.0,0.0,262520.0,5.0,0.0,15.0,162.0,0.0,388763720.0,196496.0,0.0,0.0,0.0,0.0,275166.0,0.0,56.0,0.0,0.0,28.0,123.0
0.0,0.0,0.0,265315.0,6.0,0.0,15.0,167.0,0.0,386113120.0,210208.0,0.0,0.0,0.0,0.0,270868.0,0.0,52.0,0.0,0.0,27.0,126.0
0.0,0.0,0.0,208523.0,6.0,0.0,15.0,156.0,0.0,305756464.0,204336.0,0.0,0.0,0.0,0.0,211676.0,0.0,51.0,0.0,0.0,26.0,130.0
0.0,0.0,0.0,255791.0,4.0,1.0,15.0,154.0,0.0,377113784.0,187224.0,0.0,0.0,0.0,0.0,252084.0,0.0,52.0,0.0,0.0,28.0,127.0
0.0,0.0,0.0,275925.0,5.0,1.0,15.0,163.0,0.0,390925528.0,212304.0,0.0,0.0,0.0,0.0,260784.0,0.0,54.0,0.0,0.0,29.0,117.0
0.0,0.0,0.0,259031.0,5.0,4.0,14.0,164.0,0.0,387498664.0,212176.0,0.0,0.0,0.0,0.0,261311.0,0.0,49.0,0.0,0.0,32.0,126.0
0.0,0.0,0.0,272084.0,3.0,0.0,16.0,158.0,0.0,399469048.0,188304.0,0.0,0.0,0.0,0.0,268292.0,0.0,56.0,0.0,0.0,28.0,122.0
0.0,0.0,0.0,255553.0,4.0,1.0,15.0,156.0,0.0,371266808.0,187384.0,0.0,0.0,0.0,0.0,265193.0,0.0,49.0,0.0,0.0,26.0,121.0
0.0,0.0,0.0,276211.0,3.0,0.0,15.0,160.0,0.0,392291344.0,181160.0,0.0,0.0,0.0,0.0,267539.0,0.0,52.0,0.0,0.0,27.0,114.0
0.0,0.0,0.0,268056.0,3.0,0.0,16.0,145.0,0.0,390254152.0,171728.0,0.0,0.0,0.0,0.0,268226.0,0.0,51.0,0.0,0.0,26.0,115.0
0.0,0.0,0.0,256094.0,3.0,0.0,15.0,156.0,0.0,394939760.0,181488.0,0.0,0.0,0.0,0.0,267980.0,0.0,53.0,0.0,0.0,26.0,112.0
0.0,0.0,0.0,277579.0,3.0,0.0,15.0,160.0,0.0,376280928.0,177648.0,0.0,0.0,0.0,0.0,264001.0,0.0,53.0,0.0,0.0,25.0,118.0
0.0,0.0,0.0,269027.0,5.0,3.0,15.0,162.0,0.0,390579816.0,211224.0,0.0,0.0,0.0,0.0,271079.0,0.0,53.0,0.0,0.0,30.0,125.0
0.0,0.0,0.0,260205.0,4.0,0.0,15.0,143.0,0.0,393553224.0,174344.0,0.0,0.0,0.0,0.0,268245.0,0.0,49.0,0.0,0.0,27.0,109.0
0.0,0.0,0.0,269173.0,4.0,0.0,15.0,161.0,0.0,397885536.0,184912.0,0.0,0.0,0.0,0.0,266706.0,0.0,55.0,0.0,0.0,28.0,117.0
0.0,0.0,0.0,264962.0,3.0,1.0,15.0,162.0,0.0,373143104.0,192336.0,0.0,0.0,0.0,0.0,262995.0,0.0,50.0,0.0,0.0,26.0,119.0
0.0,0.0,0.0,261667.0,4.0,1.0,15.0,158.0,0.0,394490736.0,189768.0,0.0,0.0,0.0,0.0,258487.0,0.0,55.0,0.0,0.0,27.0,120.0
0.0,0.0,0.0,266265.0,4.0,0.0,14.0,162.0,0.0,374513560.0,184632.0,0.0,0.0,0.0,0.0,275500.0,0.0,49.0,0.0,0.0,27.0,119.0
0.0,0.0,0.0,268191.0,5.0,1.0,15.0,150.0,0.0,394075920.0,199768.0,0.0,0.0,0.0,0.0,256565.0,0.0,53.0,0.0,0.0,28.0,115.0
0.0,0.0,0.0,270845.0,4.0,2.0,15.0,156.0,0.0,397943912.0,200984.0,0.0,0.0,0.0,0.0,271740.0,0.0,51.0,0.0,0.0,29.0,119.0
0.0,0.0,0.0,265462.0,6.0,0.0,14.0,162.0,0.0,378760104.0,185240.0,0.0,0.0,0.0,0.0,271202.0,0.0,52.0,0.0,0.0,29.0,122.0
0.0,0.0,0.0,263465.0,3.0,0.0,15.0,152.0,0.0,396780168.0,183968.0,0.0,0.0,0.0,0.0,261896.0,0.0,51.0,0.0,0.0,27.0,115.0
0.0,0.0,0.0,269361.0,5.0,1.0,15.0,162.0,0.0,389575640.0,201432.0,0.0,0.0,0.0,0.0,269299.0,0.0,54.0,0.0,0.0,29.0,122.0
0.0,0.0,0.0,268255.0,2.0,0.0,15.0,161.0,0.0,394854968.0,186760.0,0.0,0.0,0.0,0.0,268696.0,0.0,52.0,0.0,0.0,25.0,122.0
0.0,0.0,0.0,265135.0,4.0,0.0,15.0,167.0,0.0,387376944.0,194112.0,0.0,0.0,0.0,0.0,261664.0,0.0,53.0,0.0,0.0,27.0,126.0
0.0,0.0,0.0,265359.0,3.0,1.0,16.0,163.0,0.0,377675424.0,193256.0,0.0,0.0,0.0,0.0,276123.0,0.0,52.0,0.0,0.0,27.0,123.0
0.0,0.0,0.0,266472.0,4.0,1.0,15.0,154.0,0.0,394026968.0,196008.0,0.0,0.0,0.0,0.0,258445.0,0.0,51.0,0.0,0.0,27.0,125.0
0.0,0.0,0.0,266789.0,4.0,3.0,15.0,157.0,0.0,370919832.0,194264.0,0.0,0.0,0.0,0.0,268888.0,0.0,49.0,0.0,0.0,29.0,120.0
0.0,0.0,0.0,224586.0,5.0,0.0,15.0,155.0,0.0,340708016.0,199512.0,0.0,0.0,0.0,0.0,220169.0,0.0,50.0,0.0,0.0,29.0,119.0
0.0,0.0,0.0,263041.0,3.0,0.0,15.0,152.0,0.0,370874272.0,164600.0,0.0,0.0,0.0,0.0,263213.0,0.0,48.0,0.0,0.0,26.0,115.0
0.0,0.0,0.0,268230.0,4.0,0.0,15.0,137.0,0.0,396264184.0,177024.0,0.0,0.0,0.0,0.0,274643.0,0.0,51.0,0.0,0.0,27.0,106.0
0.0,0.0,0.0,261939.0,4.0,0.0,15.0,153.0,0.0,367172464.0,188696.0,0.0,0.0,0.0,0.0,262688.0,0.0,49.0,0.0,0.0,27.0,110.0
0.0,0.0,0.0,256063.0,7.0,2.0,15.0,157.0,0.0,398771304.0,205856.0,0.0,0.0,0.0,0.0,256380.0,0.0,50.0,0.0,0.0,28.0,123.0
0.0,0.0,0.0,261338.0,5.0,1.0,15.0,160.0,0.0,375539544.0,195648.0,0.0,0.0,0.0,0.0,267384.0,0.0,48.0,0.0,0.0,29.0,124.0
0.0,0.0,0.0,273627.0,5.0,2.0,15.0,146.0,0.0,392618592.0,192416.0,0.0,0.0,0.0,0.0,265681.0,0.0,54.0,0.0,0.0,30.0,118.0
0.0,0.0,0.0,268265.0,4.0,0.0,15.0,157.0,0.0,392177328.0,187368.0,0.0,0.0,0.0,0.0,268522.0,0.0,50.0,0.0,0.0,28.0,116.0
0.0,0.0,0.0,261567.0,3.0,1.0,15.0,163.0,0.0,386382440.0,229312.0,0.0,0.0,0.0,0.0,259828.0,0.0,118.0,0.0,0.0,26.0,120.0
0.0,0.0,0.0,263542.0,5.0,0.0,15.0,245.0,0.0,384160896.0,208496.0,0.0,0.0,0.0,0.0,268904.0,0.0,70.0,0.0,0.0,28.0,127.0
0.0,0.0,0.0,275759.0,4.0,1.0,15.0,156.0,0.0,391587816.0,193320.0,0.0,0.0,0.0,0.0,271295.0,0.0,53.0,0.0,0.0,27.0,123.0
0.0,0.0,0.0,261098.0,4.0,0.0,15.0,157.0,0.0,394527864.0,184768.0,0.0,0.0,0.0,0.0,269170.0,0.0,50.0,0.0,0.0,28.0,119.0
0.0,0.0,0.0,276809.0,3.0,0.0,15.0,159.0,0.0,393645960.0,182840.0,0.0,0.0,0.0,0.0,264646.0,0.0,55.0,0.0,0.0,25.0,118.0
0.0,0.0,0.0,253808.0,5.0,1.0,15.0,147.0,0.0,374173432.0,194984.0,0.0,0.0,0.0,0.0,261793.0,0.0,52.0,0.0,0.0,30.0,113.0
0.0,0.0,0.0,271283.0,4.0,2.0,15.0,155.0,0.0,394455360.0,190640.0,0.0,0.0,0.0,0.0,271549.0,0.0,53.0,0.0,0.0,27.0,118.0
0.0,0.0,0.0,273750.0,5.0,0.0,15.0,159.0,0.0,392303832.0,184448.0,0.0,0.0,0.0,0.0,263336.0,0.0,50.0,0.0,0.0,29.0,116.0
0.0,0.0,0.0,259739.0,4.0,0.0,15.0,160.0,0.0,397774816.0,193600.0,0.0,0.0,0.0,0.0,274012.0,0.0,57.0,0.0,0.0,26.0,118.0
0.0,0.0,0.0,113509.0,4.0,1.0,15.0,160.0,0.0,85439624.0,184832.0,0.0,0.0,0.0,0.0,167709.0,0.0,42.0,0.0,0.0,26.0,125.0
0.0,0.0,0.0,30.0,3.0,1.0,15.0,143.0,0.0,12976.0,184560.0,0.0,0.0,0.0,0.0,10.0,0.0,42.0,0.0,0.0,27.0,112.0
0.0,0.0,0.0,37.0,7.0,1.0,15.0,148.0,0.0,25024.0,201272.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,30.0,118.0
0.0,0.0,0.0,32.0,4.0,1.0,15.0,148.0,0.0,19016.0,192752.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,0.0,0.0,27.0,125.0
0.0,0.0,0.0,38.0,6.0,1.0,15.0,144.0,0.0,24104.0,184512.0,0.0,0.0,0.0,0.0,17.0,0.0,38.0,0.0,0.0,32.0,118.0
0.0,0.0,0.0,40.0,3.0,0.0,15.0,148.0,0.0,22664.0,180168.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,0.0,0.0,27.0,121.0
0.0,0.0,0.0,35.0,4.0,0.0,15.0,147.0,0.0,24152.0,180328.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,28.0,113.0
0.0,0.0,0.0,32.0,4.0,0.0,15.0,143.0,0.0,16024.0,185752.0,0.0,0.0,0.0,0.0,11.0,0.0,44.0,0.0,0.0,26.0,126.0
0.0,0.0,0.0,30.0,3.0,0.0,14.0,147.0,0.0,14240.0,176560.0,0.0,0.0,0.0,0.0,10.0,0.0,38.0,0.0,0.0,27.0,121.0
0.0,0.0,0.0,32.0,3.0,0.0,15.0,151.0,0.0,17688.0,186816.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,25.0,120.0
0.0,0.0,0.0,33.0,4.0,1.0,15.0,155.0,0.0,17944.0,198688.0,0.0,0.0,0.0,0.0,13.0,0.0,40.0,0.0,0.0,29.0,121.0
0.0,0.0,0.0,30.0,5.0,1.0,15.0,159.0,0.0,14440.0,189128.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0,0.0,0.0,30.0,133.0
0.0,0.0,0.0,31.0,3.0,1.0,15.0,156.0,0.0,19672.0,190808.0,0.0,0.0,0.0,0.0,12.0,0.0,40.0,0.0,0.0,24.0,128.0
0.0,0.0,0.0,36.0,4.0,0.0,15.0,151.0,0.0,18736.0,186048.0,0.0,0.0,0.0,0.0,13.0,0.0,42.0,0.0,0.0,28.0,124.0
0.0,0.0,0.0,27.0,4.0,0.0,15.0,149.0,0.0,16120.0,178392.0,0.0,0.0,0.0,0.0,11.0,0.0,39.0,0.0,0.0,26.0,118.0
0.0,0.0,0.0,43.0,3.0,0.0,15.0,156.0,0.0,24664.0,205352.0,0.0,0.0,0.0,0.0,17.0,0.0,44.0,0.0,0.0,26.0,127.0
0.0,0.0,0.0,32.0,5.0,2.0,14.0,156.0,0.0,16024.0,199360.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,0.0,28.0,136.0
0.0,0.0,0.0,38.0,6.0,1.0,15.0,152.0,0.0,17048.0,208456.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,0.0,0.0,30.0,126.0
0.0,0.0,0.0,30.0,7.0,2.0,15.0,153.0,0.0,17640.0,195000.0,0.0,0.0,0.0,0.0,12.0,0.0,38.0,0.0,0.0,32.0,130.0
0.0,0.0,0.0,39.0,4.0,0.0,15.0,145.0,0.0,23400.0,190304.0,0.0,0.0,0.0,0.0,17.0,0.0,43.0,0.0,0.0,27.0,115.0
0.0,0.0,0.0,38.0,4.0,1.0,15.0,155.0,0.0,22264.0,194032.0,0.0,0.0,0.0,0.0,16.0,0.0,39.0,0.0,0.0,26.0,127.0
0.0,0.0,0.0,45.0,5.0,0.0,15.0,155.0,0.0,21920.0,214432.0,0.0,0.0,0.0,0.0,14.0,0.0,44.0,0.0,0.0,29.0,131.0
0.0,0.0,0.0,34.0,6.0,0.0,15.0,152.0,0.0,16272.0,183288.0,0.0,0.0,0.0,0.0,12.0,0.0,38.0,0.0,0.0,28.0,135.0
0.0,0.0,0.0,41.0,5.0,0.0,15.0,140.0,0.0,23384.0,193720.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,27.0,119.0
0.0,0.0,0.0,36.0,4.0,0.0,14.0,145.0,0.0,21128.0,175880.0,0.0,0.0,0.0,0.0,14.0,0.0,36.0,0.0,0.0,26.0,126.0
0.0,0.0,0.0,34.0,5.0,1.0,15.0,137.0,0.0,15768.0,185536.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,28.0,114.0
0.0,0.0,0.0,44.0,4.0,1.0,15.0,147.0,0.0,22040.0,203992.0,0.0,0.0,0.0,0.0,16.0,0.0,38.0,0.0,0.0,28.0,117.0
0.0,0.0,0.0,35.0,7.0,2.0,15.0,132.0,0.0,18192.0,194440.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,30.0,130.0
0.0,0.0,0.0,32.0,5.0,0.0,15.0,143.0,0.0,18536.0,172768.0,0.0,0.0,0.0,0.0,14.0,0.0,38.0,0.0,0.0,27.0,113.0
0.0,0.0,0.0,47.0,4.0,0.0,16.0,145.0,0.0,23304.0,204640.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,0.0,0.0,26.0,116.0
0.0,0.0,0.0,30.0,7.0,1.0,16.0,136.0,0.0,21248.0,174352.0,0.0,0.0,0.0,0.0,11.0,0.0,38.0,0.0,0.0,29.0,128.0
0.0,0.0,0.0,32.0,6.0,1.0,15.0,137.0,0.0,16344.0,185224.0,0.0,0.0,0.0,0.0,13.0,0.0,40.0,0.0,0.0,30.0,110.0
0.0,0.0,0.0,37.0,7.0,2.0,15.0,143.0,0.0,22248.0,202408.0,0.0,0.0,0.0,0.0,16.0,0.0,36.0,0.0,0.0,29.0,112.0
0.0,0.0,0.0,42.0,6.0,0.0,15.0,145.0,0.0,25504.0,183848.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,0.0,0.0,30.0,118.0
0.0,0.0,0.0,35.0,6.0,0.0,15.0,137.0,0.0,20520.0,176216.0,0.0,0.0,0.0,0.0,15.0,0.0,38.0,0.0,0.0,26.0,121.0
0.0,0.0,0.0,45.0,4.0,0.0,15.0,146.0,0.0,15624.0,205656.0,0.0,0.0,0.0,0.0,10.0,0.0,57.0,0.0,0.0,28.0,110.0
0.0,0.0,0.0,78.0,6.0,0.0,14.0,171.0,0.0,20840.0,258984.0,0.0,0.0,0.0,0.0,13.0,0.0,56.0,0.0,0.0,36.0,143.0
0.0,0.0,0.0,68.0,3.0,1.0,15.0,160.0,0.0,13232.0,251536.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,0.0,0.0,34.0,149.0
0.0,0.0,0.0,67.0,6.0,1.0,15.0,168.0,0.0,15392.0,243360.0,0.0,0.0,0.0,0.0,10.0,0.0,55.0,0.0,0.0,36.0,155.0
0.0,0.0,0.0,38.0,3.0,1.0,15.0,153.0,0.0,21864.0,200592.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,0.0,33.0,156.0
0.0,0.0,0.0,31.0,7.0,1.0,15.0,138.0,0.0,14424.0,180856.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,0.0,0.0,31.0,120.0
0.0,0.0,0.0,41.0,3.0,1.0,15.0,154.0,0.0,20816.0,208568.0,0.0,0.0,0.0,0.0,16.0,0.0,43.0,0.0,0.0,28.0,120.0
0.0,0.0,0.0,40.0,6.0,0.0,15.0,158.0,0.0,25680.0,193176.0,0.0,0.0,0.0,0.0,16.0,0.0,41.0,0.0,0.0,26.0,133.0
0.0,0.0,0.0,44.0,4.0,0.0,16.0,153.0,0.0,22728.0,212480.0,0.0,0.0,0.0,0.0,15.0,0.0,45.0,0.0,0.0,26.0,131.0
0.0,0.0,0.0,33.0,5.0,0.0,15.0,151.0,0.0,15648.0,185496.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,27.0,132.0
0.0,0.0,0.0,63.0,5.0,1.0,16.0,160.0,0.0,19032.0,235088.0,0.0,0.0,0.0,0.0,11.0,0.0,51.0,0.0,0.0,29.0,126.0
0.0,0.0,0.0,86.0,6.0,1.0,15.0,185.0,0.0,21896.0,283448.0,0.0,0.0,0.0,0.0,15.0,0.0,56.0,0.0,0.0,43.0,172.0
0.0,0.0,0.0,75.0,6.0,2.0,15.0,166.0,0.0,14872.0,284440.0,0.0,0.0,0.0,0.0,11.0,0.0,49.0,0.0,0.0,36.0,157.0
0.0,0.0,0.0,80.0,6.0,0.0,15.0,161.0,0.0,24896.0,257032.0,0.0,0.0,0.0,0.0,16.0,0.0,45.0,0.0,0.0,34.0,167.0
0.0,0.0,0.0,43.0,5.0,2.0,15.0,171.0,0.0,26104.0,226936.0,0.0,0.0,0.0,0.0,17.0,0.0,45.0,0.0,0.0,36.0,178.0
0.0,0.0,0.0,35.0,6.0,0.0,15.0,169.0,0.0,17888.0,201896.0,0.0,0.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,27.0,149.0
0.0,0.0,0.0,32.0,4.0,0.0,15.0,162.0,0.0,17248.0,191624.0,0.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,0.0,26.0,126.0
0.0,0.0,0.0,38.0,5.0,0.0,15.0,158.0,0.0,22336.0,203400.0,0.0,0.0,0.0,0.0,17.0,0.0,42.0,0.0,0.0,27.0,131.0
0.0,0.0,0.0,34.0,4.0,0.0,16.0,167.0,0.0,16200.0,203432.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,0.0,0.0,27.0,140.0
0.0,0.0,0.0,44.0,7.0,2.0,15.0,170.0,0.0,25720.0,223472.0,0.0,0.0,0.0,0.0,19.0,0.0,41.0,0.0,0.0,29.0,137.0
0.0,0.0,0.0,71.0,6.0,0.0,15.0,171.0,0.0,15000.0,256080.0,0.0,0.0,0.0,0.0,10.0,0.0,51.0,0.0,0.0,29.0,150.0
0.0,0.0,0.0,75.0,6.0,1.0,15.0,199.0,0.0,15144.0,294232.0,0.0,0.0,0.0,0.0,10.0,0.0,58.0,0.0,0.0,46.0,205.0
0.0,0.0,0.0,75.0,5.0,0.0,15.0,207.0,0.0,22168.0,294208.0,0.0,0.0,0.0,0.0,14.0,0.0,76.0,0.0,0.0,36.0,168.0
0.0,0.0,0.0,39.0,6.0,0.0,15.0,180.0,0.0,21984.0,211344.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,27.0,168.0
0.0,0.0,0.0,58.0,5.0,1.0,15.0,177.0,0.0,24104.0,247976.0,0.0,0.0,0.0,0.0,16.0,0.0,49.0,0.0,0.0,27.0,153.0
0.0,0.0,0.0,64.0,7.0,3.0,15.0,182.0,0.0,17552.0,285160.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,39.0,183.0
0.0,0.0,0.0,37.0,8.0,2.0,15.0,160.0,0.0,15880.0,229296.0,0.0,0.0,0.0,0.0,11.0,0.0,46.0,0.0,0.0,31.0,139.0
0.0,0.0,0.0,38.0,8.0,0.0,15.0,172.0,0.0,20488.0,209576.0,0.0,0.0,0.0,0.0,14.0,0.0,41.0,0.0,0.0,30.0,147.0
0.0,0.0,0.0,37.0,4.0,0.0,14.0,167.0,0.0,19400.0,208272.0,0.0,0.0,0.0,0.0,13.0,0.0,46.0,0.0,0.0,25.0,137.0
