Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
0.0,0.0,0.0,77.0,20.0,0.0,19.0,151.0,0.0,21312.0,311568.0,0.0,0.0,0.0,0.0,14.0,0.0,46.0,0.0,0.0,34.0,179.0
0.0,0.0,0.0,59.0,19.0,0.0,19.0,147.0,0.0,18240.0,286896.0,0.0,0.0,0.0,0.0,12.0,0.0,49.0,0.0,0.0,33.0,166.0
0.0,0.0,0.0,57.0,19.0,3.0,17.0,147.0,0.0,17912.0,289688.0,0.0,0.0,0.0,0.0,14.0,0.0,43.0,0.0,0.0,34.0,148.0
0.0,0.0,0.0,71.0,17.0,2.0,18.0,150.0,0.0,36720.0,293984.0,0.0,0.0,0.0,0.0,17.0,0.0,47.0,0.0,0.0,33.0,149.0
0.0,0.0,2.0,61.0,18.0,1.0,20.0,152.0,0.0,19288.0,315160.0,0.0,0.0,0.0,0.0,15.0,0.0,48.0,0.0,0.0,33.0,171.0
0.0,0.0,0.0,79.0,19.0,1.0,20.0,164.0,0.0,27088.0,313960.0,0.0,0.0,0.0,0.0,18.0,0.0,50.0,0.0,0.0,35.0,171.0
0.0,0.0,0.0,58.0,20.0,1.0,19.0,156.0,0.0,15984.0,290832.0,0.0,0.0,0.0,0.0,12.0,0.0,48.0,0.0,0.0,35.0,164.0
0.0,0.0,0.0,80.0,17.0,0.0,19.0,160.0,0.0,26872.0,304776.0,0.0,0.0,0.0,0.0,17.0,0.0,49.0,0.0,0.0,32.0,168.0
0.0,0.0,0.0,58.0,17.0,0.0,19.0,151.0,0.0,18384.0,270520.0,0.0,0.0,0.0,0.0,14.0,0.0,48.0,0.0,0.0,32.0,163.0
0.0,0.0,0.0,51.0,14.0,1.0,18.0,157.0,0.0,14736.0,255272.0,0.0,0.0,0.0,0.0,10.0,0.0,47.0,0.0,0.0,30.0,153.0
0.0,0.0,0.0,64.0,17.0,1.0,20.0,159.0,0.0,26376.0,290864.0,0.0,0.0,0.0,0.0,16.0,0.0,47.0,0.0,0.0,31.0,154.0
0.0,0.0,0.0,66.0,17.0,1.0,19.0,155.0,0.0,26264.0,285448.0,0.0,0.0,0.0,0.0,19.0,0.0,53.0,0.0,0.0,33.0,161.0
0.0,0.0,0.0,61.0,17.0,2.0,18.0,168.0,0.0,24392.0,305432.0,0.0,0.0,0.0,0.0,17.0,0.0,45.0,0.0,0.0,31.0,163.0
0.0,0.0,0.0,54.0,12.0,0.0,18.0,153.0,0.0,25000.0,242472.0,0.0,0.0,0.0,0.0,15.0,0.0,48.0,0.0,0.0,28.0,165.0
0.0,0.0,0.0,62.0,15.0,0.0,19.0,153.0,0.0,20816.0,296744.0,0.0,0.0,0.0,0.0,15.0,0.0,47.0,0.0,0.0,31.0,152.0
0.0,0.0,0.0,61.0,19.0,0.0,19.0,160.0,0.0,20520.0,289408.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,31.0,169.0
0.0,0.0,0.0,56.0,16.0,3.0,18.0,167.0,0.0,20080.0,298688.0,0.0,0.0,0.0,0.0,14.0,0.0,47.0,0.0,0.0,32.0,165.0
0.0,0.0,0.0,56.0,20.0,0.0,19.0,170.0,0.0,23040.0,294672.0,0.0,0.0,0.0,0.0,12.0,0.0,51.0,0.0,0.0,37.0,163.0
0.0,0.0,0.0,68.0,20.0,4.0,19.0,167.0,0.0,39752.0,336488.0,0.0,0.0,0.0,0.0,23.0,0.0,49.0,0.0,0.0,34.0,161.0
0.0,0.0,1.0,61.0,19.0,0.0,17.0,156.0,0.0,21688.0,289048.0,0.0,0.0,0.0,0.0,14.0,0.0,48.0,0.0,0.0,31.0,175.0
0.0,0.0,0.0,59.0,18.0,1.0,17.0,169.0,0.0,27608.0,289200.0,0.0,0.0,0.0,0.0,16.0,0.0,45.0,0.0,0.0,32.0,163.0
0.0,0.0,0.0,65.0,18.0,0.0,19.0,168.0,0.0,23688.0,299600.0,0.0,0.0,0.0,0.0,16.0,0.0,51.0,0.0,0.0,30.0,168.0
0.0,0.0,0.0,53.0,17.0,1.0,17.0,162.0,0.0,21296.0,271936.0,0.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,0.0,32.0,176.0
0.0,0.0,0.0,56.0,14.0,1.0,17.0,167.0,0.0,22032.0,261760.0,0.0,0.0,0.0,0.0,15.0,0.0,48.0,0.0,0.0,29.0,153.0
0.0,0.0,0.0,54.0,14.0,0.0,17.0,157.0,0.0,22288.0,267904.0,0.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,0.0,30.0,151.0
0.0,0.0,0.0,61.0,14.0,2.0,18.0,166.0,0.0,26344.0,299328.0,0.0,0.0,0.0,0.0,17.0,0.0,50.0,0.0,0.0,31.0,167.0
0.0,0.0,0.0,56.0,15.0,1.0,17.0,167.0,0.0,18376.0,267536.0,0.0,0.0,0.0,0.0,13.0,0.0,45.0,0.0,0.0,32.0,163.0
0.0,0.0,0.0,61.0,15.0,2.0,18.0,151.0,0.0,23360.0,272032.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,35.0,146.0
0.0,0.0,0.0,61.0,17.0,0.0,17.0,169.0,0.0,26768.0,300992.0,0.0,0.0,0.0,0.0,14.0,0.0,44.0,0.0,0.0,31.0,162.0
0.0,0.0,0.0,63.0,12.0,0.0,18.0,170.0,0.0,23336.0,264896.0,0.0,0.0,0.0,0.0,17.0,0.0,50.0,0.0,0.0,30.0,174.0
0.0,0.0,0.0,215.0,15.0,1.0,17.0,164.0,0.0,246184.0,878656.0,0.0,0.0,0.0,0.0,17.0,0.0,45.0,0.0,0.0,29.0,160.0
0.0,0.0,193.0,269.0,29.0,2.0,18.0,152.0,0.0,27336.0,2265088.0,0.0,0.0,0.0,0.0,192.0,0.0,47.0,0.0,0.0,33.0,553.0
0.0,0.0,3.0,61.0,19.0,2.0,18.0,168.0,0.0,21496.0,303424.0,0.0,0.0,0.0,0.0,13.0,0.0,46.0,0.0,0.0,33.0,177.0
0.0,0.0,0.0,68.0,16.0,3.0,19.0,161.0,0.0,24336.0,298368.0,0.0,0.0,0.0,0.0,18.0,0.0,51.0,0.0,0.0,34.0,162.0
0.0,0.0,0.0,72.0,14.0,1.0,18.0,169.0,0.0,32760.0,293520.0,0.0,0.0,0.0,0.0,19.0,0.0,47.0,0.0,0.0,31.0,177.0
0.0,0.0,0.0,115.0,20.0,1.0,17.0,165.0,0.0,29392.227936066713,626200.0,0.0,0.0,0.0,0.0,41.0,0.0,46.0,0.0,0.0,37.0,169.0
0.0,0.0,29.0,75.0,16.0,1.0,19.0,125.0,0.0,104952.0,266248.0,0.0,0.0,0.0,0.0,23.0,0.0,34.0,0.0,0.0,31.0,214.0
0.0,0.0,50.0,180.0,20.0,4.0,19.0,108.0,0.0,151360.0,1015240.0,0.0,0.0,0.0,0.0,79.0,0.0,39.0,0.0,0.0,32.0,226.0
0.0,0.0,18.0,77.0,18.0,2.0,19.0,117.0,0.0,44440.0,263696.0,0.0,0.0,0.0,0.0,20.0,0.0,39.0,0.0,0.0,33.0,170.0
0.0,0.0,2.0,74.0,17.0,2.0,19.0,102.0,0.0,25064.0,283120.0,0.0,0.0,0.0,0.0,23.0,0.0,47.0,0.0,0.0,33.0,118.0
0.0,0.0,0.0,64.0,16.0,1.0,19.0,151.0,0.0,27064.0,264096.0,0.0,0.0,0.0,0.0,18.0,0.0,52.0,0.0,0.0,35.0,153.0
0.0,0.0,1.0,90.0,17.0,1.0,20.0,236.0,0.0,43072.0,406192.0,0.0,0.0,0.0,0.0,19.0,0.0,133.0,0.0,0.0,33.0,172.0
0.0,0.0,1.0,72.0,18.0,1.0,19.0,189.0,0.0,24848.0,326696.0,0.0,0.0,0.0,0.0,16.0,0.0,50.0,0.0,0.0,35.0,191.0
0.0,0.0,0.0,66.0,17.0,2.0,18.0,171.0,0.0,30224.0,311256.0,0.0,0.0,0.0,0.0,16.0,0.0,51.0,0.0,0.0,32.0,181.0
0.0,0.0,23.0,115.0,15.0,1.0,19.0,168.0,0.0,68592.0,590200.0,0.0,0.0,0.0,0.0,42.0,0.0,48.0,0.0,0.0,30.0,222.0
0.0,0.0,2.0,68.0,16.0,1.0,18.0,157.0,0.0,19152.0,306384.0,0.0,0.0,0.0,0.0,12.0,0.0,49.0,0.0,0.0,34.0,166.0
0.0,0.0,0.0,71.0,16.0,2.0,18.0,168.0,0.0,26256.0,324944.0,0.0,0.0,0.0,0.0,18.0,0.0,45.0,0.0,0.0,34.0,178.0
0.0,0.0,0.0,72.0,18.0,3.0,18.0,160.0,0.0,21376.0,319992.0,0.0,0.0,0.0,0.0,15.0,0.0,49.0,0.0,0.0,36.0,178.0
0.0,0.0,0.0,59.0,16.0,2.0,17.0,154.0,0.0,16544.0,282432.0,0.0,0.0,0.0,0.0,10.0,0.0,44.0,0.0,0.0,32.0,163.0
0.0,0.0,0.0,68.0,20.0,2.0,18.0,151.0,0.0,23360.0,307360.0,0.0,0.0,0.0,0.0,15.0,0.0,50.0,0.0,0.0,35.0,162.0
0.0,0.0,0.0,70.0,16.0,1.0,18.0,157.0,0.0,28808.0,300040.0,0.0,0.0,0.0,0.0,20.0,0.0,47.0,0.0,0.0,32.0,156.0
0.0,0.0,0.0,77.0,21.0,0.0,17.0,153.0,0.0,27344.0,296928.0,0.0,0.0,0.0,0.0,21.0,0.0,47.0,0.0,0.0,33.0,163.0
0.0,0.0,0.0,57.0,18.0,0.0,16.0,152.0,0.0,19960.0,274704.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,0.0,0.0,32.0,160.0
0.0,0.0,4.0,101.0,24.0,2.0,17.0,147.0,0.0,62648.0,531536.0,0.0,0.0,0.0,0.0,31.0,0.0,46.0,0.0,0.0,33.0,168.0
0.0,0.0,14.0,83.0,20.0,3.0,16.0,148.0,0.0,52696.0,377600.0,0.0,0.0,0.0,0.0,23.0,0.0,43.0,0.0,0.0,34.0,197.0
0.0,0.0,5.0,120.0,19.0,2.0,18.0,157.0,0.0,71392.0,983576.0,0.0,0.0,0.0,0.0,25.0,0.0,47.0,0.0,0.0,33.0,176.0
0.0,0.0,60.0,79.0,22.0,1.0,18.0,178.0,0.0,113136.0,318160.0,0.0,0.0,0.0,0.0,37.0,0.0,44.0,0.0,0.0,34.0,275.0
0.0,0.0,8.0,105.0,19.0,1.0,19.0,155.0,0.0,143016.0,567808.0,0.0,0.0,0.0,0.0,44.0,0.0,49.0,0.0,0.0,33.0,170.0
0.0,0.0,20.0,76.0,20.0,1.0,17.0,167.0,0.0,130136.0,325208.0,0.0,0.0,0.0,0.0,18.0,0.0,45.0,0.0,0.0,34.0,218.0
0.0,0.0,8.0,77.0,20.0,1.0,16.0,166.0,0.0,16216.0,317240.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,0.0,0.0,33.0,186.0
0.0,0.0,1.0,80.0,21.0,4.0,18.0,150.0,0.0,23504.0,366168.0,0.0,0.0,0.0,0.0,12.0,0.0,45.0,0.0,0.0,35.0,172.0
0.0,0.0,0.0,75.0,25.0,5.0,17.0,146.0,0.0,21432.0,340312.0,0.0,0.0,0.0,0.0,14.0,0.0,45.0,0.0,0.0,40.0,179.0
0.0,0.0,1.0,72.0,18.0,1.0,17.0,150.0,0.0,25992.0,313240.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,0.0,0.0,35.0,177.0
0.0,0.0,1.0,77.0,21.0,1.0,17.0,153.0,0.0,21880.0,323320.0,0.0,0.0,0.0,0.0,18.0,0.0,46.0,0.0,0.0,34.0,172.0
0.0,0.0,0.0,84.0,21.0,4.0,17.0,162.0,0.0,58688.0,371368.0,0.0,0.0,0.0,0.0,24.0,0.0,44.0,0.0,0.0,33.0,178.0
0.0,0.0,4.0,86.0,23.0,0.0,18.0,162.0,0.0,31752.0,338088.0,0.0,0.0,0.0,0.0,18.0,0.0,48.0,0.0,0.0,34.0,190.0
0.0,0.0,0.0,85.0,23.0,1.0,18.0,160.0,0.0,31760.0,348376.0,0.0,0.0,0.0,0.0,21.0,0.0,46.0,0.0,0.0,32.0,191.0
0.0,0.0,0.0,85.0,23.0,1.0,18.0,191.0,0.0,67360.0,395512.0,0.0,0.0,0.0,0.0,23.0,0.0,132.0,0.0,0.0,34.0,183.0
0.0,0.0,4.0,74.0,21.0,3.0,18.0,279.0,0.0,33592.0,356816.0,0.0,0.0,0.0,0.0,28.0,0.0,119.0,0.0,0.0,33.0,179.0
0.0,0.0,0.0,66.0,20.0,1.0,17.0,161.0,0.0,21992.0,308712.0,0.0,0.0,0.0,0.0,14.0,0.0,47.0,0.0,0.0,35.0,167.0
0.0,0.0,0.0,84.0,24.0,1.0,16.0,156.0,0.0,28520.0,339672.0,0.0,0.0,0.0,0.0,19.0,0.0,43.0,0.0,0.0,35.0,174.0
0.0,0.0,1.0,69.0,19.0,1.0,18.0,179.0,0.0,37376.0,333032.0,0.0,0.0,0.0,0.0,21.0,0.0,118.0,0.0,0.0,33.0,186.0
0.0,0.0,1.0,84.0,21.0,3.0,17.0,212.0,0.0,33152.0,381216.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,35.0,173.0
0.0,0.0,1.0,100.0,22.0,2.0,17.0,169.0,0.0,27608.0,341720.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0,0.0,0.0,41.0,198.0
0.0,0.0,0.0,79.0,18.0,3.0,18.0,152.0,0.0,22856.0,336856.0,0.0,0.0,0.0,0.0,17.0,0.0,47.0,0.0,0.0,36.0,191.0
0.0,0.0,1.0,72.0,22.0,2.0,17.0,162.0,0.0,26984.0,316432.0,0.0,0.0,0.0,0.0,19.0,0.0,47.0,0.0,0.0,35.0,181.0
0.0,0.0,0.0,63.0,19.0,3.0,18.0,161.0,0.0,32568.0,310456.0,0.0,0.0,0.0,0.0,15.0,0.0,47.0,0.0,0.0,36.0,169.0
0.0,0.0,0.0,62.0,24.0,1.0,18.0,156.0,0.0,17112.0,296936.0,0.0,0.0,0.0,0.0,11.0,0.0,47.0,0.0,0.0,33.0,170.0
0.0,0.0,0.0,81.0,21.0,2.0,18.0,150.0,0.0,25664.0,362288.0,0.0,0.0,0.0,0.0,15.0,0.0,45.0,0.0,0.0,35.0,168.0
0.0,0.0,0.0,97.0,29.0,1.0,18.0,169.0,0.0,27032.0,349712.0,0.0,0.0,0.0,0.0,18.0,0.0,49.0,0.0,0.0,40.0,185.0
0.0,0.0,0.0,91.0,23.0,0.0,17.0,161.0,0.0,23280.0,338512.0,0.0,0.0,0.0,0.0,17.0,0.0,43.0,0.0,0.0,37.0,201.0
0.0,0.0,0.0,100.0,24.0,0.0,17.0,167.0,0.0,29920.0,367328.0,0.0,0.0,0.0,0.0,19.0,0.0,47.0,0.0,0.0,36.0,206.0
0.0,0.0,0.0,97.0,26.0,1.0,17.0,161.0,0.0,23600.0,371608.0,0.0,0.0,0.0,0.0,15.0,0.0,48.0,0.0,0.0,39.0,206.0
0.0,0.0,0.0,80.0,24.0,5.0,17.0,158.0,0.0,31832.0,337640.0,0.0,0.0,0.0,0.0,19.0,0.0,48.0,0.0,0.0,37.0,189.0
0.0,0.0,0.0,79.0,20.0,2.0,16.0,166.0,0.0,25936.0,325176.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,0.0,34.0,187.0
0.0,0.0,0.0,76.0,21.0,1.0,19.0,160.0,0.0,22784.0,327888.0,0.0,0.0,0.0,0.0,15.0,0.0,51.0,0.0,0.0,34.0,179.0
0.0,0.0,0.0,67.0,24.0,1.0,18.0,155.0,0.0,15896.0,317080.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,35.0,172.0
0.0,0.0,0.0,71.0,23.0,0.0,16.0,156.0,0.0,21488.0,316216.0,0.0,0.0,0.0,0.0,13.0,0.0,46.0,0.0,0.0,35.0,177.0
0.0,0.0,0.0,77.0,24.0,1.0,16.0,159.0,0.0,22968.0,342368.0,0.0,0.0,0.0,0.0,15.0,0.0,43.0,0.0,0.0,34.0,178.0
0.0,0.0,1.0,96.0,26.0,2.0,16.0,167.0,0.0,22272.0,385128.0,0.0,0.0,0.0,0.0,17.0,0.0,46.0,0.0,0.0,38.0,194.0
0.0,0.0,0.0,84.0,26.0,4.0,17.0,168.0,0.0,23320.0,376232.0,0.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,0.0,39.0,202.0
0.0,0.0,1.0,83.0,27.0,0.0,16.0,159.0,0.0,19536.0,356328.0,0.0,0.0,0.0,0.0,14.0,0.0,46.0,0.0,0.0,40.0,202.0
0.0,0.0,0.0,71.0,24.0,0.0,16.0,159.0,0.0,22872.0,306312.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,0.0,0.0,34.0,179.0
0.0,0.0,0.0,102.0,22.0,2.0,17.0,160.0,0.0,32048.0,456952.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0,0.0,0.0,34.0,179.0
0.0,0.0,8.0,93.0,29.0,4.0,16.0,168.0,0.0,20496.0,404856.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,39.0,231.0
0.0,0.0,0.0,73.0,25.0,1.0,17.0,149.0,0.0,18896.0,311568.0,0.0,0.0,0.0,0.0,13.0,0.0,48.0,0.0,0.0,39.0,180.0
0.0,0.0,0.0,72.0,20.0,1.0,17.0,159.0,0.0,26352.0,314408.0,0.0,0.0,0.0,0.0,18.0,0.0,45.0,0.0,0.0,33.0,174.0
0.0,0.0,0.0,76.0,20.0,3.0,17.0,161.0,0.0,26352.0,314960.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0,0.0,0.0,35.0,164.0
0.0,0.0,0.0,84.0,23.0,1.0,20.0,201.0,0.0,24856.0,383896.0,0.0,0.0,0.0,0.0,19.0,0.0,129.0,0.0,0.0,37.0,184.0
0.0,0.0,0.0,81.0,27.0,1.0,20.0,209.0,0.0,23176.0,374952.0,0.0,0.0,0.0,0.0,17.0,0.0,70.0,0.0,0.0,36.0,190.0
0.0,0.0,1.0,80.0,25.0,1.0,19.0,227.0,0.0,121952.0,408016.0,0.0,0.0,0.0,0.0,26.0,0.0,160.0,0.0,0.0,35.0,180.0
0.0,0.0,8.0,89.0,26.0,3.0,18.0,270.0,0.0,16336.0,444360.0,0.0,0.0,0.0,0.0,11.0,0.0,142.0,0.0,0.0,38.0,206.0
0.0,0.0,0.0,62.0,26.0,0.0,16.0,224.0,0.0,17280.0,316416.0,0.0,0.0,0.0,0.0,11.0,0.0,56.0,0.0,0.0,35.0,201.0
0.0,0.0,0.0,72.0,24.0,3.0,17.0,155.0,0.0,19424.0,342528.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,36.0,157.0
0.0,0.0,2.0,75.0,26.0,2.0,18.0,160.0,0.0,41824.0,378528.0,0.0,0.0,0.0,0.0,17.0,0.0,86.0,0.0,0.0,39.0,180.0
0.0,0.0,2.0,102.0,27.0,6.0,17.0,274.0,0.0,25112.0,462880.0,0.0,0.0,0.0,0.0,22.0,0.0,164.0,0.0,0.0,39.0,195.0
0.0,0.0,0.0,196.0,25.0,9.0,18.0,212.0,0.0,189232.0,904864.0,0.0,0.0,0.0,0.0,63.0,0.0,46.0,0.0,0.0,42.0,213.0
0.0,0.0,48.0,118.0,38.0,5.0,17.0,173.0,0.0,56552.0,524800.0,0.0,0.0,0.0,0.0,54.0,0.0,47.0,0.0,0.0,39.0,306.0
0.0,0.0,5.0,105.0,26.0,2.0,16.0,150.0,0.0,81120.0,408016.0,0.0,0.0,0.0,0.0,15.0,0.0,42.0,0.0,0.0,36.0,206.0
0.0,0.0,10.0,96.0,30.0,3.0,16.0,160.0,0.0,32736.0,415096.0,0.0,0.0,0.0,0.0,42.0,0.0,45.0,0.0,0.0,36.0,218.0
0.0,0.0,0.0,72.0,24.0,1.0,17.0,158.0,0.0,22832.0,306200.0,0.0,0.0,0.0,0.0,15.0,0.0,45.0,0.0,0.0,34.0,183.0
0.0,0.0,0.0,78.0,23.0,0.0,17.0,150.0,0.0,28704.0,349352.0,0.0,0.0,0.0,0.0,15.0,0.0,47.0,0.0,0.0,35.0,174.0
0.0,0.0,2.0,96.0,31.0,5.0,16.0,164.0,0.0,24896.0,389128.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,39.0,202.0
0.0,0.0,0.0,122.0,28.0,1.0,17.0,165.0,0.0,22816.0,455448.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0,0.0,0.0,42.0,204.0
0.0,0.0,0.0,68.0,28.0,2.0,17.0,158.0,0.0,20808.0,325848.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,0.0,0.0,37.0,221.0
0.0,0.0,0.0,81.0,24.0,2.0,17.0,161.0,0.0,28424.0,333464.0,0.0,0.0,0.0,0.0,19.0,0.0,48.0,0.0,0.0,34.0,174.0
0.0,0.0,0.0,69.0,27.0,4.0,16.0,151.0,0.0,19984.0,336472.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,0.0,0.0,36.0,189.0
0.0,0.0,0.0,67.0,24.0,1.0,18.0,155.0,0.0,19560.0,319800.0,0.0,0.0,0.0,0.0,12.0,0.0,47.0,0.0,0.0,38.0,156.0
0.0,0.0,1.0,72.0,22.0,2.0,17.0,149.0,0.0,22736.0,334600.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,35.0,175.0
0.0,0.0,1.0,79.0,26.0,2.0,17.0,152.0,0.0,28744.0,343096.0,0.0,0.0,0.0,0.0,19.0,0.0,46.0,0.0,0.0,37.0,158.0
0.0,0.0,0.0,78.0,24.0,2.0,17.0,145.0,0.0,27976.0,329152.0,0.0,0.0,0.0,0.0,14.0,0.0,43.0,0.0,0.0,38.0,178.0
0.0,0.0,1.0,96.0,24.0,1.0,16.0,161.0,0.0,127304.0,351568.0,0.0,0.0,0.0,0.0,40.0,0.0,47.0,0.0,0.0,34.0,176.0
0.0,0.0,8.0,78.0,27.0,1.0,18.0,151.0,0.0,22392.0,363064.0,0.0,0.0,0.0,0.0,14.0,0.0,46.0,0.0,0.0,37.0,190.0
0.0,0.0,0.0,69.0,25.0,0.0,17.0,151.0,0.0,23032.0,309000.0,0.0,0.0,0.0,0.0,15.0,0.0,46.0,0.0,0.0,35.0,178.0
0.0,0.0,0.0,86.0,26.0,2.0,17.0,148.0,0.0,32240.0,347936.0,0.0,0.0,0.0,0.0,18.0,0.0,50.0,0.0,0.0,37.0,167.0
0.0,0.0,1.0,112.0,28.0,1.0,16.0,221.0,0.0,84480.0,451608.0,0.0,0.0,0.0,0.0,29.0,0.0,118.0,0.0,0.0,36.0,182.0
0.0,0.0,6.0,91.0,28.0,4.0,17.0,164.0,0.0,38608.0,352320.0,0.0,0.0,0.0,0.0,25.0,0.0,43.0,0.0,0.0,38.0,210.0
0.0,0.0,3.0,113.0,28.0,5.0,17.0,151.0,0.0,87112.0,431624.0,0.0,0.0,0.0,0.0,34.0,0.0,46.0,0.0,0.0,43.0,187.0
0.0,0.0,28.0,116.0,33.0,1.0,16.0,160.0,0.0,56064.0,683336.0,0.0,0.0,0.0,0.0,36.0,0.0,44.0,0.0,0.0,41.0,242.0
0.0,0.0,6.0,82.0,27.0,1.0,16.0,144.0,0.0,28888.0,382696.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,37.0,186.0
0.0,0.0,1.0,71.0,28.0,1.0,17.0,149.0,0.0,32000.0,319488.0,0.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,0.0,36.0,177.0
0.0,0.0,0.0,73.0,26.0,0.0,17.0,153.0,0.0,51464.0,311208.0,0.0,0.0,0.0,0.0,18.0,0.0,46.0,0.0,0.0,34.0,168.0
0.0,0.0,2.0,76.0,27.0,2.0,16.0,154.0,0.0,32216.0,329960.0,0.0,0.0,0.0,0.0,22.0,0.0,42.0,0.0,0.0,37.0,174.0
0.0,0.0,3.0,81.0,27.0,1.0,17.0,146.0,0.0,33960.0,343072.0,0.0,0.0,0.0,0.0,27.0,0.0,45.0,0.0,0.0,38.0,167.0
0.0,0.0,0.0,72.0,25.0,4.0,17.0,141.0,0.0,24888.0,336192.0,0.0,0.0,0.0,0.0,15.0,0.0,43.0,0.0,0.0,38.0,165.0
0.0,0.0,0.0,81.0,27.0,1.0,17.0,148.0,0.0,22440.0,340912.0,0.0,0.0,0.0,0.0,14.0,0.0,44.0,0.0,0.0,35.0,166.0
0.0,0.0,0.0,94.0,29.0,4.0,16.0,142.0,0.0,46768.0,380968.0,0.0,0.0,0.0,0.0,26.0,0.0,41.0,0.0,0.0,39.0,183.0
0.0,0.0,2.0,134.0,30.0,1.0,17.0,151.0,0.0,41656.0,570936.0,0.0,0.0,0.0,0.0,20.0,0.0,47.0,0.0,0.0,39.0,179.0
0.0,0.0,105.0,146.0,32.0,1.0,16.0,167.0,0.0,24264.0,1564632.0,0.0,0.0,0.0,0.0,30.0,0.0,41.0,0.0,0.0,36.0,410.0
0.0,0.0,0.0,90.0,28.0,2.0,17.0,203.0,0.0,28864.0,391296.0,0.0,0.0,0.0,0.0,21.0,0.0,120.0,0.0,0.0,38.0,177.0
0.0,0.0,0.0,74.0,29.0,1.0,16.0,155.0,0.0,19248.0,328008.0,0.0,0.0,0.0,0.0,12.0,0.0,41.0,0.0,0.0,38.0,172.0
0.0,0.0,1.0,79.0,30.0,3.0,16.0,151.0,0.0,37776.0,348896.0,0.0,0.0,0.0,0.0,18.0,0.0,44.0,0.0,0.0,39.0,181.0
