Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
0.0,0.0,14.0,379.0,43.0,17.0,785.0,501.0,0.0,20865328.0,911688.0,0.0,0.0,0.0,0.0,2130.0,0.0,102.0,0.0,0.0,45.0,1116.0
0.0,0.0,13.0,391.0,38.0,17.0,742.0,511.0,0.0,20365720.0,918720.0,0.0,0.0,0.0,0.0,1981.0,0.0,107.0,0.0,0.0,44.0,1156.0
0.0,0.0,13.0,385.0,50.0,17.0,767.0,503.0,0.0,20805456.0,945832.0,0.0,0.0,0.0,1.0,2083.0,0.0,108.0,0.0,0.0,51.0,1161.0
0.0,0.0,13.0,390.0,45.0,18.0,772.0,486.0,0.0,20786776.0,901704.0,0.0,0.0,0.0,0.0,2079.0,0.0,109.0,0.0,0.0,46.0,1174.0
0.0,0.0,12.0,388.0,47.0,17.0,762.0,508.0,0.0,20656800.0,945608.0,0.0,0.0,0.0,0.0,2090.0,0.0,102.0,0.0,0.0,44.0,1150.0
0.0,0.0,13.0,367.0,44.0,18.0,777.0,512.0,0.0,21219296.0,930952.0,0.0,0.0,0.0,0.0,2093.0,0.0,100.0,0.0,0.0,50.0,1153.0
0.0,0.0,12.0,389.0,51.0,21.0,737.0,499.0,0.0,19958960.0,932248.0,0.0,0.0,0.0,0.0,1986.0,0.0,106.0,0.0,0.0,44.0,1124.0
0.0,0.0,11.0,403.0,44.0,17.0,775.0,513.0,0.0,20899752.0,915536.0,0.0,0.0,0.0,0.0,2086.0,0.0,101.0,0.0,0.0,46.0,1196.0
0.0,0.0,18.0,395.0,47.0,16.0,802.0,485.0,0.0,20705432.0,1014024.0,0.0,0.0,0.0,0.0,2083.0,0.0,105.0,0.0,0.0,48.0,1141.0
0.0,0.0,35.0,444.0,44.0,16.0,741.0,500.0,0.0,21609880.0,1211512.0,0.0,0.0,0.0,0.0,2156.0,0.0,103.0,0.0,0.0,50.0,1194.0
0.0,0.0,14.0,391.0,45.0,16.0,760.0,498.0,0.0,20700048.0,947168.0,0.0,0.0,0.0,0.0,1984.0,0.0,98.0,0.0,0.0,45.0,1185.0
0.0,0.0,12.0,388.0,47.0,15.0,775.0,507.0,0.0,19950136.0,894320.0,0.0,0.0,0.0,0.0,2090.0,0.0,106.0,0.0,0.0,45.0,1121.0
0.0,0.0,13.0,393.0,46.0,17.0,749.0,516.0,0.0,20831736.0,941616.0,0.0,0.0,0.0,0.0,2071.0,0.0,106.0,0.0,0.0,50.0,1136.0
0.0,0.0,14.0,400.0,40.0,17.0,749.0,488.0,0.0,20751208.0,915360.0,0.0,0.0,0.0,0.0,2104.0,0.0,105.0,0.0,0.0,44.0,1180.0
0.0,0.0,12.0,375.0,46.0,18.0,779.0,505.0,0.0,20513936.0,930160.0,0.0,0.0,0.0,0.0,2009.0,0.0,102.0,0.0,0.0,47.0,1164.0
0.0,0.0,11.0,390.0,48.0,19.0,754.0,517.0,0.0,21640712.0,933032.0,0.0,0.0,0.0,0.0,2093.0,0.0,111.0,0.0,0.0,52.0,1130.0
0.0,0.0,12.0,428.0,52.0,16.0,767.0,480.0,0.0,20516016.0,1020784.0,0.0,0.0,0.0,1.0,2125.0,0.0,114.0,0.0,0.0,43.0,1172.0
0.0,0.0,13.0,393.0,47.0,19.0,760.0,512.0,0.0,20333464.0,907240.0,0.0,0.0,0.0,0.0,2078.0,0.0,107.0,0.0,0.0,46.0,1154.0
0.0,0.0,13.0,365.0,51.0,15.0,763.0,503.0,0.0,20972768.0,891616.0,0.0,0.0,0.0,0.0,2093.0,0.0,104.0,0.0,0.0,48.0,1118.0
0.0,0.0,14.0,385.0,50.0,16.0,796.0,482.0,0.0,21097104.0,900456.0,0.0,0.0,0.0,0.0,1973.0,0.0,111.0,0.0,0.0,46.0,1107.0
0.0,0.0,19.0,389.0,61.0,17.0,783.0,510.0,0.0,19965632.0,4165720.0,0.0,0.0,0.0,0.0,2097.0,0.0,142.0,0.0,0.0,45.0,1139.0
0.0,0.0,12.0,364.0,62.0,16.0,819.0,491.0,0.0,21249928.0,956192.0,0.0,0.0,0.0,0.0,2121.0,0.0,112.0,0.0,0.0,52.0,1561.0
0.0,0.0,14.0,413.0,56.0,15.0,798.0,495.0,0.0,20539320.0,967608.0,0.0,0.0,0.0,0.0,2055.0,0.0,108.0,0.0,0.0,48.0,1124.0
0.0,0.0,122.0,375.0,61.0,17.0,789.0,494.0,0.0,21050248.0,38944960.0,0.0,0.0,0.0,0.0,2006.0,0.0,106.0,0.0,0.0,42.0,1166.0
0.0,0.0,1188.0,332.0,130.0,24.0,789.0,713.0,0.0,20926832.0,128629088.0,0.0,0.0,0.0,0.0,2070.0,0.0,90.0,0.0,0.0,47.0,15128.0
0.0,0.0,33.0,368.0,149.0,22.0,959.0,1168.0,0.0,20515504.0,4917016.0,0.0,0.0,0.0,0.0,2075.0,0.0,112.0,0.0,0.0,47.0,2054.0
0.0,0.0,11.0,392.0,64.0,19.0,891.0,521.0,0.0,21285648.0,1101192.0,0.0,0.0,0.0,0.0,2067.0,0.0,115.0,0.0,0.0,48.0,1314.0
0.0,0.0,11.0,365.0,60.0,18.0,817.0,520.0,0.0,19976416.0,957104.0,0.0,0.0,0.0,0.0,2016.0,0.0,116.0,0.0,0.0,49.0,1156.0
0.0,0.0,13.0,395.0,55.0,15.0,790.0,524.0,0.0,20803608.0,940304.0,0.0,0.0,0.0,0.0,2146.0,0.0,116.0,0.0,0.0,48.0,1176.0
0.0,0.0,13.0,382.0,87.0,16.0,746.0,514.0,0.0,20944392.0,1366360.0,0.0,0.0,0.0,0.0,2068.0,0.0,113.0,0.0,0.0,47.0,1590.0
0.0,0.0,12.0,462.0,65.0,17.0,779.0,787.0,0.0,21015216.0,994816.0,0.0,0.0,0.0,0.0,2063.0,0.0,110.0,0.0,0.0,44.0,1188.0
0.0,0.0,12.0,397.0,63.0,16.0,769.0,527.0,0.0,21125120.0,988584.0,0.0,0.0,0.0,1.0,2109.0,0.0,112.0,0.0,0.0,54.0,1182.0
0.0,0.0,11.0,385.0,57.0,16.0,773.0,511.0,0.0,20319504.0,1012544.0,0.0,0.0,0.0,0.0,2014.0,0.0,112.0,0.0,0.0,43.0,1171.0
0.0,0.0,13.0,403.0,53.0,15.0,781.0,500.0,0.0,20640320.0,914832.0,0.0,0.0,0.0,0.0,2128.0,0.0,113.0,0.0,0.0,47.0,1179.0
0.0,0.0,13.0,367.0,50.0,16.0,770.0,507.0,0.0,21015264.0,918304.0,0.0,0.0,0.0,0.0,2078.0,0.0,113.0,0.0,0.0,49.0,1126.0
0.0,0.0,13.0,393.0,53.0,17.0,793.0,506.0,0.0,21027440.0,989424.0,0.0,0.0,0.0,0.0,2000.0,0.0,109.0,0.0,0.0,46.0,1147.0
0.0,0.0,13.0,387.0,51.0,19.0,741.0,520.0,0.0,20223384.0,923480.0,0.0,0.0,0.0,0.0,2090.0,0.0,113.0,0.0,0.0,44.0,1163.0
0.0,0.0,13.0,386.0,55.0,17.0,770.0,519.0,0.0,20850952.0,950224.0,0.0,0.0,0.0,0.0,2083.0,0.0,115.0,0.0,0.0,51.0,1171.0
0.0,0.0,14.0,400.0,51.0,13.0,784.0,488.0,0.0,20943896.0,955976.0,0.0,0.0,0.0,0.0,2132.0,0.0,115.0,0.0,0.0,48.0,1157.0
0.0,0.0,13.0,383.0,55.0,16.0,798.0,521.0,0.0,21194080.0,939576.0,0.0,0.0,0.0,0.0,2073.0,0.0,114.0,0.0,0.0,47.0,1223.0
0.0,0.0,13.0,372.0,51.0,14.0,801.0,519.0,0.0,20654432.0,975992.0,0.0,0.0,0.0,0.0,2093.0,0.0,111.0,0.0,0.0,43.0,1167.0
0.0,0.0,13.0,394.0,51.0,17.0,777.0,564.0,0.0,20487464.0,973968.0,0.0,0.0,0.0,0.0,2021.0,0.0,139.0,0.0,0.0,57.0,1139.0
0.0,0.0,12.0,383.0,60.0,15.0,748.0,497.0,0.0,21344944.0,955552.0,0.0,0.0,0.0,0.0,2064.0,0.0,118.0,0.0,0.0,43.0,1189.0
0.0,0.0,12.0,386.0,61.0,17.0,759.0,517.0,0.0,20171800.0,963112.0,0.0,0.0,0.0,0.0,2123.0,0.0,106.0,0.0,0.0,46.0,1191.0
0.0,0.0,13.0,371.0,53.0,16.0,796.0,526.0,0.0,21489368.0,947744.0,0.0,0.0,0.0,0.0,2090.0,0.0,110.0,0.0,0.0,51.0,1110.0
0.0,0.0,14.0,387.0,53.0,15.0,750.0,512.0,0.0,20621144.0,940408.0,0.0,0.0,0.0,1.0,2002.0,0.0,109.0,0.0,0.0,45.0,1196.0
0.0,0.0,13.0,394.0,54.0,16.0,745.0,502.0,0.0,20677696.0,964512.0,0.0,0.0,0.0,0.0,2125.0,0.0,112.0,0.0,0.0,43.0,1129.0
0.0,0.0,14.0,392.0,53.0,16.0,770.0,489.0,0.0,21067952.0,942416.0,0.0,0.0,0.0,0.0,2080.0,0.0,108.0,0.0,0.0,52.0,1170.0
0.0,0.0,12.0,379.0,54.0,18.0,769.0,515.0,0.0,20727464.0,940024.0,0.0,0.0,0.0,0.0,2079.0,0.0,119.0,0.0,0.0,49.0,1138.0
0.0,0.0,12.0,366.0,47.0,20.0,785.0,516.0,0.0,20805880.0,911624.0,0.0,0.0,0.0,0.0,1994.0,0.0,107.0,0.0,0.0,46.0,1131.0
0.0,0.0,14.0,393.0,56.0,18.0,763.0,481.0,0.0,20331304.0,982456.0,0.0,0.0,0.0,0.0,2150.0,0.0,114.0,0.0,0.0,46.0,1133.0
0.0,0.0,13.0,380.0,56.0,17.0,760.0,499.0,0.0,20859504.0,883240.0,0.0,0.0,0.0,0.0,2063.0,0.0,105.0,0.0,0.0,48.0,1196.0
0.0,0.0,14.0,368.0,49.0,15.0,785.0,502.0,0.0,21432648.0,979600.0,0.0,0.0,0.0,0.0,2095.0,0.0,117.0,0.0,0.0,44.0,1113.0
0.0,0.0,13.0,391.0,51.0,16.0,774.0,533.0,0.0,20606400.0,954712.0,0.0,0.0,0.0,0.0,1997.0,0.0,135.0,0.0,0.0,49.0,1163.0
0.0,0.0,12.0,388.0,48.0,17.0,749.0,518.0,0.0,20049568.0,911744.0,0.0,0.0,0.0,0.0,2107.0,0.0,112.0,0.0,0.0,51.0,1167.0
0.0,0.0,11.0,426.0,67.0,23.0,780.0,479.0,0.0,21274352.0,1013480.0,0.0,0.0,0.0,0.0,2081.0,0.0,113.0,0.0,0.0,45.0,1213.0
0.0,0.0,13.0,387.0,49.0,15.0,798.0,497.0,0.0,20945408.0,969880.0,0.0,0.0,0.0,0.0,2091.0,0.0,112.0,0.0,0.0,47.0,1167.0
0.0,0.0,14.0,371.0,59.0,18.0,756.0,491.0,0.0,20873784.0,1016312.0,0.0,0.0,0.0,0.0,2093.0,0.0,108.0,0.0,0.0,53.0,1126.0
0.0,0.0,14.0,419.0,64.0,19.0,776.0,495.0,0.0,20788528.0,991480.0,0.0,0.0,0.0,0.0,1986.0,0.0,109.0,0.0,0.0,49.0,1175.0
0.0,0.0,13.0,450.0,65.0,19.0,764.0,468.0,0.0,20036192.0,1011136.0,0.0,0.0,0.0,0.0,2116.0,0.0,106.0,0.0,0.0,50.0,1184.0
0.0,0.0,12.0,396.0,67.0,20.0,774.0,489.0,0.0,20968864.0,955560.0,0.0,0.0,0.0,1.0,2084.0,0.0,102.0,0.0,0.0,52.0,1167.0
0.0,0.0,11.0,412.0,76.0,21.0,761.0,495.0,0.0,21361640.0,961528.0,0.0,0.0,0.0,0.0,2119.0,0.0,107.0,0.0,0.0,49.0,1239.0
0.0,0.0,12.0,395.0,68.0,21.0,775.0,484.0,0.0,20553080.0,1007504.0,0.0,0.0,0.0,0.0,2027.0,0.0,103.0,0.0,0.0,46.0,1134.0
0.0,0.0,13.0,403.0,67.0,20.0,733.0,502.0,0.0,20846608.0,948792.0,0.0,0.0,0.0,0.0,2104.0,0.0,103.0,0.0,0.0,50.0,1182.0
0.0,0.0,12.0,402.0,59.0,16.0,779.0,486.0,0.0,21328104.0,953992.0,0.0,0.0,0.0,0.0,2097.0,0.0,109.0,0.0,0.0,50.0,1177.0
0.0,0.0,13.0,397.0,59.0,16.0,778.0,470.0,0.0,21067832.0,961632.0,0.0,0.0,0.0,0.0,2085.0,0.0,108.0,0.0,0.0,45.0,1163.0
0.0,0.0,11.0,404.0,57.0,19.0,776.0,494.0,0.0,19944128.0,965560.0,0.0,0.0,0.0,0.0,2034.0,0.0,100.0,0.0,0.0,48.0,1120.0
0.0,0.0,12.0,393.0,75.0,18.0,748.0,468.0,0.0,20865272.0,1001968.0,0.0,0.0,0.0,0.0,2090.0,0.0,109.0,0.0,0.0,49.0,1181.0
0.0,0.0,11.0,408.0,77.0,20.0,778.0,474.0,0.0,20997792.0,969920.0,0.0,0.0,0.0,0.0,2097.0,0.0,114.0,0.0,0.0,49.0,1162.0
0.0,0.0,13.0,343.0,85.0,33.0,781.0,479.0,0.0,21800136.0,913888.0,0.0,0.0,0.0,0.0,2098.0,0.0,109.0,0.0,0.0,46.0,1105.0
0.0,0.0,13.0,344.0,81.0,25.0,742.0,484.0,0.0,20706520.0,953216.0,0.0,0.0,0.0,0.0,2000.0,0.0,102.0,0.0,0.0,51.0,1152.0
0.0,0.0,11.0,380.0,62.0,22.0,754.0,486.0,0.0,20498704.0,962544.0,0.0,0.0,0.0,0.0,2100.0,0.0,105.0,0.0,0.0,47.0,1138.0
0.0,0.0,10.0,394.0,52.0,18.0,761.0,483.0,0.0,21081024.0,888728.0,0.0,0.0,0.0,0.0,2112.0,0.0,112.0,0.0,0.0,43.0,1148.0
0.0,0.0,10.0,382.0,52.0,18.0,772.0,483.0,0.0,21420576.0,928968.0,0.0,0.0,0.0,0.0,2118.0,0.0,105.0,0.0,0.0,52.0,1173.0
0.0,0.0,13.0,369.0,72.0,27.0,764.0,500.0,0.0,20723912.0,947104.0,0.0,0.0,0.0,1.0,1977.0,0.0,106.0,0.0,0.0,49.0,1096.0
0.0,0.0,11.0,363.0,59.0,27.0,769.0,492.0,0.0,20242528.0,927024.0,0.0,0.0,0.0,0.0,2088.0,0.0,106.0,0.0,0.0,39.0,1141.0
0.0,0.0,11.0,382.0,56.0,23.0,749.0,482.0,0.0,20941456.0,907328.0,0.0,0.0,0.0,0.0,2131.0,0.0,121.0,0.0,0.0,45.0,1134.0
0.0,0.0,11.0,384.0,60.0,24.0,758.0,467.0,0.0,21661856.0,925960.0,0.0,0.0,0.0,0.0,2110.0,0.0,104.0,0.0,0.0,50.0,1152.0
0.0,0.0,12.0,372.0,65.0,27.0,766.0,489.0,0.0,21053488.0,933640.0,0.0,0.0,0.0,0.0,2122.0,0.0,101.0,0.0,0.0,48.0,1091.0
0.0,0.0,12.0,378.0,54.0,28.0,764.0,491.0,0.0,20926248.0,922248.0,0.0,0.0,0.0,0.0,2037.0,0.0,101.0,0.0,0.0,51.0,1132.0
0.0,0.0,13.0,372.0,65.0,22.0,735.0,506.0,0.0,20240720.0,941832.0,0.0,0.0,0.0,0.0,2039.0,0.0,139.0,0.0,0.0,47.0,1152.0
0.0,0.0,13.0,365.0,59.0,30.0,762.0,493.0,0.0,21699496.0,946608.0,0.0,0.0,0.0,0.0,2134.0,0.0,102.0,0.0,0.0,47.0,1120.0
0.0,0.0,13.0,381.0,59.0,29.0,800.0,466.0,0.0,20873080.0,914832.0,0.0,0.0,0.0,0.0,2091.0,0.0,101.0,0.0,0.0,46.0,1178.0
0.0,0.0,16.0,371.0,62.0,30.0,744.0,492.0,0.0,21505304.0,896456.0,0.0,0.0,0.0,0.0,2132.0,0.0,103.0,0.0,0.0,54.0,1124.0
0.0,0.0,17.0,353.0,62.0,43.0,772.0,477.0,0.0,20778240.0,965008.0,0.0,0.0,0.0,0.0,2067.0,0.0,104.0,0.0,0.0,45.0,1157.0
0.0,0.0,12.0,367.0,62.0,33.0,780.0,485.0,0.0,21245616.0,953808.0,0.0,0.0,0.0,0.0,2115.0,0.0,102.0,0.0,0.0,45.0,1164.0
0.0,0.0,11.0,385.0,57.0,26.0,764.0,496.0,0.0,21444960.0,953816.0,0.0,0.0,0.0,0.0,2115.0,0.0,99.0,0.0,0.0,50.0,1118.0
0.0,0.0,13.0,364.0,61.0,31.0,792.0,494.0,0.0,21067328.0,989648.0,0.0,0.0,0.0,0.0,2093.0,0.0,105.0,0.0,0.0,50.0,1180.0
0.0,0.0,14.0,376.0,60.0,35.0,765.0,497.0,0.0,21205488.0,942752.0,0.0,0.0,0.0,0.0,2028.0,0.0,104.0,0.0,0.0,45.0,1163.0
0.0,0.0,14.0,379.0,55.0,32.0,750.0,498.0,0.0,20835624.0,940712.0,0.0,0.0,0.0,1.0,2115.0,0.0,104.0,0.0,0.0,53.0,1181.0
0.0,0.0,14.0,366.0,58.0,36.0,779.0,479.0,0.0,20696944.0,915072.0,0.0,0.0,0.0,0.0,2111.0,0.0,104.0,0.0,0.0,47.0,1184.0
0.0,0.0,11.0,363.0,52.0,36.0,766.0,487.0,0.0,22211712.0,975440.0,0.0,0.0,0.0,0.0,2120.0,0.0,98.0,0.0,0.0,48.0,1104.0
0.0,0.0,12.0,395.0,68.0,23.0,760.0,504.0,0.0,20914656.0,962312.0,0.0,0.0,0.0,0.0,2004.0,0.0,107.0,0.0,0.0,49.0,1204.0
0.0,0.0,14.0,368.0,55.0,35.0,759.0,501.0,0.0,20468488.0,981360.0,0.0,0.0,0.0,0.0,2117.0,0.0,102.0,0.0,0.0,51.0,1139.0
0.0,0.0,16.0,381.0,68.0,40.0,770.0,460.0,0.0,21294280.0,979488.0,0.0,0.0,0.0,0.0,2100.0,0.0,102.0,0.0,0.0,47.0,1166.0
0.0,0.0,23.0,365.0,71.0,39.0,789.0,490.0,0.0,21709072.0,999232.0,0.0,0.0,0.0,0.0,2149.0,0.0,104.0,0.0,0.0,45.0,1192.0
0.0,0.0,21.0,340.0,63.0,43.0,755.0,496.0,0.0,21249616.0,958744.0,0.0,0.0,0.0,0.0,2092.0,0.0,101.0,0.0,0.0,52.0,1165.0
0.0,0.0,13.0,382.0,58.0,32.0,780.0,494.0,0.0,20431176.0,975360.0,0.0,0.0,0.0,0.0,2026.0,0.0,99.0,0.0,0.0,48.0,1149.0
0.0,0.0,16.0,379.0,58.0,27.0,739.0,470.0,0.0,21846712.0,924624.0,0.0,0.0,0.0,0.0,2109.0,0.0,110.0,0.0,0.0,43.0,1147.0
0.0,0.0,28.0,359.0,57.0,41.0,767.0,496.0,0.0,20695456.0,952288.0,0.0,0.0,0.0,0.0,2107.0,0.0,112.0,0.0,0.0,56.0,1109.0
0.0,0.0,21.0,349.0,51.0,31.0,773.0,488.0,0.0,22055488.0,920128.0,0.0,0.0,0.0,0.0,2146.0,0.0,101.0,0.0,0.0,47.0,1190.0
0.0,0.0,15.0,365.0,61.0,41.0,761.0,520.0,0.0,20613968.0,955000.0,0.0,0.0,0.0,0.0,2010.0,0.0,129.0,0.0,0.0,45.0,1159.0
0.0,0.0,21.0,380.0,55.0,36.0,775.0,497.0,0.0,21642824.0,942064.0,0.0,0.0,0.0,0.0,2151.0,0.0,103.0,0.0,0.0,48.0,1153.0
0.0,0.0,22.0,364.0,58.0,33.0,797.0,470.0,0.0,21384800.0,959280.0,0.0,0.0,0.0,1.0,2128.0,0.0,104.0,0.0,0.0,49.0,1182.0
0.0,0.0,22.0,353.0,56.0,43.0,788.0,480.0,0.0,20899096.0,981168.0,0.0,0.0,0.0,0.0,2095.0,0.0,100.0,0.0,0.0,47.0,1120.0
0.0,0.0,22.0,378.0,66.0,32.0,752.0,498.0,0.0,21104544.0,963520.0,0.0,0.0,0.0,0.0,2049.0,0.0,112.0,0.0,0.0,47.0,1187.0
0.0,0.0,14.0,386.0,70.0,37.0,790.0,487.0,0.0,21796336.0,1018656.0,0.0,0.0,0.0,0.0,2152.0,0.0,101.0,0.0,0.0,51.0,1203.0
0.0,0.0,12.0,388.0,62.0,25.0,777.0,468.0,0.0,21526600.0,1005680.0,0.0,0.0,0.0,0.0,2104.0,0.0,110.0,0.0,0.0,50.0,1165.0
0.0,0.0,12.0,359.0,61.0,41.0,793.0,491.0,0.0,20123056.0,947632.0,0.0,0.0,0.0,0.0,2025.0,0.0,105.0,0.0,0.0,48.0,1129.0
0.0,0.0,12.0,376.0,81.0,38.0,777.0,496.0,0.0,21239904.0,1018328.0,0.0,0.0,0.0,0.0,2107.0,0.0,104.0,0.0,0.0,53.0,1199.0
0.0,0.0,12.0,382.0,69.0,35.0,748.0,480.0,0.0,21201256.0,953256.0,0.0,0.0,0.0,0.0,2110.0,0.0,105.0,0.0,0.0,43.0,1163.0
0.0,0.0,11.0,366.0,69.0,41.0,791.0,452.0,0.0,20994360.0,990408.0,0.0,0.0,0.0,0.0,2099.0,0.0,102.0,0.0,0.0,46.0,1143.0
0.0,0.0,10.0,382.0,71.0,32.0,750.0,495.0,0.0,21669296.0,945544.0,0.0,0.0,0.0,0.0,2124.0,0.0,113.0,0.0,0.0,50.0,1210.0
0.0,0.0,23.0,351.0,71.0,36.0,789.0,516.0,0.0,20676392.0,1009416.0,0.0,0.0,0.0,0.0,2026.0,0.0,135.0,0.0,0.0,51.0,1169.0
0.0,0.0,14.0,379.0,62.0,34.0,755.0,479.0,0.0,21114080.0,930896.0,0.0,0.0,0.0,0.0,2131.0,0.0,103.0,0.0,0.0,47.0,1121.0
0.0,0.0,18.0,383.0,94.0,38.0,762.0,492.0,0.0,21409656.0,2232872.0,0.0,0.0,0.0,0.0,2092.0,0.0,100.0,0.0,0.0,47.0,1393.0
0.0,0.0,14.0,386.0,66.0,47.0,785.0,567.0,0.0,21544728.0,1000272.0,0.0,0.0,0.0,0.0,2120.0,0.0,104.0,0.0,0.0,49.0,1198.0
0.0,0.0,20.0,377.0,64.0,37.0,774.0,496.0,0.0,21140192.0,986320.0,0.0,0.0,0.0,0.0,2144.0,0.0,103.0,0.0,0.0,49.0,1141.0
0.0,0.0,17.0,369.0,67.0,45.0,773.0,513.0,0.0,21756744.0,953736.0,0.0,0.0,0.0,1.0,2102.0,0.0,105.0,0.0,0.0,50.0,1219.0
0.0,0.0,21.0,365.0,85.0,26.0,744.0,483.0,0.0,21238616.0,925808.0,0.0,0.0,0.0,0.0,2066.0,0.0,103.0,0.0,0.0,51.0,1134.0
0.0,0.0,22.0,353.0,70.0,35.0,769.0,457.0,0.0,21994472.0,905744.0,0.0,0.0,0.0,0.0,2215.0,0.0,118.0,0.0,0.0,41.0,1107.0
0.0,0.0,20.0,346.0,67.0,32.0,788.0,488.0,0.0,22319016.0,952864.0,0.0,0.0,0.0,0.0,2056.0,0.0,154.0,0.0,0.0,49.0,1072.0
