etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,class
0.0,0.0,85.0,146.0,144.0,131.0,34.0,4564.0,0.0,42042160.0,2719800.0,0.0,0.0,0.0,0.0,3727.0,0.0,126.0,0.0,0.0,48.0,4481.0,normal
0.0,0.0,87.0,145.0,156.0,124.0,38.0,3334.0,0.0,43477728.0,2074192.0,0.0,0.0,0.0,0.0,3849.0,0.0,128.0,0.0,0.0,53.0,3252.0,normal
0.0,0.0,87.0,138.0,140.0,133.0,44.0,1915.0,0.0,44381480.0,1267976.0,0.0,0.0,0.0,0.0,3924.0,0.0,79.0,0.0,0.0,56.0,1873.0,normal
0.0,0.0,89.0,153.0,147.0,138.0,47.0,1890.0,0.0,43595344.0,1320336.0,0.0,0.0,0.0,0.0,3857.0,0.0,82.0,0.0,0.0,53.0,1876.0,normal
0.0,0.0,80.0,137.0,135.0,130.0,39.0,1826.0,0.0,42177064.0,1201968.0,0.0,0.0,0.0,0.0,3725.0,0.0,87.0,0.0,0.0,47.0,1781.0,normal
0.0,0.0,80.0,142.0,150.0,135.0,36.0,1909.0,0.0,43786704.0,1245024.0,0.0,0.0,0.0,0.0,3878.0,0.0,100.0,0.0,0.0,51.0,1849.0,normal
0.0,0.0,82.0,142.0,143.0,137.0,36.0,1878.0,0.0,43913840.0,1218480.0,0.0,0.0,0.0,0.0,3888.0,0.0,72.0,0.0,0.0,54.0,1835.0,normal
0.0,0.0,85.0,141.0,144.0,135.0,36.0,1846.0,0.0,43135680.0,1203704.0,0.0,0.0,0.0,0.0,3819.0,0.0,75.0,0.0,0.0,48.0,1809.0,normal
0.0,0.0,85.0,141.0,150.0,127.0,38.0,1860.0,0.0,44048960.0,1207592.0,0.0,0.0,0.0,0.0,3893.0,0.0,69.0,0.0,0.0,51.0,1826.0,normal
0.0,0.0,81.0,141.0,143.0,127.0,34.0,1752.0,0.0,41394640.0,1164872.0,0.0,0.0,0.0,1.0,3672.0,0.0,67.0,0.0,0.0,56.0,1718.0,normal
0.0,0.0,81.0,148.0,146.0,142.0,33.0,1798.0,0.0,41489664.0,1221472.0,0.0,0.0,0.0,0.0,3687.0,0.0,71.0,0.0,0.0,53.0,1769.0,normal
0.0,0.0,87.0,140.0,146.0,124.0,32.0,1765.0,0.0,40368808.0,1141120.0,0.0,0.0,0.0,0.0,3597.0,0.0,70.0,0.0,0.0,48.0,1722.0,normal
0.0,0.0,80.0,147.0,153.0,123.0,35.0,1854.0,0.0,42447168.0,1249336.0,0.0,0.0,0.0,0.0,3766.0,0.0,73.0,0.0,0.0,58.0,1811.0,normal
0.0,0.0,72.0,140.0,150.0,114.0,34.0,1779.0,0.0,40781664.0,1140320.0,0.0,0.0,0.0,0.0,3617.0,0.0,70.0,0.0,0.0,50.0,1738.0,normal
0.0,0.0,84.0,149.0,163.0,121.0,32.0,1913.0,0.0,43883048.0,1263832.0,0.0,0.0,0.0,0.0,3898.0,0.0,71.0,0.0,0.0,51.0,1887.0,normal
0.0,0.0,81.0,144.0,152.0,123.0,35.0,1865.0,0.0,43478504.0,1205728.0,0.0,0.0,0.0,0.0,3846.0,0.0,74.0,0.0,0.0,54.0,1823.0,normal
0.0,0.0,80.0,144.0,148.0,114.0,33.0,1848.0,0.0,42572208.0,1189048.0,0.0,0.0,0.0,0.0,3766.0,0.0,70.0,0.0,0.0,55.0,1806.0,normal
0.0,0.0,84.0,146.0,165.0,112.0,34.0,1908.0,0.0,43277808.0,1243120.0,0.0,0.0,0.0,0.0,3838.0,0.0,73.0,0.0,0.0,48.0,1876.0,normal
0.0,0.0,80.0,148.0,174.0,107.0,35.0,2445.0,0.0,43309992.0,1547776.0,0.0,0.0,0.0,0.0,3844.0,0.0,133.0,0.0,0.0,51.0,2351.0,normal
0.0,0.0,70.0,153.0,176.0,110.0,32.0,3661.0,0.0,43881896.0,2212968.0,0.0,0.0,0.0,0.0,3895.0,0.0,102.0,0.0,0.0,55.0,3591.0,normal
0.0,0.0,71.0,153.0,180.0,103.0,33.0,2098.0,0.0,43775856.0,1374184.0,0.0,0.0,0.0,0.0,3887.0,0.0,83.0,0.0,0.0,48.0,2056.0,normal
0.0,0.0,63.0,157.0,176.0,94.0,34.0,1808.0,0.0,40194048.0,1182648.0,0.0,0.0,0.0,0.0,3580.0,0.0,71.0,0.0,0.0,47.0,1786.0,normal
0.0,0.0,69.0,163.0,174.0,100.0,38.0,1916.0,0.0,41858384.0,1238464.0,0.0,0.0,0.0,0.0,3732.0,0.0,77.0,0.0,0.0,58.0,1871.0,normal
0.0,0.0,79.0,176.0,146.0,104.0,37.0,2022.0,0.0,43495904.0,1304344.0,0.0,0.0,0.0,0.0,3860.0,0.0,91.0,0.0,0.0,54.0,1967.0,normal
0.0,0.0,85.0,191.0,141.0,95.0,36.0,1974.0,0.0,40557560.0,1284560.0,0.0,0.0,0.0,1.0,3623.0,0.0,102.0,0.0,0.0,57.0,1907.0,normal
0.0,0.0,74.0,182.0,137.0,90.0,34.0,1740.0,0.0,36425088.0,1166728.0,0.0,0.0,0.0,0.0,3269.0,0.0,81.0,0.0,0.0,50.0,1701.0,normal
0.0,0.0,91.0,188.0,131.0,98.0,31.0,2091.0,0.0,39300928.0,1976480.0,0.0,0.0,0.0,0.0,3503.0,0.0,68.0,0.0,0.0,54.0,2111.0,normal
0.0,0.0,95.0,188.0,115.0,122.0,35.0,2007.0,0.0,49077736.0,1295552.0,0.0,0.0,0.0,0.0,4324.0,0.0,75.0,0.0,0.0,49.0,1975.0,normal
0.0,0.0,104.0,171.0,134.0,106.0,52.0,1808.0,0.0,50201944.0,1204744.0,0.0,0.0,0.0,0.0,4402.0,0.0,90.0,0.0,0.0,57.0,1765.0,normal
0.0,0.0,111.0,193.0,122.0,97.0,34.0,1896.0,0.0,40581720.0,1303376.0,0.0,0.0,0.0,0.0,3623.0,0.0,71.0,0.0,0.0,56.0,1859.0,normal
0.0,0.0,95.0,206.0,92.0,98.0,32.0,1976.0,0.0,40161944.0,1266816.0,0.0,0.0,0.0,0.0,3582.0,0.0,67.0,0.0,0.0,50.0,1938.0,normal
0.0,0.0,91.0,215.0,91.0,128.0,32.0,2199.0,0.0,44751952.0,1411800.0,0.0,0.0,0.0,0.0,3964.0,0.0,72.0,0.0,0.0,52.0,2165.0,normal
0.0,0.0,105.0,165.0,108.0,136.0,33.0,2360.0,0.0,48421032.0,1499112.0,0.0,0.0,0.0,0.0,4251.0,0.0,70.0,0.0,0.0,57.0,2312.0,normal
0.0,0.0,119.0,162.0,104.0,123.0,34.0,1986.0,0.0,48165128.0,1275568.0,0.0,0.0,0.0,0.0,4210.0,0.0,73.0,0.0,0.0,52.0,1953.0,normal
0.0,0.0,120.0,169.0,93.0,116.0,34.0,1853.0,0.0,52613904.0,1210336.0,0.0,0.0,0.0,0.0,4579.0,0.0,88.0,0.0,0.0,49.0,1796.0,normal
0.0,0.0,104.0,172.0,123.0,116.0,31.0,1853.0,0.0,56717808.0,1223624.0,0.0,0.0,0.0,0.0,4933.0,0.0,95.0,0.0,0.0,56.0,1794.0,normal
0.0,0.0,79.0,183.0,123.0,115.0,35.0,1809.0,0.0,53967024.0,1182864.0,0.0,0.0,0.0,0.0,4716.0,0.0,71.0,0.0,0.0,56.0,1767.0,normal
0.0,0.0,62.0,166.0,119.0,131.0,31.0,1695.0,0.0,50275792.0,1114136.0,0.0,0.0,0.0,0.0,4399.0,0.0,69.0,0.0,0.0,46.0,1663.0,normal
0.0,0.0,72.0,179.0,122.0,142.0,32.0,1795.0,0.0,52702176.0,1205160.0,0.0,0.0,0.0,1.0,4610.0,0.0,69.0,0.0,0.0,58.0,1764.0,normal
0.0,0.0,98.0,168.0,106.0,134.0,34.0,1840.0,0.0,54680904.0,1218304.0,0.0,0.0,0.0,0.0,4759.0,0.0,73.0,0.0,0.0,59.0,1797.0,normal
0.0,0.0,103.0,158.0,113.0,128.0,32.0,1811.0,0.0,53667656.0,1211184.0,0.0,0.0,0.0,0.0,4674.0,0.0,68.0,0.0,0.0,52.0,1778.0,normal
0.0,0.0,100.0,160.0,118.0,121.0,34.0,1861.0,0.0,55714864.0,1219416.0,0.0,0.0,0.0,0.0,4842.0,0.0,72.0,0.0,0.0,48.0,1825.0,normal
0.0,0.0,90.0,153.0,125.0,129.0,33.0,1824.0,0.0,53613088.0,1204040.0,0.0,0.0,0.0,0.0,4662.0,0.0,68.0,0.0,0.0,54.0,1794.0,normal
0.0,0.0,90.0,153.0,135.0,139.0,34.0,1900.0,0.0,55608648.0,1260072.0,0.0,0.0,0.0,0.0,4841.0,0.0,74.0,0.0,0.0,54.0,1863.0,normal
0.0,0.0,79.0,147.0,156.0,127.0,34.0,1917.0,0.0,54710944.0,1417712.0,0.0,0.0,0.0,0.0,4763.0,0.0,111.0,0.0,0.0,51.0,1864.0,normal
0.0,0.0,177.0,235.0,174.0,118.0,37.0,3913.0,0.0,53992200.0,3667992.0,0.0,0.0,0.0,0.0,4744.0,0.0,159.0,0.0,0.0,57.0,3969.0,normal
0.0,0.0,94.0,175.0,138.0,85.0,35.0,3439.0,0.0,52917424.0,2159592.0,0.0,0.0,0.0,0.0,4620.0,0.0,140.0,0.0,0.0,51.0,3340.0,normal
0.0,0.0,147.0,222.0,120.0,94.0,50.0,3712.0,0.0,57697096.0,2371040.0,0.0,0.0,0.0,0.0,5025.0,0.0,104.0,0.0,0.0,48.0,3706.0,normal
0.0,0.0,155.0,170.0,110.0,94.0,37.0,3274.0,0.0,56158000.0,2043328.0,0.0,0.0,0.0,0.0,4867.0,0.0,132.0,0.0,0.0,50.0,3197.0,normal
0.0,0.0,131.0,193.0,88.0,124.0,33.0,2384.0,0.0,55168232.0,1576128.0,0.0,0.0,0.0,0.0,4788.0,0.0,101.0,0.0,0.0,59.0,2337.0,normal
0.0,0.0,117.0,190.0,90.0,130.0,33.0,1910.0,0.0,52425392.0,1335816.0,0.0,0.0,0.0,0.0,4557.0,0.0,80.0,0.0,0.0,49.0,1898.0,normal
0.0,0.0,117.0,200.0,82.0,138.0,33.0,1986.0,0.0,54235448.0,1342608.0,0.0,0.0,0.0,0.0,4723.0,0.0,71.0,0.0,0.0,50.0,1976.0,normal
0.0,0.0,111.0,197.0,91.0,156.0,36.0,2053.0,0.0,53991056.0,1388136.0,0.0,0.0,0.0,0.0,4703.0,0.0,74.0,0.0,0.0,60.0,2031.0,normal
0.0,0.0,114.0,220.0,108.0,154.0,32.0,2420.0,0.0,52447104.0,1780136.0,0.0,0.0,0.0,2.0,4608.0,0.0,70.0,0.0,0.0,56.0,2434.0,normal
0.0,0.0,98.0,265.0,110.0,156.0,31.0,2336.0,0.0,48599920.0,1674960.0,0.0,0.0,0.0,0.0,4309.0,0.0,66.0,0.0,0.0,47.0,2381.0,normal
0.0,0.0,208.0,425.0,129.0,157.0,31.0,2450.0,0.0,51019976.0,3061312.0,0.0,0.0,0.0,0.0,4566.0,0.0,69.0,0.0,0.0,54.0,2696.0,normal
0.0,0.0,99.0,220.0,131.0,144.0,31.0,2487.0,0.0,51948320.0,1702096.0,0.0,0.0,0.0,0.0,4585.0,0.0,68.0,0.0,0.0,56.0,2491.0,normal
0.0,0.0,87.0,233.0,133.0,123.0,32.0,2521.0,0.0,52844528.0,1661320.0,0.0,0.0,0.0,0.0,4648.0,0.0,70.0,0.0,0.0,51.0,2526.0,normal
0.0,0.0,82.0,237.0,125.0,108.0,31.0,2414.0,0.0,52579848.0,1687640.0,0.0,0.0,0.0,0.0,4424.0,0.0,64.0,0.0,0.0,51.0,2537.0,normal
0.0,0.0,179.0,381.0,123.0,101.0,29.0,2535.0,0.0,50407496.0,2870392.0,0.0,0.0,0.0,0.0,4710.0,0.0,69.0,0.0,0.0,53.0,2579.0,normal
0.0,0.0,88.0,251.0,110.0,111.0,33.0,2590.0,0.0,53977760.0,1669880.0,0.0,0.0,0.0,0.0,4746.0,0.0,69.0,0.0,0.0,50.0,2582.0,normal
0.0,0.0,89.0,258.0,115.0,114.0,35.0,2548.0,0.0,53444752.0,1703904.0,0.0,0.0,0.0,0.0,4701.0,0.0,74.0,0.0,0.0,52.0,2551.0,normal
0.0,0.0,99.0,258.0,95.0,117.0,33.0,2577.0,0.0,53613112.0,1783112.0,0.0,0.0,0.0,0.0,4717.0,0.0,72.0,0.0,0.0,59.0,2567.0,normal
0.0,0.0,67.0,247.0,97.0,120.0,39.0,2449.0,0.0,51202072.0,1582144.0,0.0,0.0,0.0,0.0,4514.0,0.0,76.0,0.0,0.0,48.0,2439.0,normal
0.0,0.0,50.0,285.0,104.0,150.0,48.0,2569.0,0.0,53600016.0,1701600.0,0.0,0.0,0.0,0.0,4734.0,0.0,107.0,0.0,0.0,48.0,2564.0,normal
0.0,0.0,123.0,429.0,115.0,166.0,35.0,2598.0,0.0,53980120.0,2806376.0,0.0,0.0,0.0,0.0,4833.0,0.0,94.0,0.0,0.0,53.0,2755.0,normal
0.0,0.0,221.0,510.0,109.0,152.0,34.0,2608.0,0.0,54519232.0,4002808.0,0.0,0.0,0.0,0.0,4872.0,0.0,72.0,0.0,0.0,56.0,2948.0,normal
0.0,0.0,229.0,472.0,119.0,135.0,31.0,2553.0,0.0,53768432.0,3842560.0,0.0,0.0,0.0,1.0,4786.0,0.0,67.0,0.0,0.0,50.0,2892.0,normal
0.0,0.0,72.0,290.0,134.0,121.0,32.0,2695.0,0.0,56613888.0,1920064.0,0.0,0.0,0.0,0.0,5000.0,0.0,69.0,0.0,0.0,53.0,2722.0,normal
0.0,0.0,68.0,277.0,160.0,99.0,34.0,2663.0,0.0,55272232.0,1817464.0,0.0,0.0,0.0,0.0,4888.0,0.0,74.0,0.0,0.0,57.0,2677.0,normal
0.0,0.0,202.0,506.0,186.0,102.0,33.0,2745.0,0.0,56510120.0,3749624.0,0.0,0.0,0.0,0.0,5085.0,0.0,68.0,0.0,0.0,51.0,3055.0,normal
0.0,0.0,129.0,397.0,169.0,107.0,35.0,2617.0,0.0,53931024.0,2933168.0,0.0,0.0,0.0,0.0,4808.0,0.0,71.0,0.0,0.0,48.0,2824.0,normal
0.0,0.0,78.0,356.0,158.0,99.0,35.0,2698.0,0.0,56996768.0,2041120.0,0.0,0.0,0.0,0.0,5060.0,0.0,70.0,0.0,0.0,57.0,2769.0,normal
0.0,0.0,87.0,345.0,150.0,100.0,36.0,2712.0,0.0,56924208.0,2142272.0,0.0,0.0,0.0,0.0,5050.0,0.0,74.0,0.0,0.0,57.0,2773.0,normal
0.0,0.0,67.0,306.0,135.0,95.0,37.0,2726.0,0.0,56757208.0,1921160.0,0.0,0.0,0.0,0.0,5019.0,0.0,90.0,0.0,0.0,54.0,2738.0,normal
0.0,0.0,84.0,316.0,116.0,110.0,34.0,4110.0,0.0,54383224.0,2914896.0,0.0,0.0,0.0,0.0,4798.0,0.0,109.0,0.0,0.0,53.0,4128.0,normal
0.0,0.0,82.0,251.0,106.0,127.0,36.0,3116.0,0.0,56999568.0,2010848.0,0.0,0.0,0.0,0.0,4997.0,0.0,72.0,0.0,0.0,53.0,3112.0,normal
0.0,0.0,74.0,280.0,119.0,102.0,34.0,3005.0,0.0,56406976.0,1952728.0,0.0,0.0,0.0,0.0,4969.0,0.0,133.0,0.0,0.0,52.0,2945.0,normal
0.0,0.0,104.0,404.0,126.0,124.0,42.0,2747.0,0.0,56308968.0,2410880.0,0.0,0.0,0.0,0.0,5018.0,0.0,72.0,0.0,0.0,52.0,2877.0,normal
0.0,0.0,59.0,273.0,116.0,109.0,41.0,2597.0,0.0,53351552.0,1784456.0,0.0,0.0,0.0,0.0,4712.0,0.0,121.0,0.0,0.0,52.0,2561.0,normal
0.0,0.0,117.0,504.0,135.0,123.0,37.0,4546.0,0.0,55541896.0,3913464.0,0.0,0.0,0.0,0.0,4979.0,0.0,117.0,0.0,0.0,55.0,4727.0,normal
0.0,0.0,161.0,577.0,129.0,118.0,36.0,2752.0,0.0,55900456.0,3313216.0,0.0,0.0,0.0,0.0,5015.0,0.0,73.0,0.0,0.0,52.0,3055.0,normal
0.0,0.0,150.0,459.0,118.0,105.0,35.0,2678.0,0.0,55955040.0,3034944.0,0.0,0.0,0.0,2.0,5006.0,0.0,72.0,0.0,0.0,61.0,2870.0,normal
0.0,0.0,172.0,512.0,116.0,104.0,36.0,2670.0,0.0,56023368.0,3321200.0,0.0,0.0,0.0,0.0,5012.0,0.0,75.0,0.0,0.0,56.0,2917.0,normal
0.0,0.0,112.0,412.0,108.0,100.0,33.0,2539.0,0.0,53212904.0,2487600.0,0.0,0.0,0.0,0.0,4755.0,0.0,69.0,0.0,0.0,46.0,2673.0,normal
0.0,0.0,121.0,404.0,120.0,113.0,36.0,2770.0,0.0,57895256.0,2578696.0,0.0,0.0,0.0,0.0,5127.0,0.0,76.0,0.0,0.0,55.0,2902.0,normal
0.0,0.0,605.0,1049.0,116.0,112.0,33.0,2704.0,0.0,56515696.0,9120240.0,0.0,0.0,0.0,0.0,5155.0,0.0,68.0,0.0,0.0,57.0,3833.0,normal
0.0,0.0,402.0,756.0,103.0,107.0,31.0,2531.0,0.0,53491856.0,6305200.0,0.0,0.0,0.0,0.0,4825.0,0.0,71.0,0.0,0.0,45.0,3238.0,normal
0.0,0.0,93.0,382.0,98.0,117.0,32.0,2686.0,0.0,56367344.0,2272872.0,0.0,0.0,0.0,0.0,5002.0,0.0,68.0,0.0,0.0,54.0,2771.0,normal
0.0,0.0,44.0,364.0,92.0,111.0,32.0,2659.0,0.0,55982296.0,1827768.0,0.0,0.0,0.0,0.0,4971.0,0.0,70.0,0.0,0.0,57.0,2677.0,normal
0.0,0.0,42.0,357.0,88.0,103.0,40.0,2710.0,0.0,55493968.0,1825688.0,0.0,0.0,0.0,0.0,4932.0,0.0,103.0,0.0,0.0,54.0,2693.0,normal
0.0,0.0,58.0,399.0,99.0,100.0,40.0,2645.0,0.0,53874552.0,2044304.0,0.0,0.0,0.0,0.0,4810.0,0.0,105.0,0.0,0.0,50.0,2674.0,normal
0.0,0.0,98.0,463.0,108.0,97.0,33.0,2671.0,0.0,55829736.0,2656144.0,0.0,0.0,0.0,0.0,4994.0,0.0,72.0,0.0,0.0,60.0,2809.0,normal
0.0,0.0,31.0,362.0,115.0,88.0,34.0,2677.0,0.0,56378344.0,1738120.0,0.0,0.0,0.0,0.0,5003.0,0.0,70.0,0.0,0.0,52.0,2692.0,normal
0.0,0.0,63.0,431.0,110.0,99.0,34.0,2699.0,0.0,56670568.0,2067656.0,0.0,0.0,0.0,0.0,5056.0,0.0,96.0,0.0,0.0,49.0,2751.0,normal
0.0,0.0,52.0,365.0,111.0,106.0,32.0,2690.0,0.0,56673424.0,1933776.0,0.0,0.0,0.0,0.0,5030.0,0.0,89.0,0.0,0.0,55.0,2716.0,normal
0.0,0.0,55.0,352.0,113.0,90.0,34.0,2572.0,0.0,54378752.0,1808352.0,0.0,0.0,0.0,1.0,4814.0,0.0,72.0,0.0,0.0,64.0,2589.0,normal
0.0,0.0,354.0,781.0,122.0,103.0,35.0,2732.0,0.0,57614784.0,5653432.0,0.0,0.0,0.0,0.0,5257.0,0.0,74.0,0.0,0.0,52.0,3315.0,normal
0.0,0.0,439.0,963.0,105.0,85.0,34.0,2716.0,0.0,57349320.0,7078352.0,0.0,0.0,0.0,0.0,5257.0,0.0,71.0,0.0,0.0,57.0,3532.0,normal
0.0,0.0,316.0,813.0,100.0,92.0,37.0,2724.0,0.0,57329712.0,5547880.0,0.0,0.0,0.0,0.0,5221.0,0.0,72.0,0.0,0.0,56.0,3314.0,normal
0.0,0.0,143.0,525.0,100.0,100.0,34.0,2590.0,0.0,55240920.0,3187680.0,0.0,0.0,0.0,0.0,4956.0,0.0,70.0,0.0,0.0,52.0,2825.0,normal
0.0,0.0,295.0,699.0,118.0,115.0,41.0,2786.0,0.0,60088224.0,5121640.0,0.0,0.0,0.0,0.0,5440.0,0.0,78.0,0.0,0.0,49.0,3295.0,normal
0.0,0.0,281.0,724.0,129.0,113.0,37.0,2833.0,0.0,60475696.0,5034224.0,0.0,0.0,0.0,0.0,5459.0,0.0,76.0,0.0,0.0,61.0,3329.0,normal
0.0,0.0,270.0,902.0,167.0,130.0,36.0,2801.0,0.0,60569392.0,5132960.0,0.0,0.0,0.0,0.0,5536.0,0.0,75.0,0.0,0.0,55.0,3439.0,normal
0.0,0.0,350.0,986.0,177.0,99.0,36.0,2685.0,0.0,57607496.0,6180272.0,0.0,0.0,0.0,0.0,5317.0,0.0,71.0,0.0,0.0,55.0,3475.0,normal
0.0,0.0,84.0,471.0,166.0,100.0,40.0,2795.0,0.0,60184944.0,2379624.0,0.0,0.0,0.0,0.0,5362.0,0.0,79.0,0.0,0.0,56.0,2959.0,normal
0.0,0.0,61.0,525.0,179.0,85.0,57.0,3001.0,0.0,60594392.0,16422856.0,0.0,0.0,0.0,0.0,5592.0,0.0,74.0,0.0,0.0,63.0,4158.0,normal
0.0,0.0,78.0,513.0,167.0,97.0,40.0,3387.0,0.0,61029296.0,48943544.0,0.0,0.0,0.0,0.0,6012.0,0.0,75.0,0.0,0.0,56.0,6806.0,normal
0.0,0.0,121.0,548.0,164.0,102.0,34.0,2661.0,0.0,57589616.0,2905824.0,0.0,0.0,0.0,0.0,5138.0,0.0,70.0,0.0,0.0,58.0,2944.0,normal
0.0,0.0,601.0,1283.0,164.0,128.0,36.0,2827.0,0.0,61131592.0,9280464.0,0.0,0.0,0.0,0.0,5658.0,0.0,93.0,0.0,0.0,67.0,4058.0,normal
0.0,0.0,1153.0,2053.0,167.0,112.0,37.0,3106.0,0.0,60909424.0,41044520.0,0.0,0.0,0.0,0.0,6096.0,0.0,96.0,0.0,0.0,64.0,7176.0,normal
0.0,0.0,596.0,1516.0,200.0,122.0,41.0,2815.0,0.0,61611760.0,8652304.0,0.0,0.0,0.0,2.0,5901.0,0.0,79.0,0.0,0.0,66.0,4042.0,normal
0.0,0.0,700.0,1583.0,191.0,125.0,42.0,2900.0,0.0,60796032.0,18014656.0,0.0,0.0,0.0,0.0,5877.0,0.0,74.0,0.0,0.0,67.0,4915.0,normal
0.0,0.0,1083.0,1957.0,166.0,110.0,41.0,2809.0,0.0,58636800.0,23765680.0,0.0,0.0,0.0,0.0,5728.0,0.0,76.0,0.0,0.0,64.0,5577.0,normal
0.0,0.0,279.0,962.0,195.0,134.0,43.0,2970.0,0.0,61409800.0,16984944.0,0.0,0.0,0.0,0.0,5749.0,0.0,76.0,0.0,0.0,68.0,4510.0,normal
0.0,0.0,325.0,990.0,208.0,116.0,40.0,2982.0,0.0,62188816.0,11761104.0,0.0,0.0,0.0,0.0,5780.0,0.0,73.0,0.0,0.0,66.0,4152.0,normal
0.0,0.0,234.0,889.0,188.0,126.0,37.0,2950.0,0.0,61971680.0,10888784.0,0.0,0.0,0.0,0.0,5738.0,0.0,80.0,0.0,0.0,63.0,3964.0,normal
0.0,0.0,232.0,813.0,180.0,112.0,33.0,2723.0,0.0,58665032.0,4779368.0,0.0,0.0,0.0,0.0,5319.0,0.0,70.0,0.0,0.0,57.0,3322.0,normal
0.0,0.0,170.0,726.0,182.0,111.0,34.0,2924.0,0.0,62352512.0,4098792.0,0.0,0.0,0.0,0.0,5632.0,0.0,77.0,0.0,0.0,60.0,3366.0,normal
0.0,0.0,147.0,673.0,174.0,124.0,34.0,2896.0,0.0,62276480.0,3615392.0,0.0,0.0,0.0,0.0,5592.0,0.0,75.0,0.0,0.0,64.0,3279.0,normal
0.0,0.0,207.0,845.0,197.0,107.0,34.0,2934.0,0.0,62650320.0,4687488.0,0.0,0.0,0.0,0.0,5675.0,0.0,72.0,0.0,0.0,67.0,3507.0,normal
0.0,0.0,480.0,1246.0,218.0,119.0,39.0,2994.0,0.0,64709440.0,8185000.0,0.0,0.0,0.0,0.0,5987.0,0.0,78.0,0.0,0.0,62.0,4118.0,normal
0.0,0.0,407.0,1289.0,241.0,147.0,38.0,2994.0,0.0,64965976.0,7304184.0,0.0,0.0,0.0,0.0,6044.0,0.0,77.0,0.0,0.0,74.0,4062.0,normal
0.0,0.0,325.0,1075.0,232.0,108.0,41.0,2970.0,0.0,64234528.0,6336376.0,0.0,0.0,0.0,0.0,5876.0,0.0,81.0,0.0,0.0,71.0,3835.0,normal
0.0,0.0,314.0,9178.0,242.0,90.0,39.0,2994.0,0.0,63983808.0,16327288.0,0.0,0.0,0.0,0.0,5881.0,0.0,117.0,0.0,0.0,72.0,11897.0,normal
0.0,0.0,302.0,1081.0,241.0,88.0,35.0,2846.0,0.0,61105304.0,6102032.0,0.0,0.0,0.0,1.0,5606.0,0.0,79.0,0.0,0.0,76.0,3706.0,normal
0.0,0.0,191.0,887.0,246.0,77.0,37.0,3009.0,0.0,64753776.0,4693624.0,0.0,0.0,0.0,0.0,5843.0,0.0,77.0,0.0,0.0,82.0,3628.0,normal
0.0,0.0,403.0,1073.0,219.0,97.0,38.0,2950.0,0.0,63461288.0,7089280.0,0.0,0.0,0.0,0.0,5814.0,0.0,79.0,0.0,0.0,63.0,3884.0,normal
0.0,0.0,610.0,1579.0,258.0,86.0,34.0,3008.0,0.0,64475880.0,10147504.0,0.0,0.0,0.0,0.0,6049.0,0.0,73.0,0.0,0.0,75.0,4480.0,normal
0.0,0.0,1297.0,2611.0,211.0,95.0,34.0,2859.0,0.0,61477456.0,19085736.0,0.0,0.0,0.0,0.0,6147.0,0.0,72.0,0.0,0.0,72.0,5671.0,normal
0.0,0.0,295.0,1086.0,223.0,93.0,43.0,3058.0,0.0,64589736.0,5698664.0,0.0,0.0,0.0,0.0,5926.0,0.0,142.0,0.0,0.0,79.0,3780.0,normal
0.0,0.0,322.0,1149.0,234.0,121.0,38.0,4983.0,0.0,63755528.0,7529192.0,0.0,0.0,0.0,0.0,5859.0,0.0,118.0,0.0,0.0,71.0,5873.0,normal
0.0,0.0,640.0,1535.0,234.0,125.0,45.0,3755.0,0.0,65455232.0,10660640.0,0.0,0.0,0.0,0.0,6146.0,0.0,162.0,0.0,0.0,109.0,5115.0,normal
0.0,0.0,298.0,1114.0,202.0,79.0,39.0,5840.0,0.0,63220192.0,7767064.0,0.0,0.0,0.0,0.0,5803.0,0.0,81.0,0.0,0.0,1858.0,4865.0,normal
0.0,0.0,190.0,905.0,203.0,83.0,38.0,2869.0,0.0,60674952.0,4664776.0,0.0,0.0,0.0,0.0,5505.0,0.0,79.0,0.0,0.0,88.0,3478.0,normal
0.0,0.0,465.0,1521.0,377.0,216.0,40.0,3011.0,0.0,64706488.0,8479024.0,0.0,0.0,0.0,0.0,6203.0,0.0,82.0,0.0,0.0,92.0,4313.0,normal
0.0,0.0,641.0,1939.0,619.0,244.0,41.0,3154.0,0.0,64995288.0,12064680.0,0.0,0.0,0.0,0.0,6539.0,0.0,138.0,0.0,0.0,78.0,5002.0,normal
0.0,0.0,332.0,1072.0,182.0,87.0,42.0,3015.0,0.0,61709536.0,6848424.0,0.0,0.0,0.0,0.0,5716.0,0.0,167.0,0.0,0.0,66.0,3750.0,normal
0.0,0.0,388.0,1288.0,244.0,85.0,43.0,4724.0,0.0,64275464.0,8198240.0,0.0,0.0,0.0,0.0,5959.0,0.0,113.0,0.0,0.0,79.0,5738.0,normal
