etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,class
0.0,0.0,0.0,0.0,0.0,0.0,168280.0,0.0,0.0,86052104.0,440.0,0.0,0.0,0.0,0.0,168221.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167244.0,0.0,0.0,85608472.0,424.0,0.0,0.0,0.0,0.0,167213.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161308.0,0.0,0.0,82652008.0,400.0,0.0,0.0,0.0,0.0,161343.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166189.0,0.0,0.0,84983088.0,464.0,0.0,0.0,0.0,0.0,166075.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167325.0,0.0,0.0,85717432.0,400.0,0.0,0.0,0.0,0.0,167497.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,171811.0,0.0,0.0,87969600.0,416.0,0.0,0.0,0.0,0.0,171413.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168913.0,0.0,0.0,86472648.0,416.0,0.0,0.0,0.0,0.0,160598.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165829.0,0.0,0.0,84967888.0,464.0,0.0,0.0,0.0,0.0,173042.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,159004.0,0.0,0.0,81346240.0,472.0,0.0,0.0,0.0,0.0,159190.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169163.0,0.0,0.0,86604768.0,432.0,0.0,0.0,0.0,0.0,169052.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,162417.0,0.0,0.0,83132464.0,400.0,0.0,0.0,0.0,0.0,162276.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,175730.0,0.0,0.0,84799440.0,456.0,0.0,0.0,0.0,0.0,165704.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,163528.0,0.0,0.0,87830392.0,440.0,0.0,0.0,0.0,0.0,171697.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169529.0,0.0,0.0,86912048.0,424.0,0.0,0.0,0.0,0.0,169687.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165175.0,0.0,0.0,84511240.0,432.0,0.0,0.0,0.0,0.0,165104.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161212.0,0.0,0.0,82753256.0,408.0,0.0,0.0,0.0,0.0,161211.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169802.0,0.0,0.0,86892104.0,472.0,0.0,0.0,0.0,0.0,169801.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167944.0,0.0,0.0,85996944.0,448.0,0.0,0.0,0.0,0.0,167943.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165169.0,0.0,0.0,84534968.0,408.0,0.0,0.0,0.0,0.0,165168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,163775.0,0.0,0.0,88775336.0,448.0,0.0,0.0,0.0,0.0,163803.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168425.0,0.0,0.0,82489960.0,440.0,0.0,0.0,0.0,0.0,168418.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169205.0,0.0,0.0,86521680.0,384.0,0.0,0.0,0.0,0.0,169086.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165112.0,0.0,0.0,84586808.0,440.0,0.0,0.0,0.0,0.0,165168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,170456.0,0.0,0.0,87296768.0,504.0,0.0,0.0,0.0,0.0,170455.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,172964.0,0.0,0.0,88553144.0,328.0,0.0,0.0,0.0,0.0,171704.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161951.0,0.0,0.0,82929368.0,480.0,0.0,0.0,0.0,0.0,163048.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167162.0,0.0,0.0,85641696.0,424.0,0.0,0.0,0.0,0.0,166933.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168254.0,0.0,0.0,86083704.0,424.0,0.0,0.0,0.0,0.0,168337.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168381.0,0.0,0.0,86133344.0,424.0,0.0,0.0,0.0,0.0,168265.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161694.0,0.0,0.0,82832816.0,432.0,0.0,0.0,0.0,0.0,161718.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,164525.0,0.0,0.0,84214376.0,400.0,0.0,0.0,0.0,0.0,164637.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,173060.0,0.0,0.0,88694440.0,472.0,0.0,0.0,0.0,0.0,173110.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,160120.0,0.0,0.0,81941832.0,416.0,0.0,0.0,0.0,0.0,160019.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168105.0,0.0,0.0,86135032.0,432.0,0.0,0.0,0.0,0.0,168317.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,170624.0,0.0,0.0,87237744.0,504.0,0.0,0.0,0.0,0.0,170426.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165971.0,0.0,0.0,85037296.0,440.0,0.0,0.0,0.0,0.0,166271.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166652.0,0.0,0.0,85357944.0,424.0,0.0,0.0,0.0,0.0,166362.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168526.0,0.0,0.0,86249272.0,440.0,0.0,0.0,0.0,0.0,168577.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161714.0,0.0,0.0,82888400.0,368.0,0.0,0.0,0.0,0.0,161239.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166344.0,0.0,0.0,85070832.0,440.0,0.0,0.0,0.0,0.0,166820.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167600.0,0.0,0.0,85831248.0,432.0,0.0,0.0,0.0,0.0,167581.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169564.0,0.0,0.0,86808568.0,424.0,0.0,0.0,0.0,0.0,169433.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165993.0,0.0,0.0,84979840.0,432.0,0.0,0.0,0.0,0.0,166093.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161200.0,0.0,0.0,82532432.0,456.0,0.0,0.0,0.0,0.0,161207.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169028.0,0.0,0.0,86556040.0,472.0,0.0,0.0,0.0,0.0,169037.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169450.0,0.0,0.0,86758440.0,432.0,0.0,0.0,0.0,0.0,169388.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,162833.0,0.0,0.0,83381320.0,432.0,0.0,0.0,0.0,0.0,162849.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167615.0,0.0,0.0,85797360.0,448.0,0.0,0.0,0.0,0.0,167728.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166995.0,0.0,0.0,85519208.0,424.0,0.0,0.0,0.0,0.0,166856.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167321.0,0.0,0.0,85543120.0,432.0,0.0,0.0,0.0,0.0,167198.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168274.0,0.0,0.0,86274064.0,440.0,0.0,0.0,0.0,0.0,168563.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,157926.0,0.0,0.0,80869048.0,400.0,0.0,0.0,0.0,0.0,157864.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166176.0,0.0,0.0,85081248.0,440.0,0.0,0.0,0.0,0.0,166047.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166276.0,0.0,0.0,85140608.0,384.0,0.0,0.0,0.0,0.0,166356.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,170992.0,0.0,0.0,87505736.0,504.0,0.0,0.0,0.0,0.0,170991.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166045.0,0.0,0.0,85041040.0,416.0,0.0,0.0,0.0,0.0,166024.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,159253.0,0.0,0.0,81559520.0,408.0,0.0,0.0,0.0,0.0,159268.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,171437.0,0.0,0.0,87747592.0,416.0,0.0,0.0,0.0,0.0,171436.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,160611.0,0.0,0.0,82233896.0,456.0,0.0,0.0,0.0,0.0,160610.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165578.0,0.0,0.0,84817960.0,400.0,0.0,0.0,0.0,0.0,165540.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,173250.0,0.0,0.0,88540736.0,472.0,0.0,0.0,0.0,0.0,173181.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,159481.0,0.0,0.0,81531992.0,408.0,0.0,0.0,0.0,0.0,159250.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166966.0,0.0,0.0,85402504.0,432.0,0.0,0.0,0.0,0.0,166715.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166706.0,0.0,0.0,85585816.0,416.0,0.0,0.0,0.0,0.0,167159.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165253.0,0.0,0.0,84645176.0,408.0,0.0,0.0,0.0,0.0,165322.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,158651.0,0.0,0.0,81281144.0,464.0,0.0,0.0,0.0,0.0,158691.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168682.0,0.0,0.0,86344536.0,488.0,0.0,0.0,0.0,0.0,168784.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165361.0,0.0,0.0,84641544.0,400.0,0.0,0.0,0.0,0.0,165336.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,174427.0,0.0,0.0,89317176.0,480.0,0.0,0.0,0.0,0.0,171786.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,162494.0,0.0,0.0,83217384.0,368.0,0.0,0.0,0.0,0.0,164314.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169007.0,0.0,0.0,86547264.0,440.0,0.0,0.0,0.0,0.0,169084.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168312.0,0.0,0.0,86159256.0,432.0,0.0,0.0,0.0,0.0,168382.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168317.0,0.0,0.0,86162016.0,424.0,0.0,0.0,0.0,0.0,168261.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166347.0,0.0,0.0,85248784.0,432.0,0.0,0.0,0.0,0.0,166441.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,157631.0,0.0,0.0,80582072.0,416.0,0.0,0.0,0.0,0.0,157436.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,173622.0,0.0,0.0,88992040.0,464.0,0.0,0.0,0.0,0.0,173758.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,160732.0,0.0,0.0,82231152.0,456.0,0.0,0.0,0.0,0.0,160810.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169711.0,0.0,0.0,86834448.0,424.0,0.0,0.0,0.0,0.0,169559.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166129.0,0.0,0.0,85140712.0,408.0,0.0,0.0,0.0,0.0,166184.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,159149.0,0.0,0.0,81438192.0,456.0,0.0,0.0,0.0,0.0,159111.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167058.0,0.0,0.0,85627920.0,456.0,0.0,0.0,0.0,0.0,167158.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,162034.0,0.0,0.0,82870472.0,432.0,0.0,0.0,0.0,0.0,161867.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166468.0,0.0,0.0,85231608.0,440.0,0.0,0.0,0.0,0.0,166624.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,170165.0,0.0,0.0,87124384.0,440.0,0.0,0.0,0.0,0.0,169908.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,164520.0,0.0,0.0,84233992.0,448.0,0.0,0.0,0.0,0.0,164563.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,173349.0,0.0,0.0,88754864.0,416.0,0.0,0.0,0.0,0.0,173362.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168440.0,0.0,0.0,86229456.0,424.0,0.0,0.0,0.0,0.0,168511.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,162228.0,0.0,0.0,83070056.0,408.0,0.0,0.0,0.0,0.0,162240.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,163481.0,0.0,0.0,83725856.0,440.0,0.0,0.0,0.0,0.0,163749.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169023.0,0.0,0.0,86470192.0,432.0,0.0,0.0,0.0,0.0,168730.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166985.0,0.0,0.0,85603408.0,424.0,0.0,0.0,0.0,0.0,167060.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161436.0,0.0,0.0,82525344.0,416.0,0.0,0.0,0.0,0.0,161411.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165954.0,0.0,0.0,85024744.0,448.0,0.0,0.0,0.0,0.0,165877.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,171809.0,0.0,0.0,88014984.0,432.0,0.0,0.0,0.0,0.0,171995.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161658.0,0.0,0.0,82751448.0,456.0,0.0,0.0,0.0,0.0,161638.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165844.0,0.0,0.0,84883208.0,400.0,0.0,0.0,0.0,0.0,165804.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,171573.0,0.0,0.0,87847624.0,472.0,0.0,0.0,0.0,0.0,171567.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,160610.0,0.0,0.0,82227720.0,424.0,0.0,0.0,0.0,0.0,160592.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168277.0,0.0,0.0,86103624.0,424.0,0.0,0.0,0.0,0.0,168170.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167945.0,0.0,0.0,86050960.0,432.0,0.0,0.0,0.0,0.0,168066.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,158976.0,0.0,0.0,81396248.0,368.0,0.0,0.0,0.0,0.0,159058.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166013.0,0.0,0.0,84998672.0,432.0,0.0,0.0,0.0,0.0,165963.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,170069.0,0.0,0.0,87075336.0,496.0,0.0,0.0,0.0,0.0,170018.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165378.0,0.0,0.0,84673384.0,400.0,0.0,0.0,0.0,0.0,165392.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,175341.0,0.0,0.0,89678104.0,480.0,0.0,0.0,0.0,0.0,175152.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161247.0,0.0,0.0,82508288.0,432.0,0.0,0.0,0.0,0.0,161070.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166708.0,0.0,0.0,85462432.0,440.0,0.0,0.0,0.0,0.0,166976.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167240.0,0.0,0.0,85703936.0,448.0,0.0,0.0,0.0,0.0,167576.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169069.0,0.0,0.0,86461456.0,432.0,0.0,0.0,0.0,0.0,168969.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168226.0,0.0,0.0,86200000.0,424.0,0.0,0.0,0.0,0.0,168108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,165518.0,0.0,0.0,84754320.0,456.0,0.0,0.0,0.0,0.0,165447.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161952.0,0.0,0.0,82838080.0,360.0,0.0,0.0,0.0,0.0,161896.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,168833.0,0.0,0.0,86450192.0,496.0,0.0,0.0,0.0,0.0,168787.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,166539.0,0.0,0.0,85158784.0,432.0,0.0,0.0,0.0,0.0,166236.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,169517.0,0.0,0.0,86910176.0,424.0,0.0,0.0,0.0,0.0,169902.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,164526.0,0.0,0.0,84246192.0,432.0,0.0,0.0,0.0,0.0,164689.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,167813.0,0.0,0.0,85943952.0,424.0,0.0,0.0,0.0,0.0,167678.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,161262.0,0.0,0.0,82511296.0,400.0,0.0,0.0,0.0,0.0,161176.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,106642.0,0.0,0.0,54695016.0,400.0,0.0,0.0,0.0,0.0,106725.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,signature_c
0.0,0.0,4778.0,0.0,108.0,0.0,0.0,0.0,0.0,58541984.0,416.0,0.0,0.0,0.0,0.0,4885.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,signature_c
0.0,0.0,57073.0,0.0,1296.0,0.0,0.0,0.0,0.0,696598752.0,424.0,0.0,0.0,0.0,0.0,58355.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,signature_c
0.0,0.0,61219.0,0.0,1392.0,0.0,0.0,0.0,0.0,748837416.0,416.0,0.0,0.0,0.0,0.0,62610.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_c
0.0,0.0,57610.0,0.0,1308.0,0.0,0.0,0.0,0.0,703936208.0,464.0,0.0,0.0,0.0,0.0,58901.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_c
0.0,0.0,59979.0,0.0,1363.0,0.0,0.0,0.0,0.0,733065512.0,432.0,0.0,0.0,0.0,0.0,61343.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,signature_c
