Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0,0,0,445,8,1,74,150,0,21592,953280,0,0,0,0,15,0,126,0,0,458,80,20.0,22.0,20.0,0.0859341431975313,18.634676727178405
0,0,0,447,9,1,67,166,0,20888,1006832,0,0,0,0,14,0,127,0,0,460,83,18.0,22.0,17.0,0.0859341431975313,18.63768013763802
0,0,0,437,146,4,65,158,0,20864,1394720,0,0,0,0,14,0,114,0,0,439,244,25.0,22.0,43.0,0.0859341431975313,18.63768013763802
0,0,0,462,75,6,70,163,0,10480,1243888,0,0,0,0,7,0,124,0,0,469,179,27.0,22.0,21.0,0.0859341431975313,18.6336468381257
0,0,0,451,76,7,66,172,0,10656,1222944,0,0,0,0,7,0,121,0,0,462,180,25.0,22.0,18.0,0.0859341431975313,18.63443002652042
0,0,0,433,36,8,64,157,0,18912,1071856,0,0,0,0,9,0,117,0,0,455,117,20.0,22.0,22.0,0.0859341431975313,18.63583116593146
0,0,0,446,9,3,65,160,0,20304,994120,0,0,0,0,14,0,125,0,0,447,83,18.0,22.0,17.0,0.0859341431975313,18.63583116593146
0,0,0,449,9,2,61,176,0,21232,1002792,0,0,0,0,14,0,127,0,0,487,83,20.0,22.0,31.0,0.0859341431975313,18.63557514142676
0,0,0,435,8,1,62,156,0,21320,958424,0,0,0,0,14,0,116,0,0,455,78,29.0,23.0,22.0,0.0859341431975313,18.634449409650276
0,0,0,438,8,1,65,152,0,17544,967424,0,0,0,0,9,0,119,0,0,456,81,25.0,23.0,21.0,0.0859341431975313,18.634449409650276
0,0,0,431,8,2,56,151,0,10824,960288,0,0,0,0,7,0,111,0,0,460,70,21.0,23.0,22.0,0.0859341431975313,18.640265208705618
0,0,0,444,8,2,66,166,0,21288,987320,0,0,0,0,14,0,123,0,0,467,82,19.0,23.0,17.0,0.0859341431975313,18.63468886230069
0,0,0,424,8,1,57,147,0,19888,932232,0,0,0,0,14,0,109,0,0,439,76,20.0,23.0,29.0,0.0859341431975313,18.63513372409974
0,0,0,439,8,2,61,153,0,11984,976128,0,0,0,0,8,0,117,0,0,461,77,27.0,23.0,20.0,0.0859341431975313,18.636940674644244
0,0,0,442,8,2,59,159,0,14848,985720,0,0,0,0,9,0,114,0,0,468,78,26.0,23.0,20.0,0.0859341431975313,18.63853318550262
0,0,29,456,11,7,60,147,0,10056,1388000,0,0,0,0,3,0,115,0,0,457,135,20.0,23.0,20.0,0.0859341431975313,18.63648738385375
0,0,0,424,12,3,58,151,0,17424,962744,0,0,0,0,12,0,111,0,0,439,87,19.0,23.0,20.0,0.0859341431975313,18.634625662582323
0,0,0,428,9,0,41,154,0,5232,951480,0,0,0,0,2,0,99,0,0,464,68,19.0,23.0,28.0,0.0859341431975313,18.63471379418284
0,0,0,448,10,4,42,157,0,20040,991384,0,0,0,0,14,0,96,0,0,469,81,27.0,23.0,21.0,0.0859341431975313,18.636831951041568
0,0,0,446,9,3,41,159,0,27560,975520,0,0,0,0,16,0,96,0,0,463,83,27.0,22.0,19.0,0.0859341431975313,18.63520098437989
0,0,0,451,14,6,42,162,0,22672,1021472,0,0,0,0,15,0,97,0,0,472,92,20.0,22.0,18.0,0.0859341431975313,18.63493114929748
0,0,0,416,11,2,37,150,0,8472,933680,0,0,0,0,6,0,91,0,0,445,75,20.0,22.0,21.0,0.0859341431975313,18.63476797100345
0,0,0,442,9,2,43,169,0,10664,992064,0,0,0,0,7,0,117,0,0,469,74,21.0,22.0,32.0,0.0859341431975313,18.63476797100345
0,0,0,447,8,0,50,185,0,21352,988064,0,0,0,0,14,0,132,0,0,462,84,26.0,22.0,28.0,0.0859341431975313,18.633755833559125
0,0,0,422,9,2,42,156,0,14056,938352,0,0,0,0,10,0,100,0,0,447,75,25.0,22.0,19.0,0.0859341431975313,18.633755833559125
0,0,34,459,13,7,42,154,0,3976,1470744,0,0,0,0,2,0,97,0,0,456,156,20.0,22.0,16.0,0.0859341431975313,18.635337554875026
0,0,0,449,8,4,43,159,0,28312,980376,0,0,0,0,16,0,100,0,0,459,89,19.0,22.0,19.0,0.0859341431975313,18.635825979069708
0,0,0,445,9,1,42,168,0,19792,978368,0,0,0,0,14,0,100,0,0,466,86,19.0,22.0,19.0,0.0859341431975313,18.63424264140389
0,0,0,434,7,3,42,156,0,11448,967144,0,0,0,0,7,0,98,0,0,463,75,27.0,22.0,41.0,0.0859341431975313,18.63480075109966
0,0,0,412,10,2,41,149,0,16968,917736,0,0,0,0,8,0,94,0,0,433,80,28.0,22.0,18.0,0.0859341431975313,18.635462702595508
0,0,0,436,7,1,43,162,0,11400,960808,0,0,0,0,8,0,100,0,0,464,78,20.0,22.0,19.0,0.0859341431975313,18.635456823099187
0,0,0,450,10,2,41,171,0,21320,995960,0,0,0,0,14,0,101,0,0,467,93,20.0,22.0,21.0,0.0859341431975313,18.63473951528791
0,0,0,442,6,1,38,157,0,15384,963248,0,0,0,0,10,0,93,0,0,459,82,20.0,22.0,25.0,0.0859341431975313,18.635766896996078
0,0,0,422,10,4,32,150,0,3000,957560,0,0,0,0,2,0,88,0,0,460,69,26.0,22.0,38.0,0.0859341431975313,18.636080164853976
0,0,0,425,11,6,44,158,0,21256,970368,0,0,0,0,14,0,97,0,0,451,84,26.0,23.0,22.0,0.0859341431975313,18.636080164853976
0,0,0,450,11,3,39,166,0,22032,997728,0,0,0,0,15,0,96,0,0,470,88,21.0,23.0,20.0,0.0859341431975313,18.634625480458872
0,0,0,424,7,3,43,157,0,9904,955920,0,0,0,0,3,0,98,0,0,458,75,20.0,23.0,22.0,0.0859341431975313,18.63564229971601
0,0,0,422,8,2,43,159,0,13200,944376,0,0,0,0,8,0,100,0,0,447,80,19.0,23.0,18.0,0.0859341431975313,18.634651559444148
0,0,0,430,7,1,39,157,0,11240,949672,0,0,0,0,7,0,93,0,0,453,81,25.0,23.0,39.0,0.0859341431975313,18.63438768645476
0,0,0,442,10,3,44,157,0,16840,987408,0,0,0,0,8,0,100,0,0,467,81,27.0,23.0,20.0,0.0859341431975313,18.63438768645476
0,0,0,436,8,2,42,163,0,9992,978128,0,0,0,0,6,0,99,0,0,471,76,22.0,23.0,18.0,0.0859341431975313,18.634092907319094
0,0,0,427,10,1,39,156,0,20896,935328,0,0,0,0,14,0,94,0,0,441,84,19.0,23.0,17.0,0.0859341431975313,18.634745975521326
0,0,0,446,7,2,41,156,0,19712,970576,0,0,0,0,14,0,98,0,0,458,84,19.0,23.0,25.0,0.0859341431975313,18.634697927657925
0,0,0,447,9,2,40,165,0,21600,982568,0,0,0,0,14,0,96,0,0,464,89,24.0,23.0,36.0,0.0859341431975313,18.63472591522024
0,0,0,444,7,1,40,167,0,20936,970696,0,0,0,0,14,0,98,0,0,464,84,27.0,23.0,21.0,0.0859341431975313,18.634663184893856
0,0,0,425,9,2,39,156,0,13904,944248,0,0,0,0,10,0,95,0,0,444,83,22.0,23.0,19.0,0.0859341431975313,18.63687647523252
0,0,0,422,10,3,42,159,0,11424,959608,0,0,0,0,4,0,99,0,0,457,76,19.0,23.0,17.0,0.0859341431975313,18.63549207777471
0,0,0,449,10,2,43,169,0,21160,996248,0,0,0,0,14,0,102,0,0,470,88,19.0,23.0,19.0,0.0859341431975313,18.63549207777471
0,0,0,445,10,4,42,161,0,19880,987272,0,0,0,0,14,0,100,0,0,461,87,24.0,23.0,41.0,0.0859341431975313,18.635183759647976
0,0,0,443,15,9,44,161,0,22432,1032776,0,0,0,0,12,0,99,0,0,472,90,28.0,23.0,20.0,0.0859341431975313,18.636136151343287
0,0,0,405,8,2,41,152,0,4464,917664,0,0,0,0,2,0,94,0,0,444,69,24.0,23.0,20.0,0.0859341431975313,18.63467860108861
0,0,0,430,10,2,45,155,0,10616,960520,0,0,0,0,7,0,102,0,0,456,77,19.0,23.0,16.0,0.0859341431975313,18.635853010318613
0,0,0,435,7,2,42,161,0,12320,965544,0,0,0,0,8,0,100,0,0,458,82,19.0,23.0,19.0,0.0859341431975313,18.63428005542657
0,0,0,442,10,1,42,163,0,15784,980080,0,0,0,0,10,0,98,0,0,466,84,23.0,23.0,38.0,0.0859341431975313,18.63358121429421
0,0,0,427,8,1,42,154,0,3576,949232,0,0,0,0,2,0,97,0,0,456,77,27.0,23.0,20.0,0.0859341431975313,18.637081328312732
0,0,0,445,10,4,42,155,0,27680,972736,0,0,0,0,16,0,97,0,0,450,87,23.0,23.0,20.0,0.0859341431975313,18.634816235236272
0,0,0,439,8,3,42,176,0,21576,998240,0,0,0,0,14,0,97,0,0,471,92,19.0,23.0,16.0,0.0859341431975313,18.63468122498288
0,0,0,437,10,2,41,161,0,20064,973408,0,0,0,0,14,0,103,0,0,457,88,19.0,23.0,20.0,0.0859341431975313,18.63476065782777
0,0,0,427,8,1,40,154,0,11112,944840,0,0,0,0,7,0,96,0,0,443,79,22.0,23.0,37.0,0.0859341431975313,18.634214285794258
0,0,0,441,10,3,40,163,0,17856,984912,0,0,0,0,10,0,96,0,0,466,86,28.0,23.0,20.0,0.0859341431975313,18.6378591557002
0,0,0,449,9,2,39,160,0,22856,984784,0,0,0,0,14,0,92,0,0,466,89,26.0,23.0,20.0,0.0859341431975313,18.63535057257154
0,0,0,425,10,1,43,161,0,20864,946672,0,0,0,0,14,0,99,0,0,438,85,20.0,23.0,19.0,0.0859341431975313,18.634665796799304
0,0,0,458,150,6,43,157,0,15352,1440688,0,0,0,0,10,0,98,0,0,461,244,19.0,23.0,21.0,0.0859341431975313,18.63500990250241
0,0,0,436,68,8,40,167,0,3376,1194312,0,0,0,0,2,0,95,0,0,473,159,21.0,23.0,30.0,0.0859341431975313,18.634418477931685
0,0,0,468,69,4,43,166,0,21208,1195016,0,0,0,0,14,0,97,0,0,458,185,27.0,23.0,19.0,0.0859341431975313,18.638133608540823
0,0,0,437,34,6,44,171,0,29120,1032112,0,0,0,0,17,0,99,0,0,461,136,25.0,23.0,17.0,0.0859341431975313,18.63773176376723
0,0,0,441,9,2,44,153,0,9480,994784,0,0,0,0,6,0,96,0,0,447,71,20.0,23.0,20.0,0.0859341431975313,18.636346630135453
0,0,0,429,10,3,42,152,0,10568,964208,0,0,0,0,7,0,99,0,0,442,75,19.0,23.0,20.0,0.0859341431975313,18.63505557593656
0,0,0,436,8,1,42,154,0,10248,962752,0,0,0,0,6,0,98,0,0,464,75,20.0,23.0,32.0,0.0859341431975313,18.63431772734444
0,0,0,428,10,3,41,150,0,14640,960936,0,0,0,0,7,0,96,0,0,463,70,28.0,23.0,20.0,0.0859341431975313,18.63431772734444
0,0,0,436,8,3,40,169,0,22512,940944,0,0,0,0,15,0,103,0,0,457,82,26.0,23.0,19.0,0.0859341431975313,18.64026724208494
0,0,0,452,11,2,44,157,0,21248,988856,0,0,0,0,14,0,102,0,0,462,89,20.0,23.0,19.0,0.0859341431975313,18.635820051176285
0,0,0,441,8,2,38,155,0,19944,978584,0,0,0,0,14,0,92,0,0,466,84,19.0,23.0,18.0,0.0859341431975313,18.63505513381917
0,0,0,430,8,1,46,161,0,21272,936704,0,0,0,0,15,0,105,0,0,447,78,21.0,23.0,30.0,0.0859341431975313,18.636746815351685
0,0,0,457,9,2,44,161,0,21680,997656,0,0,0,0,14,0,102,0,0,471,86,27.0,23.0,21.0,0.0859341431975313,18.63386586279853
0,0,0,423,9,2,40,148,0,21256,924080,0,0,0,0,15,0,99,0,0,434,79,26.0,23.0,20.0,0.0859341431975313,18.633749823195178
0,0,0,444,8,4,44,164,0,21344,985696,0,0,0,0,11,0,98,0,0,470,79,20.0,23.0,18.0,0.0859341431975313,18.633749823195178
0,0,0,431,13,4,38,156,0,4920,985776,0,0,0,0,2,0,98,0,0,465,77,19.0,23.0,19.0,0.0859341431975313,18.633973556145342
0,0,0,442,12,7,41,154,0,19800,1004800,0,0,0,0,14,0,98,0,0,467,80,20.0,23.0,30.0,0.0859341431975313,18.634775391936344
0,0,0,447,10,2,48,164,0,27696,984928,0,0,0,0,16,0,105,0,0,466,86,28.0,23.0,24.0,0.0859341431975313,18.63527400604437
0,0,0,424,8,2,40,149,0,22720,924800,0,0,0,0,15,0,93,0,0,440,76,27.0,23.0,20.0,0.0859341431975313,18.634753020246727
0,0,0,443,9,2,45,162,0,13752,983216,0,0,0,0,9,0,106,0,0,464,81,20.0,23.0,17.0,0.0859341431975313,18.634190001907896
0,0,0,427,7,2,44,155,0,4816,950936,0,0,0,0,2,0,101,0,0,463,68,19.0,23.0,20.0,0.0859341431975313,18.635674989209324
0,0,0,444,9,2,39,158,0,21496,967576,0,0,0,0,14,0,97,0,0,461,79,20.0,23.0,26.0,0.0859341431975313,18.63479870378927
0,0,0,428,7,1,39,153,0,20056,930584,0,0,0,0,14,0,94,0,0,441,79,27.0,23.0,30.0,0.0859341431975313,18.63497272863111
