Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0,0,0,0,0,0,0,173674,0,138917360,472,0,0,0,173670,0,0,0,0,0,0,0,27.0,31.0,36.0,0.0859341431975313,18.464803976843687
0,0,0,0,0,0,0,183363,0,146511184,472,0,0,0,183033,0,0,0,0,0,0,0,37.0,31.0,26.0,0.0859341431975313,18.464803976843687
0,0,0,0,0,0,0,162578,0,130062496,464,0,0,0,162730,0,0,0,0,0,0,0,34.0,31.0,25.0,0.0859341431975313,18.48433253129232
0,0,0,0,0,0,0,175429,0,140326424,464,0,0,0,175428,0,0,0,0,0,0,0,26.0,31.0,28.0,0.0859341431975313,18.492832063663776
0,0,0,0,0,0,0,172134,0,137721448,544,0,0,0,172375,0,0,0,0,0,0,0,26.0,31.0,25.0,0.0859341431975313,18.4876080105032
0,0,0,0,0,0,0,171103,0,136836120,512,0,0,0,170632,0,0,0,0,0,0,0,32.0,31.0,61.0,0.0859341431975313,18.4876080105032
0,0,0,0,0,0,0,165971,0,132762456,440,0,0,0,165967,0,0,0,0,0,0,0,37.0,31.0,27.0,0.0859341431975313,18.494289528926032
0,0,0,0,0,0,0,179677,0,144152464,520,0,0,0,179802,0,0,0,0,0,0,0,32.0,31.0,29.0,0.0859341431975313,18.4955713915222
0,0,0,0,0,0,0,164320,0,131301432,456,0,0,0,164319,0,0,0,0,0,0,0,26.0,31.0,28.0,0.0859341431975313,18.49517379213621
0,0,0,0,0,0,0,173756,0,138917856,440,0,0,0,173757,0,0,0,0,0,0,0,26.0,31.0,31.0,0.0859341431975313,18.491650826602584
0,0,0,0,0,0,0,167020,0,133503920,512,0,0,0,167020,0,0,0,0,0,0,0,30.0,31.0,59.0,0.0859341431975313,18.491650826602584
0,0,0,0,0,0,0,171416,0,137044208,472,0,0,0,171298,0,0,0,0,0,0,0,37.0,31.0,24.0,0.0859341431975313,18.485340683659807
0,0,0,0,0,0,0,173366,0,138929632,480,0,0,0,173619,0,0,0,0,0,0,0,37.0,31.0,21.0,0.0859341431975313,18.483531576062823
0,0,0,0,0,0,0,165136,0,131893776,464,0,0,0,165049,0,0,0,0,0,0,0,25.0,30.0,18.0,0.0859341431975313,18.483708289745216
0,0,0,0,0,0,0,171961,0,137738960,472,0,0,0,171919,0,0,0,0,0,0,0,26.0,30.0,22.0,0.0859341431975313,18.482396901806577
0,0,0,0,0,0,0,175003,0,140003064,592,0,0,0,175184,0,0,0,0,0,0,0,27.0,30.0,30.0,0.0859341431975313,18.484012129878536
0,0,0,0,0,0,0,166024,0,132666264,416,0,0,0,166048,0,0,0,0,0,0,0,37.0,30.0,23.0,0.0859341431975313,18.48278619517218
0,0,0,0,0,0,0,175043,0,140142896,472,0,0,0,174793,0,0,0,0,0,0,0,37.0,30.0,27.0,0.0859341431975313,18.48439210702224
0,0,0,0,0,0,0,164847,0,131777496,456,0,0,0,164801,0,0,0,0,0,0,0,26.0,31.0,24.0,0.0859341431975313,18.48439210702224
0,0,0,0,0,0,0,173747,0,139295240,480,0,0,0,173583,0,0,0,0,0,0,0,27.0,31.0,26.0,0.0859341431975313,18.485011825493803
0,0,0,0,0,0,0,174726,0,139649176,464,0,0,0,175214,0,0,0,0,0,0,0,27.0,31.0,31.0,0.0859341431975313,18.457136870925915
0,0,0,0,0,0,0,177083,0,141594928,536,0,0,0,176847,0,0,0,0,0,0,0,36.0,31.0,51.0,0.0859341431975313,18.48368400088849
0,0,0,0,0,0,0,171152,0,137158152,352,0,0,0,171286,0,0,0,0,0,0,0,37.0,31.0,27.0,0.0859341431975313,18.48368400088849
0,0,0,0,0,0,0,171741,0,137177600,480,0,0,0,171659,0,0,0,0,0,0,0,27.0,31.0,26.0,0.0859341431975313,18.48411015748385
0,0,0,0,0,0,0,172765,0,138278944,584,0,0,0,172752,0,0,0,0,0,0,0,27.0,31.0,32.0,0.0859341431975313,18.48410946292293
0,0,0,0,0,0,0,170522,0,136417936,440,0,0,0,170547,0,0,0,0,0,0,0,26.0,31.0,26.0,0.0859341431975313,18.484380537452733
0,0,0,0,0,0,0,165582,0,132423472,512,0,0,0,165751,0,0,0,0,0,0,0,38.0,31.0,28.0,0.0859341431975313,18.484380537452733
0,0,0,0,0,0,0,173113,0,138485336,440,0,0,0,173096,0,0,0,0,0,0,0,38.0,31.0,31.0,0.0859341431975313,18.490178251098712
0,0,0,0,0,0,0,169172,0,135321752,504,0,0,0,169027,0,0,0,0,0,0,0,26.0,31.0,24.0,0.0859341431975313,18.489747297986465
0,0,0,0,0,0,0,175085,0,140040168,440,0,0,0,175258,0,0,0,0,0,0,0,27.0,31.0,32.0,0.0859341431975313,18.492251714636037
0,0,0,0,0,0,0,176684,0,141313536,528,0,0,0,176492,0,0,0,0,0,0,0,27.0,31.0,28.0,0.0859341431975313,18.492251714636037
